id,temporada,zx,zy,touches
7ty1wdxxnusgkl34k5raipbl5,2025-2026,10,6,11
7ty1wdxxnusgkl34k5raipbl5,2025-2026,10,7,18
7ty1wdxxnusgkl34k5raipbl5,2025-2026,11,0,23
7ty1wdxxnusgkl34k5raipbl5,2025-2026,11,1,37
7ty1wdxxnusgkl34k5raipbl5,2025-2026,11,2,19
7ty1wdxxnusgkl34k5raipbl5,2025-2026,11,5,7
7ty1wdxxnusgkl34k5raipbl5,2025-2026,11,6,15
7ty1wdxxnusgkl34k5raipbl5,2025-2026,11,7,8
d5v47kueisvcjjz4f69m83sut,2025-2026,0,1,4
d5v47kueisvcjjz4f69m83sut,2025-2026,0,2,37
d5v47kueisvcjjz4f69m83sut,2025-2026,0,3,332
d5v47kueisvcjjz4f69m83sut,2025-2026,0,4,323
d5v47kueisvcjjz4f69m83sut,2025-2026,0,5,37
d5v47kueisvcjjz4f69m83sut,2025-2026,0,6,4
d5v47kueisvcjjz4f69m83sut,2025-2026,0,7,2
d5v47kueisvcjjz4f69m83sut,2025-2026,1,1,17
d5v47kueisvcjjz4f69m83sut,2025-2026,1,2,71
d5v47kueisvcjjz4f69m83sut,2025-2026,1,3,363
d5v47kueisvcjjz4f69m83sut,2025-2026,1,4,251
d5v47kueisvcjjz4f69m83sut,2025-2026,1,5,38
d5v47kueisvcjjz4f69m83sut,2025-2026,1,6,8
d5v47kueisvcjjz4f69m83sut,2025-2026,1,7,5
d5v47kueisvcjjz4f69m83sut,2025-2026,2,0,1
d5v47kueisvcjjz4f69m83sut,2025-2026,2,1,7
d5v47kueisvcjjz4f69m83sut,2025-2026,2,2,21
d5v47kueisvcjjz4f69m83sut,2025-2026,2,3,97
d5v47kueisvcjjz4f69m83sut,2025-2026,2,4,83
d5v47kueisvcjjz4f69m83sut,2025-2026,2,5,17
d5v47kueisvcjjz4f69m83sut,2025-2026,2,6,2
d5v47kueisvcjjz4f69m83sut,2025-2026,2,7,5
d5v47kueisvcjjz4f69m83sut,2025-2026,3,1,4
d5v47kueisvcjjz4f69m83sut,2025-2026,3,2,12
d5v47kueisvcjjz4f69m83sut,2025-2026,3,3,48
d5v47kueisvcjjz4f69m83sut,2025-2026,3,4,38
d5v47kueisvcjjz4f69m83sut,2025-2026,3,5,7
d5v47kueisvcjjz4f69m83sut,2025-2026,3,6,2
d5v47kueisvcjjz4f69m83sut,2025-2026,4,0,1
d5v47kueisvcjjz4f69m83sut,2025-2026,4,1,1
d5v47kueisvcjjz4f69m83sut,2025-2026,4,2,1
d5v47kueisvcjjz4f69m83sut,2025-2026,4,3,7
d5v47kueisvcjjz4f69m83sut,2025-2026,4,4,5
d5v47kueisvcjjz4f69m83sut,2025-2026,4,5,3
d5v47kueisvcjjz4f69m83sut,2025-2026,4,6,1
d5v47kueisvcjjz4f69m83sut,2025-2026,5,1,1
d5v47kueisvcjjz4f69m83sut,2025-2026,5,3,1
d5v47kueisvcjjz4f69m83sut,2025-2026,5,4,1
d5v47kueisvcjjz4f69m83sut,2025-2026,5,6,1
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,0,2,3
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,0,3,15
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,0,4,17
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,0,5,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,1,2,2
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,1,3,10
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,1,4,6
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,1,5,3
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,2,2,2
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,2,3,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,2,4,2
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,2,5,6
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,2,6,1
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,2,7,2
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,0,3
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,1,1
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,2,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,3,8
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,4,7
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,5,5
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,6,6
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,3,7,7
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,0,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,1,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,2,15
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,3,19
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,4,23
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,5,14
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,6,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,4,7,12
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,0,7
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,1,20
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,2,24
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,3,33
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,4,28
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,5,20
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,6,16
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,5,7,12
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,0,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,1,15
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,2,41
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,3,63
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,4,32
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,5,19
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,6,6
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,6,7,9
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,0,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,1,13
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,2,52
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,3,72
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,4,56
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,5,31
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,6,24
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,7,7,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,0,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,1,16
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,2,44
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,3,60
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,4,62
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,5,34
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,6,29
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,8,7,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,0,8
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,1,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,2,20
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,3,23
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,4,32
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,5,21
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,6,7
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,9,7,5
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,0,6
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,1,7
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,2,10
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,3,44
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,4,62
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,5,18
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,6,9
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,10,7,4
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,0,3
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,1,3
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,2,6
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,3,23
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,4,39
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,5,11
6q77vt9bp8dsq48pa97mfzsa1,2025-2026,11,6,4
dbg4ducw8j747foxiexle1iad,2025-2026,0,2,2
dbg4ducw8j747foxiexle1iad,2025-2026,0,3,2
dbg4ducw8j747foxiexle1iad,2025-2026,0,4,11
dbg4ducw8j747foxiexle1iad,2025-2026,0,5,7
dbg4ducw8j747foxiexle1iad,2025-2026,0,6,2
dbg4ducw8j747foxiexle1iad,2025-2026,0,7,2
dbg4ducw8j747foxiexle1iad,2025-2026,1,0,3
dbg4ducw8j747foxiexle1iad,2025-2026,1,1,5
dbg4ducw8j747foxiexle1iad,2025-2026,1,2,7
dbg4ducw8j747foxiexle1iad,2025-2026,1,3,16
dbg4ducw8j747foxiexle1iad,2025-2026,1,4,9
dbg4ducw8j747foxiexle1iad,2025-2026,1,5,6
dbg4ducw8j747foxiexle1iad,2025-2026,1,6,2
dbg4ducw8j747foxiexle1iad,2025-2026,1,7,3
dbg4ducw8j747foxiexle1iad,2025-2026,2,0,2
dbg4ducw8j747foxiexle1iad,2025-2026,2,1,1
dbg4ducw8j747foxiexle1iad,2025-2026,2,2,7
dbg4ducw8j747foxiexle1iad,2025-2026,2,3,9
dbg4ducw8j747foxiexle1iad,2025-2026,2,4,15
dbg4ducw8j747foxiexle1iad,2025-2026,2,5,9
dbg4ducw8j747foxiexle1iad,2025-2026,2,6,6
dbg4ducw8j747foxiexle1iad,2025-2026,2,7,3
dbg4ducw8j747foxiexle1iad,2025-2026,3,0,14
dbg4ducw8j747foxiexle1iad,2025-2026,3,1,7
dbg4ducw8j747foxiexle1iad,2025-2026,3,2,14
dbg4ducw8j747foxiexle1iad,2025-2026,3,3,33
dbg4ducw8j747foxiexle1iad,2025-2026,3,4,30
dbg4ducw8j747foxiexle1iad,2025-2026,3,5,14
dbg4ducw8j747foxiexle1iad,2025-2026,3,6,13
dbg4ducw8j747foxiexle1iad,2025-2026,3,7,2
dbg4ducw8j747foxiexle1iad,2025-2026,4,0,8
dbg4ducw8j747foxiexle1iad,2025-2026,4,1,19
dbg4ducw8j747foxiexle1iad,2025-2026,4,2,30
dbg4ducw8j747foxiexle1iad,2025-2026,4,3,18
dbg4ducw8j747foxiexle1iad,2025-2026,4,4,24
dbg4ducw8j747foxiexle1iad,2025-2026,4,5,13
dbg4ducw8j747foxiexle1iad,2025-2026,4,6,17
dbg4ducw8j747foxiexle1iad,2025-2026,4,7,11
dbg4ducw8j747foxiexle1iad,2025-2026,5,0,3
dbg4ducw8j747foxiexle1iad,2025-2026,5,1,11
dbg4ducw8j747foxiexle1iad,2025-2026,5,2,24
dbg4ducw8j747foxiexle1iad,2025-2026,5,3,26
dbg4ducw8j747foxiexle1iad,2025-2026,5,4,20
dbg4ducw8j747foxiexle1iad,2025-2026,5,5,16
dbg4ducw8j747foxiexle1iad,2025-2026,5,6,10
dbg4ducw8j747foxiexle1iad,2025-2026,5,7,1
dbg4ducw8j747foxiexle1iad,2025-2026,6,0,2
dbg4ducw8j747foxiexle1iad,2025-2026,6,1,8
dbg4ducw8j747foxiexle1iad,2025-2026,6,2,26
dbg4ducw8j747foxiexle1iad,2025-2026,6,3,21
dbg4ducw8j747foxiexle1iad,2025-2026,6,4,29
dbg4ducw8j747foxiexle1iad,2025-2026,6,5,17
dbg4ducw8j747foxiexle1iad,2025-2026,6,6,13
dbg4ducw8j747foxiexle1iad,2025-2026,6,7,9
dbg4ducw8j747foxiexle1iad,2025-2026,7,0,7
dbg4ducw8j747foxiexle1iad,2025-2026,7,1,9
dbg4ducw8j747foxiexle1iad,2025-2026,7,2,16
dbg4ducw8j747foxiexle1iad,2025-2026,7,3,24
dbg4ducw8j747foxiexle1iad,2025-2026,7,4,22
dbg4ducw8j747foxiexle1iad,2025-2026,7,5,23
dbg4ducw8j747foxiexle1iad,2025-2026,7,6,15
dbg4ducw8j747foxiexle1iad,2025-2026,7,7,12
dbg4ducw8j747foxiexle1iad,2025-2026,8,0,10
dbg4ducw8j747foxiexle1iad,2025-2026,8,1,8
dbg4ducw8j747foxiexle1iad,2025-2026,8,2,7
dbg4ducw8j747foxiexle1iad,2025-2026,8,3,16
dbg4ducw8j747foxiexle1iad,2025-2026,8,4,28
dbg4ducw8j747foxiexle1iad,2025-2026,8,5,27
dbg4ducw8j747foxiexle1iad,2025-2026,8,6,16
dbg4ducw8j747foxiexle1iad,2025-2026,8,7,6
dbg4ducw8j747foxiexle1iad,2025-2026,9,0,2
dbg4ducw8j747foxiexle1iad,2025-2026,9,1,5
dbg4ducw8j747foxiexle1iad,2025-2026,9,2,5
dbg4ducw8j747foxiexle1iad,2025-2026,9,3,11
dbg4ducw8j747foxiexle1iad,2025-2026,9,4,9
dbg4ducw8j747foxiexle1iad,2025-2026,9,5,7
dbg4ducw8j747foxiexle1iad,2025-2026,9,6,5
dbg4ducw8j747foxiexle1iad,2025-2026,9,7,6
dbg4ducw8j747foxiexle1iad,2025-2026,10,0,1
dbg4ducw8j747foxiexle1iad,2025-2026,10,1,1
dbg4ducw8j747foxiexle1iad,2025-2026,10,2,2
dbg4ducw8j747foxiexle1iad,2025-2026,10,3,4
dbg4ducw8j747foxiexle1iad,2025-2026,10,4,2
dbg4ducw8j747foxiexle1iad,2025-2026,10,5,4
dbg4ducw8j747foxiexle1iad,2025-2026,10,6,3
dbg4ducw8j747foxiexle1iad,2025-2026,10,7,5
dbg4ducw8j747foxiexle1iad,2025-2026,11,0,10
dbg4ducw8j747foxiexle1iad,2025-2026,11,2,1
dbg4ducw8j747foxiexle1iad,2025-2026,11,3,4
dbg4ducw8j747foxiexle1iad,2025-2026,11,4,3
dbg4ducw8j747foxiexle1iad,2025-2026,11,5,2
dbg4ducw8j747foxiexle1iad,2025-2026,11,6,2
dbg4ducw8j747foxiexle1iad,2025-2026,11,7,2
f5pgdha5h37xytbk1zq8q710,2025-2026,0,0,2
f5pgdha5h37xytbk1zq8q710,2025-2026,0,1,7
f5pgdha5h37xytbk1zq8q710,2025-2026,0,2,12
f5pgdha5h37xytbk1zq8q710,2025-2026,0,3,21
f5pgdha5h37xytbk1zq8q710,2025-2026,0,4,16
f5pgdha5h37xytbk1zq8q710,2025-2026,0,5,6
f5pgdha5h37xytbk1zq8q710,2025-2026,0,7,1
f5pgdha5h37xytbk1zq8q710,2025-2026,1,0,7
f5pgdha5h37xytbk1zq8q710,2025-2026,1,1,13
f5pgdha5h37xytbk1zq8q710,2025-2026,1,2,18
f5pgdha5h37xytbk1zq8q710,2025-2026,1,3,30
f5pgdha5h37xytbk1zq8q710,2025-2026,1,4,17
f5pgdha5h37xytbk1zq8q710,2025-2026,1,5,9
f5pgdha5h37xytbk1zq8q710,2025-2026,1,6,3
f5pgdha5h37xytbk1zq8q710,2025-2026,1,7,2
f5pgdha5h37xytbk1zq8q710,2025-2026,2,0,10
f5pgdha5h37xytbk1zq8q710,2025-2026,2,1,23
f5pgdha5h37xytbk1zq8q710,2025-2026,2,2,33
f5pgdha5h37xytbk1zq8q710,2025-2026,2,3,16
f5pgdha5h37xytbk1zq8q710,2025-2026,2,4,11
f5pgdha5h37xytbk1zq8q710,2025-2026,2,5,5
f5pgdha5h37xytbk1zq8q710,2025-2026,2,6,1
f5pgdha5h37xytbk1zq8q710,2025-2026,3,0,24
f5pgdha5h37xytbk1zq8q710,2025-2026,3,1,35
f5pgdha5h37xytbk1zq8q710,2025-2026,3,2,46
f5pgdha5h37xytbk1zq8q710,2025-2026,3,3,21
f5pgdha5h37xytbk1zq8q710,2025-2026,3,4,21
f5pgdha5h37xytbk1zq8q710,2025-2026,3,5,14
f5pgdha5h37xytbk1zq8q710,2025-2026,3,6,2
f5pgdha5h37xytbk1zq8q710,2025-2026,3,7,3
f5pgdha5h37xytbk1zq8q710,2025-2026,4,0,17
f5pgdha5h37xytbk1zq8q710,2025-2026,4,1,29
f5pgdha5h37xytbk1zq8q710,2025-2026,4,2,29
f5pgdha5h37xytbk1zq8q710,2025-2026,4,3,29
f5pgdha5h37xytbk1zq8q710,2025-2026,4,4,13
f5pgdha5h37xytbk1zq8q710,2025-2026,4,5,18
f5pgdha5h37xytbk1zq8q710,2025-2026,4,6,11
f5pgdha5h37xytbk1zq8q710,2025-2026,4,7,3
f5pgdha5h37xytbk1zq8q710,2025-2026,5,0,9
f5pgdha5h37xytbk1zq8q710,2025-2026,5,1,20
f5pgdha5h37xytbk1zq8q710,2025-2026,5,2,22
f5pgdha5h37xytbk1zq8q710,2025-2026,5,3,16
f5pgdha5h37xytbk1zq8q710,2025-2026,5,4,5
f5pgdha5h37xytbk1zq8q710,2025-2026,5,5,9
f5pgdha5h37xytbk1zq8q710,2025-2026,5,6,4
f5pgdha5h37xytbk1zq8q710,2025-2026,5,7,1
f5pgdha5h37xytbk1zq8q710,2025-2026,6,0,16
f5pgdha5h37xytbk1zq8q710,2025-2026,6,1,18
f5pgdha5h37xytbk1zq8q710,2025-2026,6,2,13
f5pgdha5h37xytbk1zq8q710,2025-2026,6,3,7
f5pgdha5h37xytbk1zq8q710,2025-2026,6,4,6
f5pgdha5h37xytbk1zq8q710,2025-2026,6,5,10
f5pgdha5h37xytbk1zq8q710,2025-2026,6,6,5
f5pgdha5h37xytbk1zq8q710,2025-2026,6,7,1
f5pgdha5h37xytbk1zq8q710,2025-2026,7,0,23
f5pgdha5h37xytbk1zq8q710,2025-2026,7,1,12
f5pgdha5h37xytbk1zq8q710,2025-2026,7,2,7
f5pgdha5h37xytbk1zq8q710,2025-2026,7,3,7
f5pgdha5h37xytbk1zq8q710,2025-2026,7,4,4
f5pgdha5h37xytbk1zq8q710,2025-2026,7,5,2
f5pgdha5h37xytbk1zq8q710,2025-2026,7,6,2
f5pgdha5h37xytbk1zq8q710,2025-2026,8,0,12
f5pgdha5h37xytbk1zq8q710,2025-2026,8,1,9
f5pgdha5h37xytbk1zq8q710,2025-2026,8,2,5
f5pgdha5h37xytbk1zq8q710,2025-2026,8,3,3
f5pgdha5h37xytbk1zq8q710,2025-2026,8,4,2
f5pgdha5h37xytbk1zq8q710,2025-2026,8,5,2
f5pgdha5h37xytbk1zq8q710,2025-2026,9,0,9
f5pgdha5h37xytbk1zq8q710,2025-2026,9,1,2
f5pgdha5h37xytbk1zq8q710,2025-2026,9,2,3
f5pgdha5h37xytbk1zq8q710,2025-2026,9,3,2
f5pgdha5h37xytbk1zq8q710,2025-2026,9,4,1
f5pgdha5h37xytbk1zq8q710,2025-2026,10,1,1
f5pgdha5h37xytbk1zq8q710,2025-2026,10,3,4
f5pgdha5h37xytbk1zq8q710,2025-2026,10,4,3
f5pgdha5h37xytbk1zq8q710,2025-2026,10,5,1
f5pgdha5h37xytbk1zq8q710,2025-2026,10,6,1
f5pgdha5h37xytbk1zq8q710,2025-2026,11,0,1
f5pgdha5h37xytbk1zq8q710,2025-2026,11,3,1
1k60tee702idfrp0ibca1s57u,2025-2026,0,0,4
1k60tee702idfrp0ibca1s57u,2025-2026,0,1,10
1k60tee702idfrp0ibca1s57u,2025-2026,0,2,11
1k60tee702idfrp0ibca1s57u,2025-2026,0,3,35
1k60tee702idfrp0ibca1s57u,2025-2026,0,4,31
1k60tee702idfrp0ibca1s57u,2025-2026,0,5,8
1k60tee702idfrp0ibca1s57u,2025-2026,0,6,9
1k60tee702idfrp0ibca1s57u,2025-2026,0,7,5
1k60tee702idfrp0ibca1s57u,2025-2026,1,0,15
1k60tee702idfrp0ibca1s57u,2025-2026,1,1,16
1k60tee702idfrp0ibca1s57u,2025-2026,1,2,17
1k60tee702idfrp0ibca1s57u,2025-2026,1,3,45
1k60tee702idfrp0ibca1s57u,2025-2026,1,4,38
1k60tee702idfrp0ibca1s57u,2025-2026,1,5,27
1k60tee702idfrp0ibca1s57u,2025-2026,1,6,10
1k60tee702idfrp0ibca1s57u,2025-2026,1,7,6
1k60tee702idfrp0ibca1s57u,2025-2026,2,0,11
1k60tee702idfrp0ibca1s57u,2025-2026,2,1,14
1k60tee702idfrp0ibca1s57u,2025-2026,2,2,34
1k60tee702idfrp0ibca1s57u,2025-2026,2,3,36
1k60tee702idfrp0ibca1s57u,2025-2026,2,4,33
1k60tee702idfrp0ibca1s57u,2025-2026,2,5,25
1k60tee702idfrp0ibca1s57u,2025-2026,2,6,14
1k60tee702idfrp0ibca1s57u,2025-2026,2,7,8
1k60tee702idfrp0ibca1s57u,2025-2026,3,0,15
1k60tee702idfrp0ibca1s57u,2025-2026,3,1,30
1k60tee702idfrp0ibca1s57u,2025-2026,3,2,56
1k60tee702idfrp0ibca1s57u,2025-2026,3,3,85
1k60tee702idfrp0ibca1s57u,2025-2026,3,4,69
1k60tee702idfrp0ibca1s57u,2025-2026,3,5,43
1k60tee702idfrp0ibca1s57u,2025-2026,3,6,27
1k60tee702idfrp0ibca1s57u,2025-2026,3,7,14
1k60tee702idfrp0ibca1s57u,2025-2026,4,0,12
1k60tee702idfrp0ibca1s57u,2025-2026,4,1,32
1k60tee702idfrp0ibca1s57u,2025-2026,4,2,64
1k60tee702idfrp0ibca1s57u,2025-2026,4,3,77
1k60tee702idfrp0ibca1s57u,2025-2026,4,4,48
1k60tee702idfrp0ibca1s57u,2025-2026,4,5,45
1k60tee702idfrp0ibca1s57u,2025-2026,4,6,20
1k60tee702idfrp0ibca1s57u,2025-2026,4,7,16
1k60tee702idfrp0ibca1s57u,2025-2026,5,0,14
1k60tee702idfrp0ibca1s57u,2025-2026,5,1,30
1k60tee702idfrp0ibca1s57u,2025-2026,5,2,49
1k60tee702idfrp0ibca1s57u,2025-2026,5,3,70
1k60tee702idfrp0ibca1s57u,2025-2026,5,4,52
1k60tee702idfrp0ibca1s57u,2025-2026,5,5,41
1k60tee702idfrp0ibca1s57u,2025-2026,5,6,14
1k60tee702idfrp0ibca1s57u,2025-2026,5,7,4
1k60tee702idfrp0ibca1s57u,2025-2026,6,0,6
1k60tee702idfrp0ibca1s57u,2025-2026,6,1,34
1k60tee702idfrp0ibca1s57u,2025-2026,6,2,38
1k60tee702idfrp0ibca1s57u,2025-2026,6,3,43
1k60tee702idfrp0ibca1s57u,2025-2026,6,4,45
1k60tee702idfrp0ibca1s57u,2025-2026,6,5,32
1k60tee702idfrp0ibca1s57u,2025-2026,6,6,21
1k60tee702idfrp0ibca1s57u,2025-2026,6,7,7
1k60tee702idfrp0ibca1s57u,2025-2026,7,0,12
1k60tee702idfrp0ibca1s57u,2025-2026,7,1,20
1k60tee702idfrp0ibca1s57u,2025-2026,7,2,28
1k60tee702idfrp0ibca1s57u,2025-2026,7,3,25
1k60tee702idfrp0ibca1s57u,2025-2026,7,4,23
1k60tee702idfrp0ibca1s57u,2025-2026,7,5,17
1k60tee702idfrp0ibca1s57u,2025-2026,7,6,18
1k60tee702idfrp0ibca1s57u,2025-2026,7,7,9
1k60tee702idfrp0ibca1s57u,2025-2026,8,0,11
1k60tee702idfrp0ibca1s57u,2025-2026,8,1,17
1k60tee702idfrp0ibca1s57u,2025-2026,8,2,17
1k60tee702idfrp0ibca1s57u,2025-2026,8,3,13
1k60tee702idfrp0ibca1s57u,2025-2026,8,4,12
1k60tee702idfrp0ibca1s57u,2025-2026,8,5,18
1k60tee702idfrp0ibca1s57u,2025-2026,8,6,9
1k60tee702idfrp0ibca1s57u,2025-2026,8,7,5
1k60tee702idfrp0ibca1s57u,2025-2026,9,0,9
1k60tee702idfrp0ibca1s57u,2025-2026,9,1,3
1k60tee702idfrp0ibca1s57u,2025-2026,9,2,2
1k60tee702idfrp0ibca1s57u,2025-2026,9,3,4
1k60tee702idfrp0ibca1s57u,2025-2026,9,4,4
1k60tee702idfrp0ibca1s57u,2025-2026,9,5,5
1k60tee702idfrp0ibca1s57u,2025-2026,9,6,7
1k60tee702idfrp0ibca1s57u,2025-2026,9,7,2
1k60tee702idfrp0ibca1s57u,2025-2026,10,0,11
1k60tee702idfrp0ibca1s57u,2025-2026,10,1,1
1k60tee702idfrp0ibca1s57u,2025-2026,10,2,1
1k60tee702idfrp0ibca1s57u,2025-2026,10,3,3
1k60tee702idfrp0ibca1s57u,2025-2026,10,4,2
1k60tee702idfrp0ibca1s57u,2025-2026,10,5,1
1k60tee702idfrp0ibca1s57u,2025-2026,10,6,2
1k60tee702idfrp0ibca1s57u,2025-2026,10,7,5
1k60tee702idfrp0ibca1s57u,2025-2026,11,0,28
1k60tee702idfrp0ibca1s57u,2025-2026,11,1,3
1k60tee702idfrp0ibca1s57u,2025-2026,11,3,1
1k60tee702idfrp0ibca1s57u,2025-2026,11,4,8
1k60tee702idfrp0ibca1s57u,2025-2026,11,5,1
1k60tee702idfrp0ibca1s57u,2025-2026,11,6,5
1k60tee702idfrp0ibca1s57u,2025-2026,11,7,42
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,0,1,1
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,0,2,1
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,0,3,7
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,0,4,8
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,0,5,1
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,0,6,1
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,0,2
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,2,7
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,3,16
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,4,15
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,5,12
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,6,2
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,1,7,2
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,0,2
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,1,4
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,2,13
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,3,9
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,4,9
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,5,4
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,6,2
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,2,7,2
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,0,5
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,1,10
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,2,27
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,3,23
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,4,16
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,5,11
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,6,7
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,3,7,3
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,4,0,9
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,4,1,20
f07qmqesi1rpw7eapoz9rb0gk,2025-2026,4,2,30
