id,temporada,liga,xG,npxG,npG-xG,npxg_goals,shots,np_shots,xA,key_passes
d12m2oz1lomkc1qxmpht38lat,2021-2022,LaLiga,7.33,4.97,2.03,7,38,35,2.33,14
e5qp6dh1prc55llew51zpy1gp,2021-2022,LaLiga,4.93,4.93,-0.93,4,40,40,1.02,23
do5tibysnhbnbw18nwdo39kut,2021-2022,LaLiga,5.64,4.86,-1.86,3,46,45,5.53,44
30jru4rizkqobfinh8o2jw92h,2021-2022,LaLiga,4.85,4.85,-0.85,4,31,31,1.95,10
aow6cahecmexgd5qxt3esmaxh,2021-2022,LaLiga,5.61,4.83,1.17,6,44,43,2.84,21
wwdfv8zkkgplnpbz12pv8frp,2021-2022,LaLiga,4.81,4.81,-0.81,4,33,33,1.74,15
2biwwlvzgsu5kmyw5w1adpmtx,2021-2022,LaLiga,6.27,4.7,3.3,8,38,36,4.04,29
1he0x583esqw1ka0ybc2nlz9x,2021-2022,LaLiga,4.7,4.7,1.3,6,84,84,7.37,85
3mqhkh4iz4kesvmqui3hupgmi,2021-2022,LaLiga,4.64,4.64,0.36,5,37,37,1.51,16
9ivrglgy0tibv881e1a93psr9,2021-2022,LaLiga,4.55,4.55,2.45,7,49,49,1.95,20
ec26i7ddimq76bit2zz8fbsnp,2021-2022,LaLiga,4.48,4.48,-0.48,4,29,29,1.32,13
4drquvq035kmr2smvzph82bx1,2021-2022,LaLiga,4.47,4.47,1.53,6,24,24,0.16,3
81png9xvfr224o03vaksp6aqd,2021-2022,LaLiga,6.82,4.46,-1.46,3,41,38,10.32,118
b45ryclny991bm7qosieyg1cl,2021-2022,LaLiga,8.29,4.37,0.63,5,42,37,4.07,40
ats4ux8ftux1ccae259dooiqx,2021-2022,LaLiga,4.34,4.34,0.66,5,43,43,1.97,20
atigcsq78g14w82lwvay26aj9,2021-2022,LaLiga,4.3,4.3,-1.3,3,45,45,3.42,34
cuxm7t8cql3v06hqf18wvcul1,2021-2022,LaLiga,5.0,4.22,0.78,5,63,62,1.82,20
ezviixcyaaj162saxs2yl27s9,2021-2022,LaLiga,4.14,4.14,-1.14,3,17,17,3.08,48
8oc3lpz3xttrnwxk1fnnv7owl,2021-2022,LaLiga,4.12,4.12,1.88,6,33,33,0.49,5
e3aa42wcie1hfrpty9lymui1h,2021-2022,LaLiga,4.04,4.04,-2.04,2,30,30,2.37,13
dvrk8qmt9ta4c3kvjgsad7t91,2021-2022,LaLiga,3.97,3.97,0.03,4,56,56,3.36,38
6rwteibqpbrkuzzq75o42y5zp,2021-2022,LaLiga,3.9,3.9,2.1,6,33,33,0.97,20
57s7gfvt5btbfzm600wn7df55,2021-2022,LaLiga,3.9,3.9,1.1,5,24,24,1.73,10
broq8imimhtlejtffissquy5m,2021-2022,LaLiga,3.87,3.87,0.13,4,34,34,2.07,30
1ore4ght7ls393tcpbmah9dcl,2021-2022,LaLiga,3.87,3.87,4.13,8,29,29,1.38,12
3bm08rp9rgzh6cjhk0picxs6h,2021-2022,LaLiga,3.86,3.86,-0.86,3,32,32,3.92,29
dfcbvsb7o18lavmonbp5ucwoa,2021-2022,LaLiga,3.86,3.86,2.14,6,30,30,2.64,28
7yieh5r0uzk6d6x9o060c2bfu,2021-2022,LaLiga,3.78,3.78,3.22,7,33,33,0.62,13
eb3ci3a120om80v80mobsus8a,2021-2022,LaLiga,3.77,3.77,-1.77,2,30,30,3.86,24
313x9xk65v0e1qoqvbqqy5u96,2021-2022,LaLiga,3.72,3.72,-1.72,2,23,23,0.41,8
75079gtd2efpviyo605ozsd79,2021-2022,LaLiga,3.48,3.48,1.52,5,54,54,5.01,75
20m7tijt8jnedjd4x87olmaqd,2021-2022,LaLiga,4.99,3.42,0.58,4,50,48,6.34,60
8hn7wb9jf6unade238t4vl3o5,2021-2022,LaLiga,5.78,3.42,1.58,5,35,32,2.18,28
866gq5o77uyc651lpkrt6w3px,2021-2022,LaLiga,3.41,3.41,-1.41,2,23,23,0.19,4
b5rea5r4h8bclpenau2au142x,2021-2022,LaLiga,3.39,3.39,-2.39,1,32,32,1.82,31
ejcyvgclry4g5pc2rtptifphx,2021-2022,LaLiga,3.27,3.27,0.73,4,29,29,3.07,34
3m7wjcmet9b8sc5tu0ct8j0et,2021-2022,LaLiga,3.13,3.13,1.87,5,27,27,2.03,25
bmmahw4ww36w4tokk3xhvvvmd,2021-2022,LaLiga,3.13,3.13,1.87,5,16,16,0.26,7
1jdl6jlbt3o6b3e6h6la69p05,2021-2022,LaLiga,3.09,3.09,-0.09,3,17,17,0.94,8
9e7b5cm66oxf26fmp33yuppsl,2021-2022,LaLiga,3.09,3.09,-0.09,3,42,42,3.69,48
dsmcqfl0e1be4ag7czbnolo15,2021-2022,LaLiga,8.54,3.04,0.96,4,41,34,3.82,56
ckaqxlw257qzj8vjdumvwbaad,2021-2022,LaLiga,2.99,2.99,-1.99,1,46,46,7.26,48
7e6ksu8ct04lr2v91h1k7wtlh,2021-2022,LaLiga,2.98,2.98,-1.98,1,18,18,1.18,6
1qkep5ck252k1g3oqza5ygh61,2021-2022,LaLiga,2.95,2.95,-1.95,1,48,48,2.72,37
3ca7tqrdasmeop6ud9zot0wdl,2021-2022,LaLiga,2.93,2.93,-0.93,2,58,58,2.64,41
3pwr7lqvo4o08c4nvzqpuue39,2021-2022,LaLiga,4.51,2.93,0.07,3,51,49,1.71,16
63yktdky9m0aus8ebkaqzdhhx,2021-2022,LaLiga,2.89,2.89,-2.89,0,49,49,2.72,40
eiz5j566h4fq4wro1t9lfuw2x,2021-2022,LaLiga,2.84,2.84,-1.84,1,30,30,1.7,12
7xmaybxu4zd5k338bi3drkxcl,2021-2022,LaLiga,2.82,2.82,0.18,3,44,44,4.17,41
c875t5ohurb9tkbfgvuiog2jt,2021-2022,LaLiga,2.81,2.81,-0.81,2,33,33,0.23,5
6nb8hub5usi3iasywa2fjf1lh,2021-2022,LaLiga,2.75,2.75,-1.75,1,41,41,3.18,30
896uaqjrz22q6fqjfzuwf77jd,2021-2022,LaLiga,2.7,2.7,-1.7,1,24,24,2.69,35
807i86zvwe9z05hegfs8wcudx,2021-2022,LaLiga,2.67,2.67,-0.67,2,20,20,2.41,19
5ez2huoeh2g3ijpgr7m15lg5,2021-2022,LaLiga,2.63,2.63,1.37,4,22,22,0.81,12
8tlfkcnlf3dq1katqazub1i39,2021-2022,LaLiga,2.63,2.63,2.37,5,34,34,2.85,26
a045sz2acqbfgyq9puwsu8sx6,2021-2022,LaLiga,2.62,2.62,0.38,3,29,29,1.53,17
6kc8ieszwg6u00e3sa554y7yt,2021-2022,LaLiga,2.62,2.62,-1.62,1,44,44,5.58,35
7atmb373dynu9s9gnl613ox5h,2021-2022,LaLiga,4.17,2.6,-1.6,1,42,40,2.97,38
1i9mqbswolg91evnmsrf5katx,2021-2022,LaLiga,2.59,2.59,0.41,3,28,28,2.07,19
9y1qntr9sn5shpry2e7ewp39x,2021-2022,LaLiga,2.59,2.59,0.41,3,50,50,0.98,14
66jotyvbhtz5cjvhbby6luelm,2021-2022,LaLiga,2.58,2.58,-2.58,0,33,33,1.29,18
f4gpe0pxov8sea9e0fs24h8q2,2021-2022,LaLiga,2.53,2.53,-0.53,2,41,41,2.3,34
6kpscy08tl4fkie4w4hl49n11,2021-2022,LaLiga,4.1,2.53,2.47,5,22,20,0.8,13
d05jqknpj4nbxaw1ehvnxh5ud,2021-2022,LaLiga,2.43,2.43,-0.43,2,18,18,0.77,5
a3w1uczgmswm3cwk4vmvoglhx,2021-2022,LaLiga,2.4,2.4,0.6,3,22,22,2.39,19
eufpzdp76oumhybvscmu76vo5,2021-2022,LaLiga,2.38,2.38,-1.38,1,14,14,1.17,5
a233iunrs5zqk5q62xv0oogdl,2021-2022,LaLiga,2.36,2.36,-1.36,1,22,22,0.55,6
egt3tl6hu2bfi16pqyxwv4onp,2021-2022,LaLiga,2.35,2.35,-0.35,2,19,19,0.09,2
a971j313ztjvcgojpg6u390b9,2021-2022,LaLiga,2.34,2.34,-1.34,1,15,15,0.73,7
5t2ngljfiapcn98qlnbifg53p,2021-2022,LaLiga,2.33,2.33,-0.33,2,13,13,2.16,21
a89554tzfy4nfxrycpr2z0xjp,2021-2022,LaLiga,2.33,2.33,-1.33,1,25,25,2.36,25
3vxh219sef8mooilemi8xbs9h,2021-2022,LaLiga,3.09,2.3,-1.3,1,24,23,1.07,3
dkv5svrbfiq996qchro44dfpx,2021-2022,LaLiga,2.28,2.28,-1.28,1,31,31,0.86,20
bra6w2h7pnvu9gta0cs8jnz6d,2021-2022,LaLiga,3.82,2.25,-1.25,1,43,41,4.08,45
5l6e9nd0defapk1w2ucndowr9,2021-2022,LaLiga,3.0,2.22,-2.22,0,25,24,2.48,22
7exng93jyar5is4fa64r9bhzp,2021-2022,LaLiga,2.18,2.18,2.82,5,21,21,2.23,22
22dchchxwrsty67ultrs61qz9,2021-2022,LaLiga,2.18,2.18,-1.18,1,29,29,1.9,24
28psc296gj3umo59qqha8jil1,2021-2022,LaLiga,2.16,2.16,1.84,4,22,22,4.31,54
52e2ogoex674bz6pcwluapdxx,2021-2022,LaLiga,2.95,2.16,2.84,5,17,16,0.99,15
cdcbi6xmy0uts703489e0acb9,2021-2022,LaLiga,2.15,2.15,-1.15,1,46,46,3.95,52
9xbo6c8uq29ueuyinngjjiaj9,2021-2022,LaLiga,3.72,2.15,-1.15,1,33,31,3.57,64
e18oezz5jq7pf3h4azgv3ofrp,2021-2022,LaLiga,2.93,2.14,1.86,4,18,17,4.84,46
3775rpg889ojktofzx1y6jpat,2021-2022,LaLiga,2.14,2.14,-1.14,1,14,14,0.65,11
cot71zatz9vm1hyzp5ecqhvpx,2021-2022,LaLiga,2.13,2.13,0.87,3,30,30,0.48,7
culp11ynlokxgizv38psu2579,2021-2022,LaLiga,2.13,2.13,0.87,3,13,13,0.18,4
13ll29mtf7pxwz1yf0i40tsd1,2021-2022,LaLiga,2.12,2.12,-0.12,2,21,21,5.13,49
10f06nit2xupshuz4lmazrvth,2021-2022,LaLiga,2.12,2.12,-0.12,2,33,33,2.17,26
8wvkrrbqqthuwda8twg03yuax,2021-2022,LaLiga,2.09,2.09,-1.09,1,33,33,1.03,12
eiqt71z69beq7akuhot0foset,2021-2022,LaLiga,2.07,2.07,-1.07,1,46,46,1.61,28
zdrtch0slexakz6exy86cid,2021-2022,LaLiga,2.07,2.07,-0.07,2,29,29,1.25,17
8p5t5mmfsla2ktipur1pi3eju,2021-2022,LaLiga,2.03,2.03,-2.03,0,15,15,1.48,5
ea5xlslcii56ycrlmyo6uiimt,2021-2022,LaLiga,2.01,2.01,-2.01,0,40,40,1.38,18
am5gj5qg3gjtyhvwfnj8sjz6d,2021-2022,LaLiga,2.01,2.01,-0.01,2,17,17,0.73,9
bf2pf3hs8gcvub4ivlve12ymt,2021-2022,LaLiga,1.97,1.97,1.03,3,18,18,2.45,32
2qauzcv74cd8uqfv2ibl52ymt,2021-2022,LaLiga,1.96,1.96,0.04,2,27,27,2.59,37
21pztrby95djexvw3m9hhzgt1,2021-2022,LaLiga,1.95,1.95,-0.95,1,16,16,0.84,5
etz3rjq7chhaomst5u28nnff9,2021-2022,LaLiga,1.92,1.92,-0.92,1,28,28,0.8,13
27ap6dp07e1hfl0itx18tldjp,2021-2022,LaLiga,1.9,1.9,-0.9,1,15,15,0.72,15
d3pdr28q2n295ldry2lc1uklx,2021-2022,LaLiga,1.88,1.88,-0.88,1,34,34,0.58,13
2zcha0sd7axiu2s2c0bccz2s5,2021-2022,LaLiga,1.81,1.81,0.19,2,17,17,0.33,2
1p5trokpmvi15fii87mrawkb9,2021-2022,LaLiga,1.8,1.8,-0.8,1,50,50,2.13,17
cd5napttmwk5o9gxw3cbb4ted,2021-2022,LaLiga,1.79,1.79,1.21,3,27,27,0.66,4
6w5wyari2p4bh2zzy2x2f6hg5,2021-2022,LaLiga,1.79,1.79,0.21,2,21,21,2.32,21
c6h1weilrivy8h5bzuh3te02x,2021-2022,LaLiga,1.78,1.78,-0.78,1,8,8,0.25,5
d7mgn0oexyymir3upflm8gfyt,2021-2022,LaLiga,2.56,1.77,0.23,2,20,19,1.2,11
548jzfl9higq44w9bgqvcjh05,2021-2022,LaLiga,1.77,1.77,-0.77,1,20,20,0.08,2
av5g4nr853anks78vl6jh4s7p,2021-2022,LaLiga,1.76,1.76,-1.76,0,15,15,0.21,5
7o4nc6jwsi3quvnwinstqwyj9,2021-2022,LaLiga,1.76,1.76,1.24,3,10,10,0.4,9
1ho7koiegfhsuevuum2meibu2,2021-2022,LaLiga,1.75,1.75,0.25,2,19,19,0.34,8
baax58gbtxlbuj3duulpms4q1,2021-2022,LaLiga,1.74,1.74,-0.74,1,23,23,0.79,13
80aqmv4ht6rs1812qrr5j8kix,2021-2022,LaLiga,1.74,1.74,0.26,2,20,20,0.9,19
e35v2pspdgl7t769d57e67ob9,2021-2022,LaLiga,1.73,1.73,2.27,4,14,14,0.19,1
2td3iejdken4orcduqrdutrhm,2021-2022,LaLiga,1.7,1.7,-0.7,1,18,18,0.49,11
3ga7qj3h3dbmqucxmaxhmrjdh,2021-2022,LaLiga,1.67,1.67,1.33,3,24,24,4.06,53
96cbv23es0gucmd2v0qvk3iwa,2021-2022,LaLiga,1.67,1.67,-0.67,1,16,16,1.58,7
6xulax65kp4aid70nk7g5jr2t,2021-2022,LaLiga,1.65,1.65,-0.65,1,18,18,0.46,5
6dx2fxufm98xtdobuwppis34l,2021-2022,LaLiga,1.64,1.64,2.36,4,31,31,0.44,10
aaw54l5a40rviv8w0um4h12ol,2021-2022,LaLiga,1.64,1.64,0.36,2,12,12,2.94,27
9anxnfthjotjwmr3o9j9lzsnp,2021-2022,LaLiga,1.63,1.63,-1.63,0,10,10,1.33,16
676ehh6cwla4o9igey7qr1uqd,2021-2022,LaLiga,3.97,1.61,-1.61,0,23,20,4.29,62
8sh9iw9qs8y8056r5zmcpvemt,2021-2022,LaLiga,1.59,1.59,2.41,4,37,37,2.64,19
1c49d1ul7anejaf4rtwmbapxx,2021-2022,LaLiga,1.57,1.57,-0.57,1,21,21,1.72,23
9mlj7fxon5zy1qmktvvcwjrl6,2021-2022,LaLiga,1.56,1.56,-0.56,1,10,10,0.22,2
9d5h5wxf44qu4fw3jk2pgis16,2021-2022,LaLiga,1.56,1.56,0.44,2,17,17,0.36,1
8j185rb9nx36q7q5wqwc4a3md,2021-2022,LaLiga,1.53,1.53,0.47,2,13,13,0.22,6
diod1hv5hv7v7z7mfleev1txx,2021-2022,LaLiga,2.31,1.52,-0.52,1,27,26,5.33,43
cxvl0khnpfpb0csjxsatcfnit,2021-2022,LaLiga,1.5,1.5,-0.5,1,15,15,0.04,1
2wdjbfzaiokiawrbn5wzsx61h,2021-2022,LaLiga,1.48,1.48,1.52,3,18,18,0.53,7
1i9wi65k2foqwudeqiyih87hl,2021-2022,LaLiga,1.47,1.47,-1.47,0,34,34,2.57,32
7s0xu9z5egw0sjf8qibdwa6s5,2021-2022,LaLiga,3.04,1.47,0.53,2,21,19,1.57,24
8onruhr4es313aq52xsl7nxlh,2021-2022,LaLiga,1.47,1.47,-1.47,0,11,11,1.4,19
7c2qwyzh82a45s25zmdahrd91,2021-2022,LaLiga,1.47,1.47,-0.47,1,10,10,0.04,1
4o6f3mnd39fx700o3jvj0wct1,2021-2022,LaLiga,1.46,1.46,0.54,2,31,31,6.26,61
3o41frgi9jxrms6rvc6ml1plh,2021-2022,LaLiga,1.46,1.46,-0.46,1,17,17,2.46,32
7k2alak95p1u2ysftwwiaqsid,2021-2022,LaLiga,1.44,1.44,-0.44,1,17,17,2.22,20
entqiwoor6dhwqcg5s82krfth,2021-2022,LaLiga,1.43,1.43,0.57,2,12,12,0.48,5
7wpltjujzubkwy1k57jzcwafp,2021-2022,LaLiga,1.43,1.43,-0.43,1,25,25,2.67,19
dhtb9gizk25k1u3h0b7xgy4tl,2021-2022,LaLiga,1.43,1.43,-0.43,1,18,18,2.13,16
9jxofpmrfh2lil77f9xj22kiy,2021-2022,LaLiga,1.42,1.42,-0.42,1,15,15,1.57,19
awsod0zmnrukk21d4882ji7e1,2021-2022,LaLiga,1.41,1.41,2.59,4,18,18,0.8,7
8b3igmuipfhfzm39ack89de96,2021-2022,LaLiga,1.4,1.4,-0.4,1,36,36,2.43,24
eh70fwampgdyfv3hu25o2qx,2021-2022,LaLiga,1.39,1.39,2.61,4,22,22,4.05,24
ahbogqtodqaszg7kr1qnamgut,2021-2022,LaLiga,1.39,1.39,-1.39,0,13,13,0.36,5
4gqnyyx3i92fayq6cxvekqwut,2021-2022,LaLiga,1.38,1.38,0.62,2,17,17,0.94,11
76n4eg1xu5qvf9bkwy4p8jsut,2021-2022,LaLiga,1.37,1.37,-1.37,0,8,8,0.36,7
1bnn3tokzwvl4vvw34yxsq9gq,2021-2022,LaLiga,1.36,1.36,0.64,2,17,17,1.47,15
b0me6l44boibnwpbtasxoy02x,2021-2022,LaLiga,1.35,1.35,-1.35,0,12,12,3.46,22
9mfk2ditwuoto5dfthng9j2t,2021-2022,LaLiga,1.35,1.35,-0.35,1,19,19,0.48,3
cn3ocv5r0d0un0no4wlxl5y39,2021-2022,LaLiga,1.35,1.35,0.65,2,12,12,2.02,24
5gorfhj7uwpomrhlso1krxrkl,2021-2022,LaLiga,1.33,1.33,-1.33,0,37,37,2.49,45
9226xt1t1m3fy4ob9l2r16609,2021-2022,LaLiga,1.33,1.33,-1.33,0,20,20,0.69,11
cscn06kwqfzo09h0dc5ybt1pl,2021-2022,LaLiga,1.31,1.31,0.69,2,13,13,1.72,18
92pz9nafg5h4qeqpiw3011ihh,2021-2022,LaLiga,1.31,1.31,0.69,2,7,7,0.58,1
5cfem3t7stlov2fqltu3faevp,2021-2022,LaLiga,1.3,1.3,-1.3,0,9,9,0.08,2
3j66drshfcoje5wb7gjybi9qt,2021-2022,LaLiga,1.3,1.3,-1.3,0,11,11,0.3,6
exgk5o5lerftfexk419xbob9,2021-2022,LaLiga,1.3,1.3,-0.3,1,11,11,1.41,10
5b1q9bpe23j98eoy4fwi7ld5h,2021-2022,LaLiga,1.26,1.26,0.74,2,18,18,2.81,28
83n1qv6ypl625aolzjeqifv11,2021-2022,LaLiga,1.26,1.26,0.74,2,14,14,0.91,14
c320492cbp1otejfp1i1oane1,2021-2022,LaLiga,1.24,1.24,-0.24,1,15,15,0.91,13
91fpcla9za9irxakvskkokp91,2021-2022,LaLiga,4.38,1.24,-0.24,1,26,22,2.85,30
depu0zp8jqcyv0jzf5r9yums5,2021-2022,LaLiga,2.8,1.23,1.77,3,31,29,2.93,45
1wse8j2h27wtvqmkkgz9b71zp,2021-2022,LaLiga,1.22,1.22,-1.22,0,17,17,0.71,12
akjusy9dt1qd2fjhttviek6ol,2021-2022,LaLiga,1.22,1.22,-1.22,0,21,21,1.98,22
7rfcycybym05sbe0j1g6yhfx1,2021-2022,LaLiga,1.22,1.22,-0.22,1,19,19,0.0,0
djal5dsafpnhip4lu0ait94np,2021-2022,LaLiga,1.22,1.22,-0.22,1,16,16,3.02,45
96w1jlcwuci7kqqfskfsp6191,2021-2022,LaLiga,1.21,1.21,0.79,2,6,6,0.25,6
3zyib6lm9w7bi6lbek5m0dbrp,2021-2022,LaLiga,1.21,1.21,0.79,2,21,21,1.19,17
533095rnz0k8mxqe6gzn0mfo5,2021-2022,LaLiga,1.21,1.21,-1.21,0,22,22,0.3,7
evpjdko94awbqbbl5wl9hto7p,2021-2022,LaLiga,1.21,1.21,-0.21,1,15,15,0.19,5
8rprxly1blrhq9cwhfqoheeax,2021-2022,LaLiga,1.2,1.2,-0.2,1,25,25,1.75,27
73efpm314q2paeacsvp4e8q8l,2021-2022,LaLiga,1.19,1.19,-0.19,1,21,21,0.67,15
cjd62gwj9ptwrrtu6y6xnpeui,2021-2022,LaLiga,1.18,1.18,-1.18,0,11,11,1.3,16
bqckicfyy7s8vqugcwwvwp5n9,2021-2022,LaLiga,1.15,1.15,-0.15,1,13,13,1.05,10
54h69199gtsavspwblux98dsl,2021-2022,LaLiga,1.14,1.14,-1.14,0,12,12,1.98,29
8axw2xc0dl8vsdub6nq4nhjo5,2021-2022,LaLiga,1.12,1.12,-1.12,0,18,18,0.32,8
7t9fp83ctywtk6mx94tipf7it,2021-2022,LaLiga,1.12,1.12,-1.12,0,10,10,0.61,5
a0i7hc92p5ijqi4jqw8krh8x6,2021-2022,LaLiga,1.11,1.11,0.89,2,10,10,0.03,1
1myo59ub6qouwvxpb699shhw5,2021-2022,LaLiga,1.1,1.1,-1.1,0,7,7,0.46,6
87g6qlasqe627i5g7ir30j2sp,2021-2022,LaLiga,1.09,1.09,-1.09,0,14,14,2.4,15
4q6kuikopbgls8y2rwqiu415h,2021-2022,LaLiga,1.09,1.09,0.91,2,4,4,0.28,5
9ej7t1srxjcxe5p627eumn6d,2021-2022,LaLiga,1.09,1.09,-1.09,0,11,11,2.31,25
ac5f9msbvijksbq5s2ivwh979,2021-2022,LaLiga,1.09,1.09,0.91,2,12,12,2.76,19
4ftlhtels58lyzfluwofzwxuy,2021-2022,LaLiga,1.09,1.09,1.91,3,12,12,1.5,19
f30avgacyfz88ppw9mh8v57md,2021-2022,LaLiga,1.06,1.06,0.94,2,11,11,0.82,6
f0a2qk3jzxercn67bben5eled,2021-2022,LaLiga,1.06,1.06,-1.06,0,21,21,2.11,28
66t7zm54jgmcjtiizl9g0rkkp,2021-2022,LaLiga,1.06,1.06,0.94,2,10,10,0.74,7
3e2xpdxvai7nylsewk6cvhbrp,2021-2022,LaLiga,1.05,1.05,-0.05,1,14,14,1.43,17
9dewnn65ylruq567thg7ebqhh,2021-2022,LaLiga,1.05,1.05,0.95,2,9,9,0.04,1
6q69l3ppqfqbryjubcrujfi6t,2021-2022,LaLiga,1.04,1.04,0.96,2,12,12,1.18,24
5ch5dk1z9opa2iwd64kb4e5sl,2021-2022,LaLiga,1.04,1.04,-0.04,1,6,6,0.38,1
bpfp895223p7w0px2ui3nb2l1,2021-2022,LaLiga,1.04,1.04,-0.04,1,15,15,3.86,49
308krssmz6irpfntht1ka78tm,2021-2022,LaLiga,1.03,1.03,2.97,4,18,18,0.08,2
8ycvfctf7c3yljnbtltsogkph,2021-2022,LaLiga,1.03,1.03,-1.03,0,16,16,1.82,27
ckne0j1fs5cxufyicjbygdi39,2021-2022,LaLiga,1.03,1.03,-0.03,1,10,10,0.71,11
ch1lxxbn01at4jmkafy4uevh1,2021-2022,LaLiga,3.37,1.02,-1.02,0,22,19,3.47,45
3nchjse4ej0qhilo395td7u1h,2021-2022,LaLiga,1.81,1.02,-0.02,1,20,19,2.5,21
u04ao1ldrjjesgqq52o7ghqt,2021-2022,LaLiga,1.01,1.01,-1.01,0,19,19,1.72,25
bnye47o0oc74drzut86hv77it,2021-2022,LaLiga,0.99,0.99,-0.99,0,11,11,1.54,20
en2c7z1raqmcwee78297pbnu2,2021-2022,LaLiga,0.99,0.99,1.01,2,12,12,1.67,15
defkaykmw8lmts2gumfa1jyzt,2021-2022,LaLiga,0.99,0.99,1.01,2,17,17,1.39,19
bi8nrmyaxsgbhixw921fzvm5l,2021-2022,LaLiga,0.98,0.98,1.02,2,23,23,0.73,10
cqb913d1s6jg6zeeg6z5ypvc9,2021-2022,LaLiga,0.97,0.97,-0.97,0,12,12,2.17,26
dprvq2xbyuifzxzc8tcvenx0p,2021-2022,LaLiga,0.97,0.97,-0.97,0,6,6,1.11,17
9c2cfavuofg0yz3307nkgi0ut,2021-2022,LaLiga,0.96,0.96,1.04,2,23,23,0.81,17
aokh8p761x5m20vbtzigk09n9,2021-2022,LaLiga,0.95,0.95,0.05,1,4,4,0.73,5
39c5g6782qlrtw55fsre7exnt,2021-2022,LaLiga,0.93,0.93,0.07,1,25,25,2.08,33
5r7q0eg6pmoq0safxa9tnm5l,2021-2022,LaLiga,0.93,0.93,-0.93,0,16,16,0.45,11
3v0y6rgj4u0ozwiorzboiuket,2021-2022,LaLiga,1.72,0.93,1.07,2,13,12,1.34,24
2oyvofr6ygb7h7fjxp71m3js9,2021-2022,LaLiga,0.93,0.93,-0.93,0,8,8,0.17,5
d0kzduhj90areaill2gvvw6xg,2021-2022,LaLiga,0.9,0.9,-0.9,0,6,6,0.3,5
a9yimyxegu9sx46hqvwswjs2d,2021-2022,LaLiga,0.89,0.89,1.11,2,19,19,0.5,2
7v5zw48zp3pxd39q1i2qmul79,2021-2022,LaLiga,0.89,0.89,0.11,1,4,4,0.51,6
59wmst2hxu6y4zut9a48jxiw9,2021-2022,LaLiga,0.88,0.88,1.12,2,10,10,2.33,13
4hhuyat3grozmgba4f55zyajt,2021-2022,LaLiga,0.88,0.88,0.12,1,5,5,0.47,2
f38syop4mrz23n5vdcugcuxgp,2021-2022,LaLiga,0.88,0.88,0.12,1,9,9,0.85,15
7x2c4pr7hvku5zp0dnjcpy0yy,2021-2022,LaLiga,0.87,0.87,-0.87,0,20,20,1.07,22
cspjsye2x9pmnvdxjmghwnyi2,2021-2022,LaLiga,0.87,0.87,1.13,2,20,20,1.32,15
dcv5fv71qsidhqzioox9v6f2t,2021-2022,LaLiga,0.87,0.87,0.13,1,7,7,0.95,4
2zn2o5lzchz7oattq9pnjr8wl,2021-2022,LaLiga,0.87,0.87,0.13,1,11,11,0.14,3
4pizap25enja9rtz4g6x5bkd1,2021-2022,LaLiga,0.87,0.87,-0.87,0,15,15,0.42,11
7j0c36u6kk97eur4virjoka8l,2021-2022,LaLiga,0.87,0.87,0.13,1,15,15,0.92,11
b9b44wsl4d24yps6luijnhgix,2021-2022,LaLiga,0.86,0.86,-0.86,0,15,15,0.8,16
q5omphitvnrcnoda4jh9fdux,2021-2022,LaLiga,0.86,0.86,0.14,1,6,6,0.52,5
2o3bka7gokfjkej1f600ovbo5,2021-2022,LaLiga,0.86,0.86,1.14,2,18,18,0.4,8
i48mf81fxn2af1xxjzfi8gr9,2021-2022,LaLiga,0.86,0.86,-0.86,0,10,10,0.14,3
6810qbng9pfg1bztczv11grmd,2021-2022,LaLiga,0.85,0.85,1.15,2,18,18,0.42,10
4yzk41dkluqfxb8o3dbq06zqi,2021-2022,LaLiga,0.82,0.82,-0.82,0,5,5,0.0,0
3702btkgwxf6tq92ouekd7ro5,2021-2022,LaLiga,0.81,0.81,-0.81,0,14,14,2.55,28
f5567t48q0846fsnq6d3mqfv9,2021-2022,LaLiga,0.79,0.79,-0.79,0,8,8,0.64,4
5gtoi90sxc43mbsfxwfv7wzxl,2021-2022,LaLiga,0.79,0.79,0.21,1,10,10,0.41,4
1kqxv6ppwkjjuooev23bv5jp,2021-2022,LaLiga,0.78,0.78,0.22,1,3,3,0.19,4
amcwh6w0brmkttg4uc5qm6z9w,2021-2022,LaLiga,0.78,0.78,-0.78,0,5,5,0.73,4
6msjsxuolz1yhmongz6swkno5,2021-2022,LaLiga,0.77,0.77,1.23,2,6,6,2.58,32
9xbq14mc7d6e9xwm3yf4xp10q,2021-2022,LaLiga,0.76,0.76,0.24,1,9,9,0.26,7
5soi8e2hlk77rlsbsl76hg3xl,2021-2022,LaLiga,0.76,0.76,0.24,1,6,6,1.34,11
ub5hpqgz3io94w0781csv78q,2021-2022,LaLiga,0.75,0.75,-0.75,0,5,5,0.16,3
48gjuou5eashpj8wbwd18iju1,2021-2022,LaLiga,0.74,0.74,-0.74,0,9,9,0.43,1
8pb6iiphpyxdlpbs4dpunr8wl,2021-2022,LaLiga,0.73,0.73,-0.73,0,11,11,1.0,7
8i6dh58ck8pgfmonjqh45zzrp,2021-2022,LaLiga,0.73,0.73,0.27,1,13,13,0.52,4
amxunh6enoc99r07cp7qt621h,2021-2022,LaLiga,0.72,0.72,-0.72,0,16,16,2.49,31
