root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Ground Duels won,Blocks,Leftside Passes,Shots On Target ( inc goals ),Total Tackles,Corners Won,Total Fouls Conceded,Foul Attempted Tackle,Unsuccessful Launches,Total Losses Of Possession,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Long Passes,Total Clearances,Touches,Rightside Passes,Unsuccessful Short Passes,Successful Crosses & Corners,Appearances,Successful Lay-offs,Tackles Lost,Successful Crosses open play,Forward Passes,Throw Ins to Own Player,Aerial Duels lost,Penalty Goals Conceded,Goals Conceded,Unsuccessful Dribbles,Goals Conceded Inside Box,Handballs conceded,Unsuccessful Passes Own Half,Interceptions,Ground Duels lost,Duels,Ground Duels,Open Play Passes,Index,Clean Sheets,Key Passes (Attempt Assists),Successful Fifty Fifty,Successful Short Passes,Unsuccessful Passes Opposition Half,Starts,Fifty Fifty,Successful Dribbles,Recoveries,Tackles Won,Duels lost,Successful Passes Opposition Half,Successful Passes Own Half,Times Tackled,Duels won,PutThrough/Blocked Distribution,Blocked Shots,Yellow Cards,Throw Ins to Opposition Player,Backward Passes,Overruns,Unsuccessful Long Passes,Total Shots,Aerial Duels,Goals Conceded Outside Box,Total Touches In Opposition Box,Shots Off Target (inc woodwork),Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Substitute Off,Aerial Duels won,Total Passes,Unsuccessful Crosses & Corners,Games Played,Total Fouls Won,Substitute On,Winning Goal,Successful Launches,Offsides,Corners Taken (incl short corners),Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Attempts from Set Pieces,Hit Woodwork,Goals from Inside Box,Goals,Assists (Intentional),Second Goal Assists,Left Foot Goals,Goal Assists,Home Goals,Away Goals,Foul Won Penalty,Unsuccessful lay-offs,Through balls,Right Foot Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Own Goal Scored,Saves Made from Outside Box,Catches,Saves Made from Inside Box,Penalties Faced,Goal Kicks,Penalties Saved,Punches,Goalkeeper Smother,Drops,Saves made - parried,GK Successful Distribution,Saves from Penalty,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Headed Goals,Set Pieces Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Taken,Penalty Goals,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Last Player Tackle,Other Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Final Third Touches,Goals Openplay
testeo_ligas_europa,Italy_Serie_A,2023-2024,Juventus FC,Juventus_FC,3ua8gs8tzx1dkdi9z88kjk9nt,D. Vlahović,Forward,9,60.0,2.0,176.0,39.0,9.0,18.0,31.0,22.0,,300.0,335.0,379.0,12.0,11.0,931.0,106.0,143.0,1.0,33.0,49.0,4.0,1.0,96.0,,55.0,2.0,23.0,23.0,18.0,3.0,40.0,1.0,98.0,251.0,158.0,485.0,12.0,1.0,25.0,,367.0,116.0,27.0,,18.0,60.0,5.0,153.0,246.0,134.0,65.0,98.0,25.0,29.0,6.0,,151.0,2.0,7.0,81.0,93.0,5.0,166.0,42.0,2317.0,150.0,2.0,6.0,18.0,38.0,529.0,6.0,33.0,34.0,6.0,4.0,,13.0,,,,,7.0,3.0,12.0,16.0,1.0,,8.0,4.0,9.0,7.0,,13.0,2.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,4.0,2.0,,,,,,,,,,,,11.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,Juventus FC,Juventus_FC,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,Forward,22,40.0,1.0,211.0,2.0,27.0,10.0,15.0,13.0,3.0,151.0,437.0,437.0,8.0,12.0,742.0,54.0,70.0,5.0,30.0,3.0,7.0,5.0,128.0,34.0,13.0,2.0,12.0,5.0,10.0,,21.0,5.0,35.0,98.0,75.0,516.0,11.0,3.0,12.0,,429.0,91.0,12.0,,5.0,58.0,20.0,48.0,273.0,169.0,15.0,50.0,34.0,6.0,5.0,6.0,123.0,,9.0,6.0,23.0,2.0,28.0,4.0,1247.0,79.0,11.0,33.0,9.0,10.0,516.0,33.0,30.0,8.0,18.0,0.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,Juventus FC,Juventus_FC,6kvtqep8korw8d75n5me0lbmc,K. Yıldız,Forward,10,57.0,,55.0,7.0,13.0,3.0,12.0,9.0,2.0,132.0,272.0,277.0,6.0,3.0,523.0,103.0,45.0,5.0,27.0,7.0,4.0,3.0,89.0,2.0,23.0,,7.0,12.0,6.0,2.0,13.0,1.0,44.0,141.0,101.0,324.0,12.0,,18.0,,271.0,51.0,9.0,,23.0,40.0,9.0,67.0,206.0,76.0,30.0,74.0,9.0,6.0,3.0,1.0,82.0,3.0,7.0,13.0,40.0,1.0,38.0,6.0,945.0,52.0,6.0,11.0,9.0,17.0,329.0,12.0,27.0,22.0,18.0,0.0,,1.0,5.0,1.0,,3.0,,,1.0,2.0,,,,,0.0,2.0,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,Juventus FC,Juventus_FC,8yv9xuzriaecvvssfm8dlmz85,Danilo,Defender,6,81.0,15.0,423.0,2.0,60.0,6.0,26.0,23.0,48.0,275.0,1395.0,1510.0,134.0,92.0,2168.0,593.0,115.0,5.0,29.0,4.0,24.0,5.0,600.0,76.0,28.0,2.0,22.0,1.0,16.0,,68.0,37.0,45.0,192.0,126.0,1617.0,12.0,14.0,20.0,,1376.0,168.0,27.0,,8.0,142.0,36.0,73.0,670.0,845.0,4.0,119.0,31.0,5.0,7.0,13.0,117.0,,108.0,12.0,66.0,6.0,20.0,10.0,2451.0,223.0,19.0,13.0,,38.0,1733.0,13.0,29.0,14.0,2.0,1.0,17.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,0.0,1.0,,,2.0,1.0,,,,,,,,,67.0,,,,,,67.0,,,,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,3bhy6x04rbwzk0nh1fm59dmnd,F. Anguissa,Midfielder,99,123.0,5.0,474.0,6.0,61.0,9.0,41.0,30.0,13.0,358.0,1566.0,1584.0,36.0,17.0,2266.0,478.0,189.0,6.0,34.0,72.0,28.0,6.0,460.0,14.0,45.0,1.0,36.0,31.0,31.0,5.0,58.0,28.0,133.0,348.0,256.0,1783.0,11.0,6.0,36.0,,1548.0,173.0,32.0,,25.0,174.0,33.0,178.0,976.0,614.0,62.0,170.0,59.0,13.0,2.0,,389.0,5.0,28.0,20.0,92.0,5.0,63.0,14.0,2792.0,217.0,35.0,14.0,8.0,47.0,1801.0,14.0,34.0,38.0,2.0,0.0,4.0,3.0,,,,,,,,,2.0,,,2.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,2lvit204llltk13iglsa2tjah,J. Cajuste,Midfielder,0,64.0,3.0,107.0,3.0,36.0,4.0,29.0,24.0,1.0,106.0,360.0,361.0,9.0,14.0,619.0,123.0,56.0,1.0,26.0,23.0,12.0,1.0,88.0,7.0,18.0,2.0,18.0,10.0,15.0,2.0,15.0,4.0,63.0,160.0,127.0,419.0,11.0,,13.0,,352.0,49.0,11.0,,17.0,46.0,24.0,81.0,218.0,144.0,20.0,79.0,26.0,5.0,7.0,,102.0,1.0,3.0,11.0,33.0,3.0,25.0,8.0,1007.0,59.0,17.0,5.0,9.0,15.0,420.0,5.0,26.0,11.0,15.0,0.0,2.0,1.0,,,1.0,,,2.0,,,1.0,,,2.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,ab420lzne042a3e3b2lfmy5ii,E. Caprile,Goalkeeper,25,6.0,,124.0,,1.0,,1.0,,156.0,266.0,280.0,424.0,137.0,30.0,977.0,91.0,5.0,,23.0,,1.0,,464.0,,2.0,4.0,27.0,,25.0,1.0,38.0,,,20.0,6.0,435.0,10.0,5.0,2.0,,287.0,217.0,23.0,,,200.0,,2.0,102.0,322.0,,18.0,,,,,,,250.0,,14.0,2.0,,,2070.0,255.0,,,,12.0,679.0,,23.0,7.0,,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,23.0,27.0,56.0,5.0,159.0,1.0,14.0,4.0,4.0,24.0,238.0,1.0,,80.0,58.0,,,,,,,,2.0,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,c23q56z612clw2oxpordhrwiy,W. Cheddira,Forward,0,64.0,1.0,63.0,28.0,12.0,15.0,27.0,14.0,,255.0,229.0,261.0,7.0,10.0,712.0,116.0,117.0,,36.0,22.0,5.0,,86.0,1.0,71.0,3.0,44.0,23.0,40.0,2.0,16.0,5.0,86.0,261.0,150.0,346.0,10.0,,15.0,,254.0,104.0,24.0,,12.0,47.0,7.0,157.0,170.0,91.0,59.0,104.0,32.0,9.0,,,113.0,1.0,,51.0,111.0,4.0,114.0,23.0,2130.0,117.0,5.0,3.0,19.0,40.0,378.0,3.0,36.0,43.0,12.0,0.0,1.0,16.0,,,,,,3.0,7.0,7.0,1.0,,1.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,4.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,dz33ybo9w22154xeaiteuca8l,N. Contini,Goalkeeper,14,,,1.0,,,,,,,,1.0,3.0,,1.0,5.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,95.0,,,,3.0,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,16.0,,,,,,3.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,1pbcec4q88rkneomb9pr8dj4k,L. D'Avino,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,cv0p6dzx3res3affivdwcpolx,D. Demme,Midfielder,4,3.0,,21.0,,1.0,,1.0,1.0,2.0,15.0,63.0,63.0,4.0,,83.0,22.0,8.0,,2.0,,,,18.0,,,,,2.0,,,3.0,,4.0,8.0,7.0,73.0,93.0,,,,59.0,10.0,1.0,,,8.0,1.0,4.0,30.0,33.0,2.0,4.0,1.0,,1.0,,12.0,,2.0,,1.0,,4.0,,73.0,10.0,,3.0,1.0,1.0,73.0,3.0,2.0,2.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,1emj0rlthc8syfleox4c39kut,L. Dendoncker,Midfielder,32,1.0,1.0,4.0,,,,,,1.0,7.0,22.0,23.0,,,33.0,10.0,2.0,,3.0,,,,8.0,,,,,,,,2.0,,1.0,4.0,2.0,26.0,48.0,,,,23.0,2.0,,,,4.0,,1.0,15.0,8.0,1.0,3.0,,1.0,,,5.0,,2.0,,2.0,,,,21.0,4.0,,,,2.0,27.0,,3.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,Defender,22,112.0,16.0,945.0,7.0,58.0,32.0,28.0,17.0,9.0,507.0,1921.0,1962.0,99.0,38.0,3153.0,169.0,248.0,21.0,36.0,6.0,22.0,21.0,808.0,331.0,41.0,2.0,45.0,35.0,39.0,2.0,80.0,24.0,118.0,299.0,230.0,2210.0,12.0,6.0,45.0,,1863.0,316.0,36.0,,18.0,141.0,36.0,159.0,1157.0,826.0,58.0,140.0,73.0,7.0,6.0,12.0,331.0,3.0,43.0,30.0,69.0,6.0,133.0,23.0,3235.0,291.0,27.0,105.0,1.0,28.0,2253.0,105.0,36.0,37.0,,0.0,1.0,5.0,1.0,,,,,1.0,1.0,1.0,5.0,2.0,,6.0,1.0,0.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,Midfielder,7,16.0,,42.0,6.0,4.0,2.0,7.0,5.0,1.0,48.0,161.0,163.0,4.0,7.0,260.0,43.0,16.0,1.0,11.0,1.0,1.0,1.0,37.0,3.0,6.0,,5.0,7.0,4.0,,7.0,2.0,21.0,44.0,37.0,179.0,23.0,,6.0,,159.0,16.0,4.0,,6.0,19.0,3.0,27.0,125.0,39.0,14.0,17.0,6.0,,2.0,,59.0,1.0,2.0,6.0,7.0,1.0,13.0,,332.0,18.0,2.0,3.0,4.0,1.0,181.0,5.0,11.0,6.0,7.0,1.0,,1.0,3.0,1.0,,,,,2.0,2.0,,,,,0.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,8ofihttdgz6nyxxon2zim7x0p,M. Folorunsho,Midfielder,0,143.0,12.0,133.0,14.0,50.0,11.0,50.0,39.0,20.0,456.0,454.0,465.0,34.0,42.0,1328.0,197.0,201.0,10.0,34.0,16.0,22.0,10.0,255.0,11.0,79.0,2.0,43.0,42.0,38.0,,52.0,17.0,163.0,463.0,306.0,704.0,10.0,4.0,17.0,,431.0,255.0,33.0,,22.0,145.0,28.0,242.0,277.0,198.0,80.0,221.0,65.0,6.0,5.0,,133.0,4.0,52.0,41.0,157.0,5.0,59.0,27.0,2793.0,253.0,33.0,54.0,15.0,78.0,718.0,54.0,34.0,74.0,1.0,0.0,4.0,11.0,,,,,,2.0,2.0,5.0,,,3.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,1ct0gujao4wvj1ff3aebqgqnd,G. Gaetano,Midfielder,70,35.0,2.0,44.0,10.0,11.0,8.0,13.0,12.0,2.0,133.0,227.0,235.0,8.0,8.0,482.0,84.0,52.0,6.0,20.0,10.0,6.0,4.0,114.0,,27.0,,12.0,18.0,10.0,1.0,6.0,4.0,55.0,122.0,90.0,283.0,21.0,,20.0,,227.0,66.0,11.0,,11.0,56.0,5.0,82.0,176.0,65.0,36.0,40.0,13.0,6.0,2.0,,53.0,1.0,8.0,17.0,32.0,2.0,27.0,7.0,905.0,60.0,7.0,7.0,7.0,5.0,295.0,12.0,20.0,13.0,9.0,0.0,,3.0,4.0,2.0,,1.0,,,3.0,5.0,,,,1.0,3.0,2.0,1.0,,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,4.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,6fo50ov3lzdjgh3k130zmjc44,F. Gioielli,Midfielder,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,u60zu48a4zqnupyxp2d0mqqd,P. Gollini,Goalkeeper,95,1.0,,67.0,,1.0,,,,22.0,48.0,136.0,191.0,49.0,4.0,295.0,65.0,2.0,,7.0,,,,106.0,,,,8.0,,6.0,,14.0,1.0,,4.0,1.0,166.0,15.0,1.0,,,142.0,33.0,7.0,,,52.0,1.0,,11.0,180.0,,4.0,,,,,,,45.0,1.0,3.0,2.0,1.0,1.0,630.0,47.0,,,,3.0,238.0,,7.0,1.0,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,8.0,,53.0,,2.0,,,6.0,68.0,,,16.0,13.0,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,1i23wphi202aguaeexba0le22,H. Idasiak,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,Forward,77,220.0,1.0,102.0,45.0,42.0,46.0,25.0,18.0,5.0,452.0,905.0,921.0,63.0,7.0,1873.0,462.0,131.0,23.0,34.0,36.0,21.0,8.0,168.0,21.0,20.0,1.0,40.0,98.0,34.0,,22.0,13.0,203.0,457.0,423.0,1056.0,13.0,2.0,57.0,,858.0,208.0,32.0,,101.0,99.0,21.0,223.0,692.0,252.0,146.0,234.0,36.0,46.0,8.0,1.0,343.0,13.0,23.0,82.0,34.0,6.0,220.0,37.0,2749.0,154.0,14.0,46.0,18.0,14.0,1075.0,76.0,34.0,80.0,2.0,3.0,5.0,4.0,45.0,26.0,,14.0,4.0,2.0,9.0,11.0,4.0,,2.0,6.0,5.0,6.0,2.0,1.0,6.0,8.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,9.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,5ph2ln91ycq1qlq03cnqqs9re,J. Lindstrøm,Midfielder,0,23.0,,48.0,2.0,8.0,7.0,6.0,4.0,2.0,85.0,177.0,178.0,5.0,3.0,331.0,50.0,28.0,4.0,22.0,6.0,5.0,1.0,37.0,6.0,4.0,,7.0,14.0,7.0,,6.0,2.0,32.0,60.0,55.0,210.0,12.0,,13.0,,173.0,35.0,2.0,,11.0,15.0,3.0,36.0,128.0,54.0,22.0,24.0,14.0,3.0,2.0,,76.0,4.0,5.0,11.0,5.0,,23.0,9.0,417.0,33.0,3.0,4.0,2.0,1.0,211.0,8.0,22.0,4.0,20.0,0.0,1.0,2.0,4.0,1.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,Midfielder,68,116.0,8.0,612.0,4.0,61.0,1.0,33.0,22.0,19.0,247.0,2019.0,2078.0,85.0,28.0,2595.0,671.0,144.0,1.0,38.0,24.0,22.0,1.0,562.0,2.0,23.0,2.0,44.0,11.0,37.0,5.0,69.0,30.0,88.0,239.0,204.0,2206.0,11.0,3.0,22.0,,1993.0,122.0,38.0,,15.0,236.0,39.0,111.0,1073.0,1006.0,24.0,128.0,36.0,3.0,4.0,,422.0,1.0,45.0,11.0,35.0,7.0,7.0,7.0,3293.0,189.0,22.0,2.0,13.0,12.0,2267.0,2.0,38.0,41.0,,0.0,6.0,,,,,,,,,,1.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,Forward,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,Defender,30,69.0,7.0,172.0,2.0,30.0,10.0,32.0,20.0,21.0,310.0,524.0,538.0,21.0,37.0,1178.0,138.0,115.0,15.0,28.0,2.0,9.0,14.0,285.0,132.0,33.0,4.0,35.0,28.0,30.0,,60.0,6.0,90.0,210.0,159.0,684.0,13.0,1.0,15.0,,517.0,142.0,20.0,,23.0,93.0,21.0,123.0,290.0,263.0,44.0,87.0,31.0,2.0,4.0,22.0,104.0,4.0,46.0,11.0,51.0,5.0,21.0,9.0,1703.0,161.0,12.0,41.0,11.0,18.0,699.0,41.0,28.0,16.0,8.0,0.0,8.0,3.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,af58rhtg8ck7c8g7nwfs67d91,A. Meret,Goalkeeper,1,4.0,,208.0,,1.0,,,,67.0,145.0,499.0,651.0,114.0,23.0,1019.0,277.0,4.0,,31.0,,1.0,,306.0,,1.0,2.0,40.0,,35.0,,54.0,,1.0,11.0,5.0,596.0,12.0,5.0,1.0,,537.0,86.0,31.0,,1.0,195.0,,2.0,25.0,626.0,,9.0,1.0,,,,,,136.0,,6.0,5.0,,,2774.0,140.0,,,1.0,5.0,791.0,,31.0,3.0,,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,21.0,8.0,43.0,4.0,137.0,2.0,13.0,3.0,1.0,22.0,231.0,2.0,,64.0,26.0,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,Forward,26,88.0,1.0,155.0,19.0,19.0,18.0,33.0,21.0,5.0,295.0,293.0,310.0,17.0,10.0,850.0,52.0,104.0,27.0,32.0,10.0,7.0,13.0,122.0,4.0,44.0,1.0,27.0,40.0,24.0,4.0,19.0,4.0,99.0,259.0,187.0,409.0,18.0,1.0,28.0,,293.0,143.0,18.0,,37.0,71.0,12.0,143.0,253.0,84.0,62.0,116.0,24.0,19.0,6.0,,99.0,5.0,14.0,40.0,72.0,3.0,75.0,21.0,1743.0,118.0,8.0,33.0,11.0,28.0,428.0,44.0,32.0,32.0,14.0,0.0,1.0,4.0,19.0,9.0,,9.0,6.0,1.0,5.0,7.0,2.0,,6.0,2.0,5.0,2.0,,1.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,8n0c5t5wzfkoauryyzy8be0gl,Juan Jesus,Defender,5,52.0,12.0,421.0,2.0,42.0,1.0,28.0,22.0,41.0,170.0,1466.0,1536.0,87.0,61.0,1925.0,677.0,94.0,,24.0,,23.0,,504.0,11.0,49.0,2.0,29.0,,26.0,,72.0,23.0,38.0,186.0,90.0,1621.0,12.0,3.0,5.0,,1449.0,83.0,23.0,,1.0,112.0,19.0,87.0,522.0,1014.0,2.0,99.0,23.0,3.0,7.0,5.0,89.0,,61.0,5.0,96.0,3.0,15.0,3.0,2117.0,155.0,11.0,,3.0,47.0,1691.0,,24.0,9.0,1.0,0.0,22.0,,,,1.0,,,,1.0,1.0,,,,,0.0,1.0,,,,,,,,,,,,,10.0,,,,,,10.0,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,Defender,17,78.0,6.0,55.0,1.0,50.0,4.0,9.0,5.0,10.0,187.0,843.0,868.0,26.0,21.0,1435.0,395.0,101.0,8.0,23.0,1.0,21.0,8.0,376.0,148.0,30.0,2.0,18.0,5.0,17.0,,48.0,20.0,46.0,191.0,124.0,965.0,14.0,4.0,18.0,,842.0,94.0,18.0,,11.0,101.0,29.0,76.0,469.0,407.0,21.0,115.0,51.0,4.0,3.0,8.0,165.0,2.0,22.0,8.0,67.0,1.0,41.0,7.0,1573.0,123.0,29.0,19.0,8.0,37.0,991.0,19.0,23.0,17.0,5.0,0.0,3.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,Forward,0,55.0,1.0,62.0,41.0,9.0,24.0,31.0,22.0,1.0,215.0,177.0,191.0,4.0,17.0,626.0,79.0,73.0,,25.0,19.0,4.0,,48.0,3.0,47.0,2.0,28.0,19.0,25.0,3.0,14.0,2.0,76.0,216.0,131.0,255.0,14.0,1.0,20.0,,187.0,78.0,22.0,,16.0,40.0,5.0,123.0,144.0,47.0,47.0,93.0,19.0,22.0,4.0,,80.0,8.0,5.0,68.0,85.0,3.0,165.0,27.0,1990.0,78.0,4.0,14.0,8.0,38.0,269.0,14.0,25.0,31.0,3.0,4.0,,35.0,,,,,,2.0,15.0,15.0,2.0,,,3.0,6.0,9.0,3.0,6.0,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,5.0,,1.0,,5.0,3.0,,,1.0,,,,,,,,,11.0
testeo_ligas_europa,Italy_Serie_A,2023-2024,SSC Napoli,SSC_Napoli,9bba1hgnx5mzpkzeazsoikn9x,M. Politano,Forward,21,87.0,1.0,434.0,19.0,19.0,44.0,11.0,5.0,13.0,411.0,869.0,921.0,66.0,8.0,1638.0,90.0,146.0,41.0,37.0,6.0,11.0,28.0,328.0,32.0,12.0,2.0,34.0,39.0,27.0,,33.0,15.0,97.0,200.0,184.0,1055.0,12.0,,64.0,,855.0,249.0,31.0,,31.0,91.0,8.0,109.0,730.0,232.0,63.0,91.0,51.0,27.0,2.0,6.0,257.0,5.0,42.0,48.0,16.0,7.0,90.0,29.0,2384.0,188.0,8.0,54.0,29.0,4.0,1109.0,94.0,37.0,38.0,6.0,0.0,4.0,2.0,65.0,35.0,,11.0,4.0,3.0,7.0,8.0,7.0,,8.0,7.0,3.0,5.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,6.0
