liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Hit Woodwork,Leftside Passes,Offsides,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Total Touches In Opposition Box,Unsuccessful lay-offs,Blocked Shots,Clean Sheets,Corners Taken (incl short corners),Goals,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Left Foot Goals,Overruns,Right Foot Goals,Shots On Target ( inc goals ),Successful Corners into Box,Successful Launches,Successful Lay-offs,Through balls,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Corners into Box,Yellow Cards,Home Goals,Away Goals,Handballs conceded,Headed Goals,Last Player Tackle,Penalties Conceded,Penalty Goals Conceded,Total Big Chances Saved,Assists (Intentional),Goal Assists,Attempts from Set Pieces,Clearances Off the Line,Foul Won Penalty,Goals from Outside Box,Penalties Taken,Penalty Goals,Straight Red Cards,Total Red Cards,Direct Setpiece Goals,Set Pieces Goals,GK Successful Distribution,Goal Kicks,Own Goal Scored,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Catches,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target,Drops,Goalkeeper Smother,Second Goal Assists,Other Goals,Crosses not Claimed
Italy_Serie_A,2025-2026,Calcio Como 1907,13uxs8820y7mi31fsw1i0qxw4,A. Diao,Forward,38,25,17,8,16,120,1,165,15,185,99,86,324,53,8,16,10,7,160,82,78,4,7,294,96,32,12,34,65,8,12,10,4,3,3,5,232,194,47,233,10,5,,12,1001,65,7,15,37,180,300,238,15,62,593,24,24,40,1,3,76,10,59,1,,62,2,6,27,15,51,,11,2,,2,3,2,2,1,4,,9,,1,13,2,2,3,1,,2,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,cot71zatz9vm1hyzp5ecqhvpx,Diego Carlos,Defender,34,82,34,48,27,67,17,216,,159,74,85,27,359,15,27,15,12,77,40,37,22,2,1259,96,7,5,60,464,2,21,5,6,,,58,1166,339,887,1168,13,17,,3,1948,2,120,39,7,110,1321,1226,30,95,1585,2,2,,17,50,67,30,45,1,,431,2,6,,8,15,,,7,,1,3,,1,,,1,2,,7,,,,1,1,,8,1,0,,,,1,2,3,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,2fbg7v69wyis2his47u8ij4rt,A. Dossena,Defender,4,24,9,15,10,22,8,74,1,60,24,36,14,109,3,10,11,10,36,15,21,7,1,382,50,4,3,25,132,2,8,,2,,,17,337,109,247,339,2,11,,,738,,33,10,7,55,403,356,13,47,499,,,,7,23,34,13,24,0,,140,2,3,1,5,10,,1,2,,,1,,,,,,2,,4,1,,1,1,,,5,,,,,,,1,,1,1,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,Forward,11,71,40,31,37,100,4,121,14,234,137,97,338,62,7,37,19,16,163,97,66,4,22,283,60,16,5,29,93,23,24,16,13,,,9,214,175,70,236,3,10,,,2196,60,14,35,40,214,314,245,13,69,660,4,4,20,2,4,60,13,65,5,2,59,7,18,13,46,120,8,16,5,,13,3,11,13,2,2,9,28,,,26,2,2,11,12,,,8,5,5,2,,,2,,,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,7jssa0kt7p97akgi41umce85x,A. Gabrielloni,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,7yeax9s2rpt3xuace2b77xgid,E. Goldaniga,Defender,5,1,,1,2,1,1,3,,1,,1,,2,,2,,,,,,,,18,2,,,,6,,,,2,,,,18,5,13,18,,,1,,14,,1,,,1,18,18,,,21,,,,,,,,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,7olet3uk7908hwuone5k4hqtw,Henrique Menke,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,djpsc1fvcnrh61c071t00gmad,M. Kempf,Defender,2,134,45,89,33,102,19,350,2,217,89,128,102,451,9,33,19,15,83,44,39,13,7,1575,200,16,9,87,720,8,26,5,7,,,40,1405,540,954,1454,9,10,1,3,2233,8,135,26,18,204,1666,1494,19,172,1985,,,4,24,68,130,42,104,1,,393,,11,2,17,39,,4,11,,4,4,,4,1,,,6,,4,,,2,2,4,,3,3,1,,3,,1,3,,,1,,,,,,,,,,,36,36,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,12aiyv96y3vl94r227c1xnld5,N. Kühn,Forward,19,12,9,3,23,76,,120,3,73,45,28,184,47,1,23,6,4,61,36,25,5,10,217,65,12,5,24,9,11,6,6,17,4,4,4,178,148,34,174,7,6,,3,655,19,,6,2,88,217,178,13,39,327,10,10,9,1,5,44,5,34,0,,85,3,2,10,5,29,2,3,,,1,2,1,1,1,2,,3,,1,2,1,1,1,,,,1,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,6mworg0saiu0e3pfg8sqopo2c,A. Lahdo,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,5ih8grs0s0m9lul2egvs95yc4,A. Le Borgne,Midfielder,55,,,,1,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,1,,,,1,,1,1,,,,,1,,,,,1,1,1,,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,Forward,7,35,19,16,25,67,,55,9,124,59,65,175,25,7,25,6,4,89,40,49,1,9,211,26,16,8,19,85,10,9,8,16,3,3,10,155,111,63,161,4,10,,1,915,18,8,16,33,104,228,171,14,57,387,6,6,4,1,4,49,14,53,0,,51,8,11,2,19,49,7,4,,,,2,,,,,,8,,1,32,,1,8,,,2,,,,,,,1,,,1,1,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,e3fgsuh8gm0zd6g3ihn1otzpw,F. Jack,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,a3w1uczgmswm3cwk4vmvoglhx,Alberto Moreno,Defender,18,21,10,11,18,107,1,129,9,82,41,41,222,189,11,18,8,7,61,31,30,6,14,654,67,20,11,40,269,15,12,5,6,7,7,26,588,319,293,579,9,11,12,90,1158,11,32,16,9,128,671,605,20,66,940,26,26,5,7,21,73,19,45,1,,106,3,4,1,8,18,,3,5,,2,1,2,2,1,,,4,,5,4,1,2,2,2,,3,2,0,1,1,,,2,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,9i6hs8toyjwrh7ub04vow8wes,N. Paz,Midfielder,10,52,23,29,35,280,3,446,30,439,209,230,806,362,33,35,27,21,387,186,201,28,45,1368,242,64,35,138,290,51,33,11,2,14,6,30,1131,774,394,1124,36,55,,4,2882,101,13,53,41,482,1394,1154,91,240,2123,49,26,56,1,30,234,55,210,1,4,462,,38,69,86,90,4,35,10,24,12,6,11,7,11,11,,48,5,1,106,17,13,3,4,11,5,6,6,4,1,,,4,1,6,6,12,1,1,5,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,6d36zn3fr35yhj70yx5n445qs,M. Perrone,Midfielder,23,23,11,12,35,255,3,368,4,209,110,99,388,461,30,35,20,16,186,99,87,22,26,2057,165,45,21,128,697,30,32,12,3,3,3,69,1874,999,930,1857,19,37,,2,2658,30,26,40,22,259,2111,1926,56,185,2418,7,7,8,10,32,135,57,153,1,,698,1,5,9,14,29,4,4,13,3,3,4,3,2,2,2,1,9,,3,52,11,4,3,1,,8,1,2,,,,1,3,1,3,4,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,
Italy_Serie_A,2025-2026,Calcio Como 1907,1po7tmdv73zfjentt0p20wdlh,S. Posch,Defender,27,19,11,8,14,53,1,67,1,53,26,27,92,83,6,14,3,3,34,15,19,4,2,234,34,19,6,18,31,2,3,2,11,3,3,9,188,93,106,187,9,3,8,43,385,4,15,9,6,70,242,196,12,46,379,8,8,,11,19,41,13,27,1,,75,,4,1,7,11,,1,,,1,,,1,,,,3,,2,1,,,,1,,1,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,2b1aq7e51fjbukd3muxfthd78,Jacobo Ramón,Defender,14,163,56,107,31,104,17,445,5,291,116,175,194,697,20,31,23,17,128,60,68,36,11,1973,278,18,11,113,436,11,29,1,2,2,2,66,1794,711,1155,1798,20,29,1,9,2653,14,117,32,12,221,2043,1864,49,179,2436,8,8,5,31,65,126,61,114,0,2,806,,19,7,28,61,,10,14,,2,6,,2,,,1,9,,10,1,1,1,9,2,,11,0,2,,1,,,4,,,,,,,,,,1,1,,,14,14,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,Midfielder,8,10,5,5,19,78,1,90,2,56,31,25,85,92,7,19,7,4,46,26,20,5,8,410,41,9,3,22,139,8,5,5,14,3,3,7,377,192,204,386,1,6,,2,526,11,9,9,9,54,426,393,7,33,508,,,4,1,5,25,8,28,0,,117,,4,4,6,7,1,1,,1,,3,,,,,,2,,,11,,,2,,,3,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,Forward,17,24,11,13,30,114,,336,16,232,125,107,508,89,13,30,11,8,208,114,94,5,27,433,205,33,12,68,206,35,17,13,13,10,5,7,342,267,89,339,7,17,,6,1670,85,10,22,30,289,437,346,24,91,857,44,43,56,2,5,119,16,86,1,,28,3,24,40,35,126,1,9,,8,1,3,1,1,,11,1,11,5,,12,2,10,3,1,1,2,1,0,2,,,1,2,,6,8,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,94qw1jp87gqyvae89n11z05ey,I. Smolčić,Defender,28,45,21,24,27,142,9,123,5,143,63,80,251,313,11,27,9,7,98,42,56,23,13,797,64,30,15,51,71,14,18,11,9,6,6,31,689,362,362,687,13,25,24,109,1575,4,42,25,17,179,826,718,38,108,1194,23,23,1,21,38,87,44,70,0,,300,,5,1,9,25,1,3,5,,,2,,,,,,4,,6,2,1,1,1,,,8,,,1,,,,2,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,54foi544tygbd4sfx62t7wno,Álex Valle,Defender,3,34,16,18,28,190,7,207,9,184,91,93,355,375,14,28,17,14,150,75,75,23,10,987,108,42,21,60,366,14,23,5,5,11,11,22,830,479,388,834,20,31,13,153,2025,21,52,34,19,259,1013,856,51,157,1525,35,35,14,20,40,141,51,117,0,,82,1,5,5,7,32,,4,10,,1,3,1,1,,1,1,2,,6,9,3,3,,1,,3,1,0,2,,,,2,1,2,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,3pba28sk4auqjp27jfssfvvxm,I. Van der Brempt,Defender,77,23,12,11,19,105,,125,7,108,48,60,195,156,11,19,10,7,85,36,49,8,4,453,71,28,12,42,48,5,11,7,8,2,2,11,386,195,199,381,15,13,11,81,916,12,19,19,15,133,459,392,28,67,725,9,9,9,9,19,61,15,48,0,,150,,2,6,2,17,,1,1,,,3,,,,3,,,,2,2,4,1,,,,2,,,2,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,c7b2gexssr0uthfxk3xfvb7bp,M. Vigorito,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,16kv5p8we3pwqpt5ktwrb7mj9,M. Vojvoda,Defender,31,23,13,10,29,169,2,201,5,115,67,48,403,199,7,29,14,12,92,54,38,14,27,731,97,32,11,61,82,29,19,15,10,19,16,20,611,371,275,607,9,4,4,68,1585,28,23,15,12,225,747,627,13,120,1080,46,41,8,4,18,137,29,102,1,1,297,5,9,13,16,53,1,2,3,14,2,2,2,2,1,2,1,7,3,2,5,1,4,2,1,5,2,1,1,,,,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,Calcio Como 1907,92vjurxjnipl210yanki2oz8q,L. da Cunha,Midfielder,33,40,23,17,35,320,1,404,16,239,124,115,581,437,18,35,23,19,199,101,98,16,40,1831,185,41,19,164,592,44,30,13,5,33,13,60,1648,977,790,1674,26,31,,9,2658,39,16,34,19,324,1922,1734,57,188,2337,63,28,11,17,48,207,44,140,2,2,573,1,14,22,28,49,1,8,10,53,4,4,1,3,4,,,14,12,5,42,4,10,6,3,21,4,3,1,1,,,,4,,4,4,1,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,ujb2hkujcnwnyrbsgk3ilmtx,F. Acerbi,Defender,15,62,19,43,17,59,15,152,1,103,36,67,43,171,7,17,17,14,41,17,24,18,3,853,71,10,4,43,335,3,14,3,3,2,2,20,810,239,597,814,3,7,2,1,1289,,88,16,13,55,878,834,10,44,1062,,,,16,21,27,17,23,0,1,313,3,2,1,3,11,,,6,,,3,,,,,,1,,1,1,,,1,,,3,,,1,,,,3,1,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,Defender,25,95,44,51,33,164,13,417,3,202,85,117,249,585,13,33,26,24,107,41,66,37,7,2049,242,27,12,129,489,7,31,1,2,2,2,92,1884,866,1077,1849,26,22,5,50,2820,5,105,26,18,192,2107,1941,48,166,2489,1,1,1,19,49,110,57,117,0,,869,2,13,1,19,34,,4,15,,2,2,,2,,1,,6,,15,4,2,1,1,2,,4,0,2,,2,3,,3,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,4b5ijn06hsd3lyd53wr1vw8ic,C. Alexiou,Defender,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,ahgd3on22t4h7gg9ipnj1itw5,N. Barella,Midfielder,23,34,21,13,33,242,3,418,22,228,116,112,834,483,22,33,22,20,194,95,99,9,63,1706,230,67,23,161,312,70,30,19,3,37,23,73,1461,1003,513,1406,25,28,,9,2479,44,10,33,21,399,1724,1479,53,245,2162,65,47,25,8,58,273,37,187,0,1,687,4,18,25,23,83,,12,5,32,3,2,3,3,1,3,2,5,15,1,35,8,14,3,2,16,7,3,0,4,,,,3,,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,q6ns1fyw7w10xkkubh8etfc9,A. Bastoni,Defender,95,81,29,52,28,182,6,374,21,219,90,129,519,598,25,28,21,17,138,61,77,23,21,1740,234,49,16,100,768,25,28,12,,23,23,110,1514,792,849,1508,12,39,38,122,2249,7,80,45,20,367,1850,1618,51,232,2397,62,62,4,46,107,245,49,125,1,2,302,,6,6,14,33,,3,8,,1,4,,1,,3,,8,,18,3,2,7,3,,,6,1,0,1,1,,,2,,4,4,,,,,,,,,,,30,34,,4,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,x7d6pwly28lq1s2xi53gqnmc,T. Berenbruch,Midfielder,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,280fh7f5q9lud8lk8reyu7fxm,Y. Bisseck,Defender,31,59,20,39,22,129,5,266,4,145,57,88,254,357,11,22,16,14,86,37,49,20,7,1211,141,26,11,68,278,8,20,2,2,2,2,23,1121,495,657,1127,8,18,12,58,1832,11,72,20,16,141,1242,1150,26,92,1578,11,11,4,19,30,84,19,62,1,1,478,3,5,8,17,35,,8,9,,3,2,1,3,1,1,,12,,6,,,,3,2,,2,0,3,1,2,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,ejbp3sxls7lgrg6y3a9q4u978,A. Bonny,Forward,14,27,16,11,31,101,,108,10,155,88,67,239,46,8,31,11,10,128,72,56,1,13,244,58,21,3,28,62,17,9,8,22,1,1,5,191,141,52,187,6,10,,,1029,53,4,16,21,144,245,192,16,53,465,3,3,15,,,43,13,53,2,,36,9,7,19,16,72,5,5,,,5,1,5,5,1,,3,9,,1,24,,7,2,4,,1,4,1,,1,,1,2,,4,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,8entz804dg4jyxvpo1g3uuj2s,L. Bovo,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,2ymde9vw7jtox06b3qp2dtus4,A. Calligaris,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,4d17grk2qflzake218uz76uei,Carlos Augusto,Defender,30,84,24,60,32,169,8,201,7,177,66,111,294,281,11,32,15,13,93,42,51,16,10,987,107,22,6,56,383,11,16,6,16,9,9,18,877,441,469,883,14,21,16,68,1573,14,57,26,11,196,1012,901,35,111,1366,34,34,6,26,34,113,32,77,0,,179,,7,6,12,42,,4,5,,1,2,1,1,1,1,,5,,4,4,1,1,2,1,,6,1,0,2,,,1,2,1,1,1,,1,,,,,,,,,7,8,,1,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,atuelrskb8akyh9076gar89p0,S. Cinquegrano,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,8da81i7cgi0kkx9kmnttbnh90,M. Cocchi,Defender,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,asyzhp3qu95vmzdbau6nmoic5,M. Darmian,Defender,36,3,2,1,5,8,3,6,,9,5,4,38,25,1,5,5,4,6,3,3,1,,73,5,1,1,1,12,,1,1,4,,,1,68,44,24,67,,2,4,11,182,1,4,2,1,16,73,68,2,5,109,4,4,1,2,2,8,1,3,0,,28,1,,,,2,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,1e95np0v66lmp2qysqq8f33rp,R. Di Gennaro,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,19856wqwrmzmvfw9thf0tzrv9,F. Dimarco,Defender,32,14,12,2,33,334,4,212,48,168,87,81,1017,432,28,33,23,21,154,75,79,30,76,1366,129,66,12,123,556,91,29,9,4,94,48,37,1130,865,387,1121,18,32,2,96,2624,17,28,40,22,480,1394,1158,50,236,2110,191,120,7,28,58,356,71,178,2,2,72,5,24,7,44,96,,19,11,119,6,2,5,5,5,2,1,20,42,5,15,3,33,9,3,65,3,5,1,2,,,,3,1,16,17,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,3hpaoy4qzn5xp7qnzdrj1yvsa,A. Diouf,Midfielder,17,6,1,5,17,45,,76,6,52,27,25,115,31,1,17,2,2,46,26,20,1,10,162,42,10,5,18,19,10,2,1,15,1,1,2,137,99,39,135,6,5,,3,327,18,5,2,3,57,162,137,11,25,242,4,4,8,,1,24,5,24,0,,67,1,1,6,3,31,2,3,1,,,,,,,1,,2,,,5,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,2r6hs8npijvt4wekd059t6tx,D. Dumfries,Defender,2,54,24,30,20,127,,72,11,131,66,65,299,89,8,20,14,12,77,42,35,7,12,374,42,18,6,35,18,13,15,7,5,5,5,3,299,184,123,299,7,9,18,55,1327,19,21,20,13,171,377,302,16,75,658,29,29,12,3,9,89,15,66,1,1,143,2,11,6,16,73,1,7,4,,3,2,1,3,1,4,1,5,,1,4,,1,5,2,,2,1,2,4,1,,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,1v6nfd46wx11jbfertslccbo4,F. Esposito,Forward,94,78,37,41,33,90,2,75,14,193,99,94,316,79,6,33,14,13,115,62,53,5,18,335,41,21,10,30,96,21,14,10,19,,,9,244,183,69,243,2,5,,,1445,33,12,28,43,187,343,252,7,91,609,3,3,12,6,8,83,11,83,2,1,78,2,19,4,41,120,4,14,2,,6,1,5,6,2,,1,22,,,19,2,2,13,5,,1,4,2,3,3,,,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,4qejyummzkrfllds8ord642qx,D. Frattesi,Midfielder,16,12,8,4,22,24,1,33,5,68,33,35,87,33,4,22,4,4,56,25,31,3,6,119,21,8,5,16,18,6,3,1,19,,,2,92,61,33,92,8,7,,,553,12,4,9,11,52,121,94,15,27,220,2,2,4,3,3,24,5,24,0,,46,2,9,5,13,36,2,3,1,,,,,,,,,4,,,7,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,3yqxkw0tqpoucur51ieh9xdrd,Josep Martínez,Goalkeeper,13,,,,4,,,17,,,,,,55,,4,1,1,,,,,,104,8,,,27,25,,4,,,,,9,94,4,109,104,,,,,360,,3,,,18,129,113,,16,156,,,,9,16,11,5,,0,,49,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,25,19,,6,,,,,,9,3,6,,,3,,,,,,1
Italy_Serie_A,2025-2026,FC Internazionale Milano,c66v35hzeba7zolu5kgf4eoa2,I. Kaczmarski,Midfielder,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy_Serie_A,2025-2026,FC Internazionale Milano,5s1avhcowegwbunhun2p9zfh0,I. Kamate,Midfielder,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
