liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goal Assists,Goalkeeper Smother,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Saved,Assists (Intentional),Corners Taken (incl short corners),Goals Openplay,Goals from Outside Box,Handballs conceded,Left Foot Goals,Overruns,Successful Corners into Box,Successful Lay-offs,Through balls,Times Tackled,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful lay-offs,Foul Won Penalty,Right Foot Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Red Cards,Attempts from Set Pieces,Red Cards - 2nd Yellow,Penalties Faced,Second Goal Assists,Hit Woodwork,Penalties Taken,Penalty Goals,Penalties Off Target,Own Goal Scored,Other Goals,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Portugal_Primeira_Liga,2025-2026,SL Benfica,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,Forward,21,19,13,6,28,163,24,,300,,23,232,121,111,707,150,11,,28,,7,13,11,2,7,213,108,105,,3,36,,39,4,626,1,193,39,9,70,288,41,9,14,20,17,8,14,9,36,,5,497,411,112,504,17,14,13,1733,5,7,25,38,312,640,23,509,31,180,131,1058,8,16,176,17,115,2,3,4,2,,,,,5,,,,,,,,,5,25,5,,1,2,3,4,10,7,64,9,17,62,42,47,3,2,5,,6,,,,,4,,,,3,2,2,,,,,,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,d078o2hgm2fkdjz5vagzx9oq2,Sidny Cabral,Defender,15,20,12,8,23,158,16,3,261,3,21,202,112,90,496,116,9,,23,,6,23,21,2,5,182,100,82,,11,34,,127,2,448,3,172,39,16,64,75,39,17,16,18,5,5,44,28,22,,16,366,237,199,376,11,15,123,1680,1,18,30,34,337,476,33,392,26,49,84,1119,7,16,175,30,68,4,3,3,0,,,,,5,,,,,,,,,5,55,2,1,3,3,3,16,8,1,62,9,27,121,81,42,3,3,3,28,4,,,,,11,,,,2,3,3,,,,1,1,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,f2dutxek3uf0yi1ee32a3u2cq,H. Sudakov,Midfielder,10,26,17,9,22,158,13,2,227,,15,150,69,81,513,180,9,,22,,4,9,8,1,4,124,52,72,,5,37,,114,1,672,1,88,31,10,52,241,37,10,12,17,16,5,34,8,27,,18,556,449,156,553,7,6,5,1421,1,9,14,33,264,693,22,571,13,37,122,1032,1,19,178,21,103,2,3,1,1,,,,,1,,,,,,,,,1,70,4,,,3,1,22,23,5,32,3,40,77,21,8,,,1,,4,,,,,5,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,d652q1oyfibkdhwj27w9qryms,Tiago Freitas,Midfielder,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,Forward,47,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,,,,,1,1,1,1,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,Defender,44,55,26,29,23,52,4,12,294,6,3,114,48,66,133,436,3,1,23,1,1,15,13,2,1,59,22,37,1,20,10,,486,,1125,2,165,21,6,75,190,12,9,4,19,3,4,3,3,3,7,77,1003,444,599,963,10,23,21,1684,1,44,7,1,158,1164,13,1040,33,29,124,1389,18,48,87,41,76,4,0,1,1,,,,,2,,,,,,,,,1,,,,,,1,,,2,6,3,,4,4,3,,,,6,1,,,,,,,,,,,,,1,,,,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,3i53phcjc5vwe7i0m9pqjo3fu,A. Trubin,Goalkeeper,1,8,,8,32,,,,46,13,,13,,13,,352,,238,32,171,,24,21,3,,5,,5,,,,,150,,392,2,15,,,196,138,,,,32,,,,,,38,97,308,61,405,369,,,,2880,,18,,6,178,640,,466,,,174,877,95,171,145,29,3,2,,,0,10,,2,52,,2,13,73,41,31,2,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,2
Portugal_Primeira_Liga,2025-2026,SL Benfica,b9alvh8fe5os5vqc1plpr340k,A. Voitinovičius,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,SL Benfica,5qr3k3rpsl14qf62lpa1txqms,J. Wynder,Defender,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,20wmpu236gf8b6ukaq26awbv8,Afonso Patrão,Forward,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,16sgsnooex17xbsiej0hvj5lg,Afonso Sousa,Defender,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,3fyx9d04j493e7n5tlwbowufo,António Gil,Midfielder,92,1,1,,1,2,,,,,,2,2,,1,,1,,1,,,1,1,,,1,1,,,,,,,,2,,,,,,,,,,,,1,,,,,,2,1,1,2,,,,10,,,1,,,2,,2,,,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,c1b8uxumwqfnp2d9yqnjlsga2,B. Arrey-Mbi,Defender,26,37,19,18,23,132,1,13,167,8,3,111,47,64,69,424,3,,23,,,20,17,3,,74,28,46,,18,2,,149,,1188,1,70,16,7,80,493,2,,,21,3,2,,,7,4,24,1075,383,702,1061,13,21,8,1829,,71,18,5,130,1198,,1085,34,1,113,1399,29,49,66,49,64,3,,,0,,,,,,,,,,,,,1,,,,,2,,,,1,1,5,1,,2,2,2,,,,,,1,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,8h0jf6z98xcg6fdkzp3anlfu2,A. Barišić,Defender,37,17,4,13,6,29,,3,40,2,,35,12,23,12,98,1,,6,,,3,3,,,18,8,10,,5,1,,129,,286,,17,4,2,12,34,1,,1,6,3,,,,1,2,9,252,80,176,247,2,6,,452,1,17,4,1,37,290,1,256,8,3,34,339,8,16,19,15,18,,,,0,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,715vryzmby6vggjpdm9pgu3qi,A. Bellaarouch,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,ye3b5ik6y01xa4mktr16iuqc,Diego Rodrigues,Midfielder,50,7,1,6,20,109,3,2,144,3,4,84,42,42,215,113,9,,20,,1,8,8,,,77,41,36,,9,17,,103,,474,1,75,15,8,39,165,19,2,3,8,5,12,13,1,7,2,18,427,250,205,424,8,10,11,848,,5,15,11,107,490,5,442,18,13,48,662,1,11,63,13,37,2,0,1,1,,,,,2,,,,,,,,,2,30,1,1,,,,11,11,2,18,2,17,28,9,9,,1,1,1,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,Midfielder,20,15,6,9,20,220,4,,133,3,5,82,38,44,393,94,4,,20,,2,9,5,4,1,67,32,35,,8,17,,206,5,621,1,66,31,13,34,112,18,5,2,10,4,10,12,3,9,2,13,554,386,189,550,,11,38,990,,9,8,15,141,632,7,563,11,32,69,850,5,12,71,21,57,,2,0,0,,,,,1,,,,,,,,,,16,2,1,,2,1,7,8,,19,2,9,23,8,17,,,,10,1,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,5dgkxz69k6jmim0ryl5fgiqga,A. El Ouazzani,Forward,9,33,21,12,13,43,3,,38,4,3,73,46,27,98,12,,,13,,2,3,3,,2,40,25,15,,3,8,,39,,116,,14,2,,19,25,8,7,6,8,3,5,,,3,,3,93,66,30,93,1,1,,695,3,3,9,10,53,119,13,96,2,24,23,196,,,19,6,23,1,0,2,0,,,,,,,,,,,,,,,,1,,1,1,,,18,,14,,,2,2,3,4,,1,,2,,,,,,,,,2,1,1,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,ae9xt3rmdo278sevre9oagx78,Gabriel Moscardo,Midfielder,17,44,15,29,23,100,4,1,95,2,1,117,51,66,125,176,5,,23,,,12,10,2,,73,36,37,,4,4,,156,,589,1,44,7,5,46,168,4,4,2,8,1,15,,,3,2,16,518,250,279,513,10,15,7,941,,30,15,9,105,600,6,529,25,20,71,753,3,17,54,18,54,4,,,0,,,,,,,,,,,,,,,,,,,,,,4,2,15,1,,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,1d2dfrdr3jmbm6t5op33qe4us,Fodé Pascoal,Defender,81,,,,1,1,,,,,,,,,1,4,,,1,,,,,,,,,,,1,,,,,12,,,1,,,7,,,,,,1,,,,,1,11,3,8,10,,,,10,,1,,,1,12,,11,,,1,15,,,,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,34z1r2585ifo6zdcfuu6xumfo,I. Gharbi,Forward,11,,,,1,14,,,5,,2,13,8,5,11,5,1,,1,,,,,,,13,8,5,,,,,1,,29,,3,6,3,1,9,,,,1,1,,,,,,1,22,10,12,21,3,,,69,,,4,2,14,29,,22,3,3,7,47,,1,6,2,6,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,4,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,5p4q1zolt4e4h07jzknksyzv8,J. Gorby,Midfielder,29,22,15,7,28,216,7,4,290,2,3,119,63,56,302,275,10,,28,,1,21,16,5,,97,48,49,,18,7,,414,,1288,2,113,23,13,94,403,7,2,4,19,11,9,2,2,9,5,32,1191,697,516,1179,8,18,,1714,,15,18,14,144,1308,6,1211,26,16,97,1511,17,30,76,27,67,5,0,1,0,,,,,,,,,,,,,,,,1,1,,,1,,22,,13,1,,6,5,9,,,1,,,1,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,Midfielder,27,33,11,22,20,166,2,4,189,1,5,120,46,74,213,214,11,7,20,7,1,16,14,2,1,87,35,52,,17,7,2,278,1,953,1,82,19,9,54,327,8,4,2,12,8,8,,,4,3,38,838,474,394,830,7,14,2,1129,,20,14,27,152,985,6,868,21,24,117,1156,9,27,94,30,90,3,1,0,1,,,,,1,,,,,,,,,1,,1,,,,1,,36,1,12,1,,7,7,6,,1,1,,1,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,Defender,2,35,21,14,32,385,4,4,292,5,15,170,75,95,813,447,11,,32,,1,33,29,4,1,135,54,81,1,23,28,,604,1,1521,3,161,81,33,109,107,32,4,8,27,8,5,23,21,5,3,35,1265,834,474,1250,18,23,221,2479,,41,17,37,395,1543,12,1285,41,57,258,2166,43,82,268,46,176,2,0,1,0,,,,,4,,,,,,,,1,3,7,,,2,,,3,10,1,14,7,4,56,50,6,1,1,,27,1,,,,,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,6zc6cs596hufgbhu6jv3g2o2y,L. Horníček,Goalkeeper,1,12,1,11,33,,,,97,12,,18,2,16,,630,,217,33,144,,33,29,4,,6,1,5,,,,,240,,911,3,38,,,239,259,,,,33,1,,,,1,40,124,723,61,785,722,,,,2960,,51,,5,287,1129,,846,,,283,1410,168,272,211,72,11,4,,,0,16,,2,53,,3,16,74,47,27,1,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,2,2
Portugal_Primeira_Liga,2025-2026,Sporting Braga,4kzi7whn4704si8j8y8w9ucyc,Jonatás Noro,Defender,53,,,,1,,,,,,,,,,,1,,,1,,,1,1,,,,,,,1,,,2,,3,,,,,,,,,,,,1,,,,,,2,2,,2,,,,5,,,,,1,3,,2,,,1,4,,,1,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,4a7hhg491ad5uigot8tvjih3o,João Carvalho,Goalkeeper,78,1,,1,1,,,,,,,2,,2,,5,,1,1,2,,1,1,,,1,,1,,,,,1,,3,,,,,2,,,,,,,1,,,,,,2,,3,3,,,,10,,,,1,3,6,,3,,,3,9,2,3,3,,,,,,0,,,,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,Midfielder,8,46,25,21,31,343,6,9,346,4,3,213,119,94,483,589,25,,31,,1,28,25,3,1,167,94,73,,20,14,,550,,2050,3,180,46,27,147,685,15,8,9,27,17,4,3,2,7,5,51,1878,1188,809,1943,24,26,5,2194,4,18,35,16,226,2167,17,1994,50,35,173,2442,12,35,143,40,138,6,0,1,0,,,,,1,,,,,,,,,1,1,,,2,,,,52,9,20,3,1,10,7,8,3,,1,2,1,,,,,1,,,1,2,1,1,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,8zy4i289isxe8c7t7iu79o8ic,João Vasconcelos,Midfielder,80,,,,1,3,,,2,,,1,,1,6,5,,,1,,,2,1,1,,1,,1,,,1,,2,,11,,1,1,1,,1,1,,,,,1,,,,,1,9,5,4,8,1,,,42,,1,,,6,11,,9,1,1,2,18,,,2,1,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,Defender,14,131,36,95,28,139,6,9,414,7,2,253,101,152,178,750,13,7,28,7,2,28,26,2,2,122,65,57,2,26,8,1,780,1,2042,3,210,22,13,80,407,8,8,4,26,1,2,,,7,9,80,1832,785,1079,1784,12,15,13,2391,2,112,46,25,232,2076,12,1864,27,36,212,2386,38,97,156,58,115,6,1,1,0,,,,,,,,,,,,,1,,,,,1,,,,,1,6,,,2,2,3,,2,,,2,1,,,1,,1,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,Defender,5,36,24,12,29,259,1,3,207,3,16,146,70,76,533,339,6,1,29,1,,22,17,5,,110,46,64,,19,35,,61,2,1053,1,104,65,25,86,415,39,1,1,20,7,9,26,7,15,4,29,889,546,386,877,10,13,168,1838,2,38,13,29,299,1074,2,906,23,23,168,1586,21,47,176,56,121,2,,,0,,,,,4,,,,,,,,,4,47,,,,,3,14,2,1,25,9,27,64,32,16,,1,,15,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,817yg5w9icl0fhx912gftbu38,Luís Pinto,Midfielder,90,5,1,4,3,24,,,17,,2,37,20,17,40,31,7,,3,,,4,3,1,,32,19,13,,3,1,,51,,136,,9,3,1,13,33,2,1,,2,1,1,,,3,,1,118,75,46,120,2,3,,215,,3,9,5,31,139,1,121,5,1,18,175,1,2,16,2,16,1,,,0,,,,,1,,,,,,,,,1,,,,,,,,4,,8,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,cbhq02wsov8h2byu6uov22bro,Gabri Martínez,Forward,77,17,9,8,28,194,11,,252,1,32,209,119,90,562,131,11,,28,,1,14,13,1,1,192,110,82,1,10,10,,63,3,576,,166,53,14,81,192,12,10,9,14,11,14,1,1,27,2,7,456,330,131,453,11,20,78,1321,5,12,24,26,287,580,19,460,31,106,120,1021,8,12,138,21,108,2,1,0,0,,,,,2,,,,,,,,,2,1,1,,1,,3,,10,2,70,2,,39,39,44,1,2,,5,1,2,,,1,,1,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,Forward,39,54,41,13,29,90,3,2,57,,5,152,106,46,180,24,11,,29,,6,18,15,3,6,98,65,33,1,2,4,,62,3,223,1,24,11,5,24,56,5,3,13,14,12,15,,,6,,3,179,121,67,185,7,2,,1275,7,3,24,18,124,232,16,188,9,49,44,410,,,37,8,44,2,3,3,1,,,,,1,,,,,,,,,,,4,,1,3,,,23,,37,1,,1,1,12,1,,2,,6,,,,,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,2psarhoauswcdof4nb22sw7ah,S. Niakaté,Defender,4,52,16,36,11,43,2,5,152,3,4,85,29,56,44,237,4,11,11,11,,6,5,1,,33,13,20,,7,5,,153,1,707,,64,3,2,35,298,5,8,1,11,3,,1,1,6,5,17,636,201,459,642,4,6,1,938,2,60,10,4,78,731,9,659,10,16,72,864,28,46,55,19,26,2,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,2,2,,,1,,,,,,,,,,,,1,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,dprq3veihxkf2tfqlaef1e9sk,Nuno Matos,Defender,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,Defender,15,40,18,22,17,29,,5,91,1,,66,32,34,13,173,8,3,17,4,,13,12,1,,26,14,12,,16,,1,221,,633,2,34,2,2,27,234,,2,,8,5,9,,,,4,17,579,152,448,583,2,5,1,819,1,53,12,5,61,657,2,600,7,3,57,762,15,36,40,17,21,3,,,0,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,Forward,21,14,9,5,28,256,11,2,197,4,18,138,77,61,776,276,21,,28,,14,21,18,3,14,124,68,56,,10,45,,194,4,1119,1,97,35,11,62,424,49,19,31,25,10,3,37,5,9,3,34,984,771,278,978,11,19,24,2149,4,16,25,17,308,1150,50,1012,30,100,138,1577,8,22,203,24,116,3,10,4,4,,,,,4,,,,,,,,,4,76,11,,1,3,,23,48,4,33,6,44,89,25,14,4,1,11,2,12,,,,1,5,1,,2,5,4,3,1,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,47awe3cufiivsq3nequrrju38,Rodrigo Silva,Forward,70,,,,1,1,,,,,,,,,2,,,,1,,,,,,,,,,,,,,2,,3,,,,,,,,,,,,1,,,,,,3,1,2,3,,,,4,,,,,2,3,,3,,,,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,bsql6q3cmgcqgalgwfdx6lhjo,Roger Fernandes,Forward,7,5,1,4,4,49,2,,75,1,7,32,15,17,125,28,2,,4,,1,4,4,,1,27,14,13,,,2,,75,2,154,1,37,6,4,14,3,3,3,8,4,2,,,,6,1,10,126,93,34,117,1,3,4,327,,2,3,3,55,155,11,127,4,20,28,226,1,1,30,7,27,1,0,1,0,,,,,1,,,,,,,,,,,1,,,1,,,1,,10,,,9,8,6,,1,,,1,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,dqlmvlmaftnxpnd2z0nxqqgwk,Romário Cunha,Goalkeeper,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,dss5i9cr374f2butj85ggcums,Sandro Vidigal,Forward,95,4,1,3,4,4,1,,14,,,15,6,9,16,3,,,4,,,,,,,11,5,6,,,,,1,1,14,,8,1,,2,6,,1,,,,4,,,2,,1,11,6,5,10,,,1,50,,4,2,4,9,14,1,11,,2,3,36,,,3,1,3,1,,,0,,,,,,,,,,,,,,,,,,,,1,,,,2,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,c3pxiexbciif7uu845ivx5hhx,Tiago Sá,Goalkeeper,12,1,,1,1,,,,2,,,1,,1,,26,,19,1,11,,2,1,1,,,,,,,,,10,,30,,,,,12,9,,,,1,,,,,,3,9,26,6,35,32,,,,90,,,,,4,45,,41,,,4,56,4,4,3,1,,,,,0,2,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,e7208jmwhf0b4rxlqr7mvthqs,E. Tıknaz,Midfielder,34,15,4,11,10,58,1,2,61,2,1,55,19,36,78,81,4,,10,,,4,4,,,40,15,25,,4,2,,101,,338,1,18,7,3,18,104,3,,2,5,1,5,,,5,1,9,301,164,143,298,7,10,,462,,12,7,3,47,344,2,307,17,11,37,413,,5,34,5,32,2,,,0,,,,,1,,,,,,,,,1,,,,,,,,9,3,5,1,,2,2,3,,,,,,,,,,,,,1,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,Forward,18,50,30,20,32,337,12,2,204,3,22,249,134,115,625,143,15,,32,,10,30,27,3,10,199,104,95,3,5,16,,205,10,897,3,119,52,27,80,222,20,13,23,27,17,5,3,3,38,,15,765,531,246,759,11,15,4,2269,7,23,31,32,277,907,36,774,26,129,133,1309,4,12,124,26,121,5,5,5,3,,,,,4,,,,,,,,,4,1,7,,3,1,8,,80,5,57,7,,17,17,31,2,,6,,10,,,,,,,,,1,1,1,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,c01muomxuk015zrf9n21ztq7d,Vítor Carvalho,Midfielder,6,49,18,31,15,42,2,9,188,1,1,88,34,54,35,224,7,12,15,12,2,12,10,2,1,39,16,23,1,6,3,,311,,843,1,97,9,5,38,291,4,6,3,14,8,1,,,,6,35,777,235,565,765,4,7,8,1063,,58,17,12,77,868,9,800,11,15,68,1014,15,25,41,27,43,5,2,0,2,,,,,1,,,,,,,,,1,,,1,,1,,,2,2,,1,,,,,,1,,2,1,1,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,6pljtr33dez7n69ctiddc3ms4,Yanis da Rocha,Midfielder,41,,,,4,12,,,8,,,8,6,2,8,8,1,,4,,,2,1,1,,8,6,2,,,,,22,,42,,6,1,1,3,,,,,1,,3,,,,,2,36,11,25,34,2,,8,112,,2,1,,13,42,,36,2,,6,65,,1,3,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,3,,,,,,,,,,,,,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Braga,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,Midfielder,10,75,39,36,28,249,18,,376,2,27,329,175,154,854,221,6,,28,,16,25,22,3,15,254,136,118,,5,32,,285,8,986,3,179,63,25,81,239,37,23,27,22,10,6,16,16,50,,23,807,636,193,790,7,12,28,1944,3,12,18,49,414,994,50,813,19,97,181,1568,3,19,212,23,162,6,9,7,3,,,,,5,,,,,,,,,5,1,5,1,2,,7,,36,7,106,8,1,54,53,57,6,,16,1,12,,,,,6,,,,1,10,10,,,,,,,
Portugal_Primeira_Liga,2025-2026,Sporting Clube de Portugal,7ax7vrumfwlxb8a4tchkho650,Alisson Santos,Forward,27,6,2,4,18,30,4,,75,,3,52,17,35,101,10,1,,18,,,2,2,,,46,15,31,,,3,,7,1,88,1,42,4,1,17,43,5,9,3,,,18,2,2,21,,1,75,54,25,76,1,2,6,180,,2,2,7,37,90,12,77,3,23,13,177,,,16,2,13,,,,0,,,,,2,,,,,,,,,2,2,,,,,1,,3,,9,1,1,5,4,3,,,,1,,,,,,,,,,,,,,,,,,,
