root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Fifty Fifty,Shots Off Target (inc woodwork),GK Successful Distribution,Goals Conceded Inside Box,Attempts from Set Pieces,Corners Taken (incl short corners),Goals,Ground Duels,Total Tackles,Unsuccessful Corners into Box,Aerial Duels,Goals from Inside Box,Backward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Successful Fifty Fifty,Successful Open Play Passes,Ground Duels lost,Index,Throw Ins to Opposition Player,Total Losses Of Possession,Key Passes (Attempt Assists),Duels won,Aerial Duels won,Tackles Lost,Total Fouls Won,Touches,Rightside Passes,Tackles Won,Starts,Leftside Passes,Open Play Passes,Recoveries,Time Played,Total Shots,Total Clearances,Successful Passes Opposition Half,Successful Corners into Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels lost,Goals Conceded Outside Box,Goal Assists,Duels lost,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Successful Crosses open play,Total Touches In Opposition Box,Unsuccessful Dribbles,Blocked Shots,Successful Long Passes,Shots On Target ( inc goals ),Substitute Off,Throw Ins to Own Player,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Clean Sheets,Unsuccessful Long Passes,Foul Attempted Tackle,Goals Conceded,Appearances,Successful Launches,Unsuccessful Passes Own Half,Forward Passes,Successful Short Passes,Ground Duels won,Successful Passes Own Half,Successful Lay-offs,Games Played,Corners Won,Unsuccessful Passes Opposition Half,Blocks,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Dribbles,PutThrough/Blocked Distribution,Left Foot Goals,Offsides,Through balls,Times Tackled,Total Passes,Total Fouls Conceded,Yellow Cards,Successful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Unsuccessful lay-offs,Right Foot Goals,Handballs conceded,Substitute On,Hit Woodwork,Headed Goals,Second Goal Assists,Penalty Goals Conceded,Goals from Outside Box,Penalties Taken,Penalty Goals,Penalties Off Target,Foul Won Penalty,Other Goals,Clearances Off the Line,Catches,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Saves Made from Outside Box,Punches,Saves made - parried,Drops,Saves Made from Inside Box,Saves from Penalty,Penalties Faced,Penalties Saved,Total Red Cards,Penalties Conceded,Straight Red Cards,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Set Pieces Goals,Crosses not Claimed,Carries,Final Third Touches,Goals Openplay,Overruns,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Goal Kicks,Last Player Tackle,Total Big Chances Saved
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,Midfielder,20,50.0,27.0,,19.0,1.0,1.0,11.0,299.0,25.0,,23.0,9.0,176.0,79.0,322.0,23.0,542.0,141.0,100.0,1.0,266.0,26.0,168.0,10.0,6.0,42.0,1146.0,105.0,19.0,19.0,265.0,621.0,108.0,1792.0,55.0,12.0,406.0,,2.0,12.0,13.0,4.0,3.0,154.0,74.0,12.0,3.0,140.0,43.0,14.0,35.0,28.0,8.0,1.0,1.0,17.0,3.0,5.0,15.0,23.0,30.0,,14.0,91.0,523.0,158.0,155.0,26.0,30.0,12.0,77.0,,7.0,558.0,91.0,29.0,9.0,19.0,,107.0,637.0,26.0,1.0,3.0,8.0,3.0,1.0,5.0,2.0,2.0,11.0,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,Forward,18,3.0,7.0,,1.0,,,2.0,17.0,1.0,,31.0,2.0,10.0,26.0,48.0,1.0,23.0,12.0,75.0,,44.0,3.0,27.0,22.0,1.0,4.0,96.0,14.0,,,11.0,49.0,3.0,138.0,14.0,,21.0,,1.0,,9.0,1.0,1.0,21.0,26.0,,,33.0,2.0,1.0,1.0,7.0,,,,,,,,2.0,14.0,,1.0,14.0,22.0,5.0,2.0,,14.0,2.0,25.0,,,23.0,,2.0,,2.0,,7.0,49.0,4.0,1.0,,2.0,0.0,0.0,,1.0,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,Defender,29,1.0,,,,,,,3.0,1.0,,1.0,,3.0,3.0,4.0,1.0,8.0,2.0,95.0,,3.0,,2.0,1.0,1.0,,14.0,2.0,,,,11.0,2.0,20.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,,1.0,,1.0,,,,,1.0,,,2.0,2.0,1.0,2.0,,2.0,6.0,8.0,1.0,7.0,,2.0,,1.0,,,8.0,,1.0,,,,,11.0,2.0,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,Midfielder,11,3.0,4.0,,,,,,12.0,2.0,,4.0,,19.0,7.0,16.0,3.0,58.0,9.0,71.0,,16.0,1.0,4.0,1.0,1.0,1.0,88.0,13.0,1.0,1.0,19.0,65.0,8.0,99.0,4.0,1.0,40.0,,,2.0,3.0,,,12.0,7.0,2.0,,10.0,5.0,1.0,1.0,,1.0,,,2.0,,,1.0,,4.0,1.0,1.0,14.0,57.0,3.0,18.0,,4.0,1.0,8.0,,2.0,58.0,,2.0,,,,5.0,65.0,2.0,,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,Goalkeeper,22,1.0,,140.0,15.0,,,,1.0,,,1.0,,1.0,115.0,2.0,1.0,311.0,,77.0,,118.0,,2.0,1.0,,,635.0,70.0,,15.0,104.0,407.0,135.0,1350.0,,1.0,49.0,,,,,3.0,,,3.0,,,,,,83.0,,,1.0,53.0,,4.0,112.0,,18.0,15.0,16.0,27.0,326.0,303.0,1.0,337.0,,15.0,,88.0,,,386.0,,,,,,,501.0,,,,,,0.0,,,,,,,,,,,,,,,,9.0,1.0,32.0,8.0,9.0,,9.0,,23.0,,,,,,,,,3.0,,,,,,,,,,,,65.0,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,Forward,0,,,,,,,,1.0,,,,,,,1.0,,3.0,,100.0,,2.0,1.0,1.0,,,,12.0,,,,3.0,3.0,1.0,2.0,,,3.0,,,1.0,,,,,,1.0,,3.0,,1.0,,,,,,2.0,,,,,2.0,,,,3.0,1.0,,,2.0,1.0,1.0,,,3.0,1.0,2.0,,,,,3.0,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,Midfielder,26,,,,,,,,1.0,1.0,,,,3.0,1.0,1.0,,11.0,,85.0,2.0,3.0,,1.0,,1.0,,19.0,3.0,,,2.0,12.0,4.0,9.0,,,6.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,2.0,,,,,3.0,1.0,1.0,5.0,11.0,1.0,6.0,,3.0,,,,,12.0,,3.0,,,,,13.0,,,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,Defender,2,46.0,4.0,,20.0,,,3.0,143.0,55.0,,34.0,3.0,227.0,169.0,177.0,28.0,1137.0,54.0,62.0,14.0,256.0,12.0,109.0,20.0,19.0,24.0,1765.0,181.0,36.0,26.0,524.0,1305.0,126.0,2041.0,7.0,15.0,687.0,,1.0,19.0,14.0,4.0,1.0,68.0,138.0,19.0,4.0,58.0,11.0,6.0,48.0,3.0,12.0,119.0,12.0,25.0,4.0,31.0,12.0,24.0,26.0,5.0,52.0,406.0,1121.0,89.0,486.0,4.0,26.0,15.0,136.0,2.0,37.0,1169.0,10.0,63.0,2.0,1.0,1.0,25.0,1338.0,19.0,2.0,4.0,1.0,2.0,0.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,1lgrnaje6y7un5dzzll84p91,G. Rulli,Goalkeeper,1,1.0,,167.0,17.0,,,,7.0,1.0,,13.0,,,119.0,20.0,1.0,550.0,3.0,60.0,,126.0,1.0,16.0,12.0,1.0,1.0,979.0,203.0,,19.0,218.0,633.0,169.0,1710.0,,15.0,42.0,,,,1.0,3.0,,4.0,11.0,,,,,,109.0,,,,38.0,,7.0,108.0,1.0,20.0,19.0,12.0,44.0,344.0,537.0,4.0,604.0,,19.0,,75.0,,1.0,646.0,2.0,1.0,,,,,765.0,1.0,1.0,,,,0.0,,,,,,,,1.0,,,,,,,,28.0,2.0,45.0,21.0,20.0,7.0,12.0,3.0,24.0,,1.0,,,1.0,,,,4.0,,,1.0,,,,,,,,,83.0,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,2j09251upkf2aid3lfyyos0dl,P. Schuurs,Defender,3,,,3.0,1.0,,,,1.0,1.0,,2.0,,3.0,5.0,3.0,,38.0,,27.0,,6.0,,3.0,2.0,,,53.0,13.0,1.0,1.0,9.0,43.0,4.0,51.0,,3.0,26.0,,,,,,,,3.0,,,,,,5.0,,1.0,,1.0,1.0,,2.0,,1.0,2.0,,3.0,22.0,37.0,1.0,16.0,,2.0,,2.0,,,42.0,,1.0,,,,,47.0,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,a91pmdnyzx1i7vx3l19hj4jx1,M. Stekelenburg,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,29m8py8czo6w0zf2arwolirjd,J. Sánchez,Defender,19,24.0,7.0,,12.0,,,2.0,125.0,45.0,,20.0,2.0,140.0,94.0,145.0,10.0,505.0,61.0,62.0,9.0,183.0,8.0,75.0,11.0,18.0,8.0,951.0,61.0,27.0,11.0,201.0,599.0,84.0,1110.0,13.0,22.0,304.0,,2.0,23.0,9.0,1.0,3.0,70.0,71.0,23.0,5.0,47.0,18.0,2.0,15.0,6.0,6.0,88.0,13.0,16.0,1.0,23.0,7.0,13.0,17.0,2.0,31.0,206.0,499.0,64.0,215.0,1.0,17.0,10.0,86.0,4.0,18.0,514.0,11.0,31.0,1.0,3.0,,26.0,608.0,19.0,3.0,5.0,2.0,0.0,0.0,,1.0,1.0,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,6m2pk6odyb3atayt6u8cifahh,D. Tadić,Forward,10,100.0,9.0,,29.0,8.0,168.0,11.0,212.0,26.0,76.0,33.0,11.0,408.0,354.0,245.0,64.0,1088.0,125.0,78.0,2.0,753.0,145.0,100.0,13.0,12.0,38.0,2332.0,343.0,14.0,34.0,313.0,1435.0,105.0,2971.0,30.0,15.0,1084.0,67.0,16.0,126.0,20.0,6.0,18.0,145.0,318.0,215.0,42.0,314.0,22.0,16.0,36.0,21.0,7.0,45.0,12.0,28.0,8.0,36.0,13.0,35.0,34.0,3.0,35.0,444.0,1118.0,87.0,192.0,24.0,34.0,64.0,534.0,4.0,7.0,1154.0,23.0,109.0,9.0,14.0,17.0,96.0,1508.0,26.0,3.0,122.0,6.0,5.0,2.0,7.0,2.0,4.0,,,,1.0,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,35qg0rrwtl00pycx468s62m3u,K. Taylor,Midfielder,8,59.0,14.0,,25.0,,2.0,8.0,215.0,52.0,,42.0,5.0,346.0,219.0,257.0,29.0,1649.0,107.0,76.0,2.0,342.0,20.0,126.0,18.0,26.0,29.0,2297.0,554.0,26.0,29.0,465.0,1868.0,178.0,2504.0,30.0,15.0,1077.0,,1.0,19.0,24.0,4.0,3.0,131.0,178.0,19.0,4.0,89.0,22.0,18.0,44.0,16.0,11.0,14.0,15.0,16.0,6.0,41.0,15.0,29.0,32.0,2.0,49.0,528.0,1630.0,108.0,601.0,12.0,32.0,17.0,189.0,3.0,22.0,1674.0,27.0,37.0,6.0,1.0,6.0,57.0,1893.0,26.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,aqlakf0mo95rlktf6xdbaegh5,J. Timber,Defender,2,67.0,15.0,6.0,32.0,,,2.0,163.0,47.0,,95.0,2.0,202.0,226.0,258.0,37.0,2432.0,76.0,76.0,,295.0,12.0,132.0,45.0,13.0,21.0,3129.0,642.0,34.0,34.0,979.0,2656.0,199.0,3032.0,24.0,66.0,1270.0,,2.0,3.0,50.0,6.0,2.0,126.0,160.0,3.0,1.0,59.0,15.0,5.0,72.0,9.0,5.0,16.0,21.0,10.0,9.0,66.0,14.0,38.0,34.0,6.0,60.0,903.0,2428.0,87.0,1231.0,3.0,34.0,7.0,169.0,13.0,42.0,2500.0,19.0,17.0,,,4.0,34.0,2726.0,36.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,6.0,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,9pox9siobczxr9fv3fvvx3h1w,S. Vos,Midfielder,24,,1.0,,,,,,2.0,,,,,7.0,,2.0,,23.0,,90.0,,,1.0,2.0,,,1.0,31.0,2.0,,,9.0,23.0,1.0,19.0,1.0,2.0,10.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,2.0,,,5.0,22.0,2.0,13.0,,2.0,,,,,23.0,1.0,1.0,,,,,23.0,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,dafbvyorudvujxw7zswicykmh,O. Wijndal,Defender,5,25.0,4.0,,16.0,,,,93.0,22.0,,24.0,,193.0,95.0,117.0,13.0,727.0,38.0,49.0,9.0,157.0,7.0,67.0,12.0,6.0,23.0,1105.0,321.0,16.0,15.0,68.0,821.0,76.0,1343.0,7.0,14.0,485.0,,,21.0,12.0,3.0,2.0,50.0,70.0,21.0,6.0,47.0,5.0,1.0,20.0,3.0,10.0,79.0,14.0,13.0,1.0,25.0,7.0,19.0,20.0,6.0,38.0,253.0,720.0,55.0,261.0,3.0,20.0,7.0,78.0,,8.0,740.0,10.0,32.0,,2.0,,17.0,835.0,14.0,2.0,6.0,,,0.0,,,2.0,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,v22q59d00b5v78rgx7v8z3vu,Antony,Forward,11,3.0,4.0,,2.0,,1.0,1.0,20.0,2.0,,1.0,,31.0,20.0,21.0,,70.0,5.0,92.0,,37.0,1.0,16.0,1.0,,5.0,146.0,5.0,2.0,2.0,32.0,90.0,8.0,180.0,6.0,,64.0,,1.0,4.0,,1.0,2.0,5.0,18.0,4.0,2.0,14.0,4.0,3.0,3.0,2.0,,5.0,,2.0,,2.0,,3.0,2.0,,,24.0,69.0,15.0,10.0,,2.0,5.0,24.0,,,72.0,8.0,2.0,1.0,,2.0,5.0,92.0,,,2.0,1.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,AFC Ajax,AFC_Ajax,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,Midfielder,4,56.0,35.0,1.0,26.0,,,3.0,203.0,71.0,,171.0,2.0,244.0,267.0,374.0,27.0,2097.0,100.0,75.0,1.0,339.0,25.0,200.0,97.0,31.0,14.0,2874.0,694.0,40.0,30.0,714.0,2363.0,264.0,2587.0,53.0,74.0,1085.0,,,1.0,74.0,5.0,3.0,174.0,205.0,1.0,1.0,87.0,18.0,10.0,92.0,18.0,4.0,8.0,23.0,23.0,8.0,62.0,22.0,31.0,31.0,10.0,103.0,744.0,2037.0,103.0,1045.0,15.0,31.0,6.0,165.0,13.0,36.0,2129.0,18.0,34.0,,3.0,6.0,39.0,2396.0,34.0,10.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,51f3vubki4or5vaft5tromn3e,Y. Barası,Forward,17,4.0,2.0,,4.0,,,,19.0,3.0,,19.0,,26.0,14.0,38.0,4.0,51.0,8.0,100.0,,27.0,2.0,16.0,5.0,1.0,6.0,112.0,16.0,2.0,,15.0,65.0,10.0,176.0,5.0,3.0,43.0,,,,14.0,,1.0,22.0,13.0,,1.0,18.0,4.0,1.0,,3.0,,,1.0,2.0,,1.0,,4.0,11.0,,2.0,11.0,54.0,11.0,12.0,6.0,11.0,,12.0,,,54.0,2.0,3.0,,,1.0,7.0,68.0,,,1.0,,,0.0,,,,11.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,Midfielder,25,11.0,3.0,,5.0,,,,40.0,8.0,,19.0,,58.0,35.0,59.0,5.0,200.0,17.0,87.0,,55.0,,34.0,11.0,,11.0,313.0,49.0,8.0,1.0,67.0,234.0,22.0,324.0,5.0,10.0,116.0,,,3.0,8.0,2.0,,25.0,30.0,3.0,,16.0,3.0,1.0,14.0,2.0,1.0,,,2.0,,5.0,4.0,7.0,16.0,1.0,6.0,63.0,188.0,23.0,86.0,1.0,16.0,3.0,32.0,1.0,1.0,202.0,4.0,5.0,,2.0,1.0,7.0,237.0,6.0,1.0,,,,0.0,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,42cg746sa90jla5x4islj9pwq,S. Beukema,Defender,31,35.0,3.0,12.0,17.0,,,2.0,72.0,27.0,,86.0,2.0,96.0,199.0,158.0,25.0,1441.0,30.0,75.0,,217.0,4.0,95.0,53.0,11.0,11.0,1942.0,434.0,16.0,24.0,595.0,1637.0,146.0,2199.0,7.0,106.0,554.0,,,4.0,33.0,4.0,,63.0,109.0,4.0,,29.0,1.0,4.0,98.0,4.0,2.0,2.0,26.0,4.0,8.0,90.0,5.0,21.0,26.0,10.0,57.0,544.0,1372.0,42.0,916.0,,26.0,4.0,146.0,27.0,33.0,1470.0,4.0,10.0,,,3.0,4.0,1669.0,18.0,2.0,,2.0,0.0,0.0,,,,2.0,1.0,2.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,12.0,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,Midfielder,28,1.0,,,1.0,,,1.0,9.0,,,4.0,1.0,9.0,7.0,13.0,1.0,32.0,8.0,100.0,,12.0,,3.0,2.0,,1.0,56.0,3.0,,,9.0,39.0,8.0,57.0,1.0,2.0,15.0,,,,2.0,,,10.0,5.0,,,3.0,3.0,,1.0,1.0,,2.0,1.0,2.0,,2.0,1.0,1.0,7.0,1.0,1.0,18.0,31.0,1.0,17.0,,7.0,,6.0,,,32.0,,2.0,,,,4.0,39.0,3.0,,,0.0,1.0,0.0,,1.0,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,Midfielder,8,59.0,6.0,,30.0,,1.0,3.0,191.0,66.0,1.0,33.0,1.0,227.0,252.0,224.0,31.0,1729.0,93.0,66.0,,315.0,32.0,115.0,17.0,26.0,18.0,2428.0,591.0,40.0,33.0,582.0,1980.0,278.0,2901.0,12.0,43.0,990.0,,2.0,11.0,16.0,5.0,2.0,109.0,169.0,12.0,3.0,10.0,6.0,10.0,153.0,6.0,7.0,9.0,41.0,27.0,6.0,83.0,19.0,35.0,33.0,17.0,71.0,640.0,1635.0,98.0,801.0,8.0,33.0,3.0,193.0,15.0,49.0,1788.0,14.0,44.0,,,7.0,27.0,2040.0,37.0,7.0,3.0,1.0,2.0,1.0,,3.0,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,Goalkeeper,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,Defender,22,20.0,1.0,,11.0,,,1.0,21.0,11.0,,25.0,1.0,41.0,67.0,46.0,7.0,434.0,6.0,38.0,1.0,71.0,1.0,32.0,17.0,5.0,4.0,576.0,215.0,6.0,10.0,69.0,500.0,27.0,845.0,2.0,30.0,139.0,,,,8.0,3.0,,14.0,33.0,,,3.0,,,30.0,1.0,4.0,1.0,12.0,,1.0,34.0,2.0,14.0,13.0,4.0,24.0,181.0,409.0,15.0,300.0,,13.0,,43.0,3.0,8.0,439.0,,1.0,1.0,,,1.0,506.0,2.0,,,1.0,0.0,0.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,f1jk2tqumutelh2ym21v5beuh,J. Duin,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,Midfielder,18,17.0,6.0,,4.0,,12.0,,38.0,10.0,4.0,4.0,,69.0,28.0,42.0,8.0,151.0,19.0,50.0,,65.0,10.0,22.0,3.0,3.0,4.0,282.0,31.0,7.0,6.0,51.0,179.0,27.0,513.0,9.0,3.0,125.0,2.0,1.0,8.0,1.0,,1.0,20.0,26.0,13.0,3.0,19.0,6.0,5.0,8.0,3.0,3.0,3.0,,6.0,1.0,2.0,3.0,4.0,8.0,1.0,7.0,35.0,150.0,19.0,39.0,6.0,8.0,4.0,34.0,,3.0,158.0,5.0,11.0,,,,13.0,186.0,3.0,1.0,6.0,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,9lixevzo8exxiia17altfw8ic,W. Goes,Midfielder,46,7.0,,,6.0,,,1.0,23.0,5.0,,23.0,1.0,26.0,65.0,46.0,6.0,406.0,10.0,66.0,,74.0,3.0,22.0,9.0,1.0,3.0,554.0,69.0,4.0,8.0,205.0,470.0,37.0,658.0,1.0,23.0,126.0,,,,14.0,1.0,,24.0,34.0,,,5.0,,1.0,28.0,1.0,2.0,2.0,12.0,2.0,3.0,31.0,3.0,7.0,8.0,2.0,27.0,182.0,389.0,13.0,291.0,,8.0,,38.0,4.0,7.0,417.0,5.0,3.0,1.0,1.0,2.0,2.0,482.0,6.0,1.0,,1.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,19wuvqpmewphgvsfzi4yjl756,I. Griffith,Forward,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2022-2023,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,Defender,3,50.0,16.0,10.0,28.0,,,,118.0,50.0,,87.0,,151.0,255.0,205.0,27.0,1557.0,47.0,78.0,22.0,330.0,14.0,117.0,46.0,22.0,17.0,2285.0,502.0,28.0,33.0,494.0,1810.0,198.0,2788.0,18.0,85.0,624.0,,3.0,12.0,41.0,5.0,4.0,88.0,160.0,12.0,6.0,27.0,4.0,1.0,121.0,2.0,8.0,77.0,28.0,12.0,9.0,95.0,15.0,33.0,33.0,9.0,102.0,699.0,1470.0,71.0,973.0,2.0,33.0,3.0,165.0,21.0,28.0,1591.0,5.0,32.0,,,4.0,9.0,1846.0,21.0,5.0,6.0,,,0.0,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,10.0,,
