liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Blocked Shots,Clean Sheets,Clearances Off the Line,GK Successful Distribution,Goal Assists,Goal Kicks,Goals,Goals from Inside Box,Handballs conceded,Headed Goals,Own Goal Scored,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Second Goal Assists,Shots On Target ( inc goals ),Successful Launches,Through balls,Throw Ins to Opposition Player,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Red Cards,Yellow Cards,Home Goals,Away Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Hit Woodwork,Left Foot Goals,Overruns,Right Foot Goals,Successful Corners into Box,Unsuccessful Corners into Box,Unsuccessful lay-offs,Foul Won Penalty,Goals from Outside Box,Last Player Tackle,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Goalkeeper Smother,Penalties Taken,Penalty Goals,Straight Red Cards,Direct Setpiece Goals,Set Pieces Goals,Direct Corner Goals,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals,Crosses not Claimed
Eredivisie,2025-2026,PSV Eindhoven,emglxnqrlqskt8krglv7sziwa,R. Pepi,Forward,9,30.0,16.0,14.0,25.0,120.0,2.0,76.0,9.0,101.0,57.0,44.0,241.0,34.0,4.0,25.0,22.0,16.0,6.0,71.0,41.0,30.0,3.0,14.0,60.0,14.0,245.0,30.0,18.0,11.0,53.0,63.0,15.0,12.0,15.0,11.0,10.0,1.0,,13.0,17.0,9.0,203.0,148.0,88.0,226.0,3.0,3.0,,1325.0,27.0,5.0,7.0,11.0,11.0,98.0,277.0,43.0,235.0,6.0,104.0,42.0,472.0,2.0,2.0,10.0,1.0,1.0,32.0,12.0,41.0,6.0,1.0,15.0,2.0,,,1.0,,15.0,14.0,,6.0,,,3.0,,,31.0,,2.0,,6.0,,12.0,,1.0,8.0,7.0,,,12.0,,1.0,1.0,8.0,,,5.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,Forward,5,67.0,24.0,43.0,29.0,268.0,4.0,275.0,36.0,202.0,102.0,100.0,723.0,265.0,8.0,29.0,29.0,23.0,6.0,135.0,78.0,57.0,26.0,39.0,122.0,3.0,898.0,169.0,76.0,27.0,78.0,252.0,49.0,19.0,26.0,18.0,3.0,40.0,29.0,14.0,25.0,44.0,687.0,502.0,233.0,651.0,13.0,23.0,40.0,2147.0,26.0,17.0,43.0,27.0,7.0,402.0,907.0,38.0,695.0,36.0,144.0,212.0,1440.0,117.0,105.0,15.0,9.0,27.0,287.0,42.0,185.0,3.0,8.0,16.0,1.0,,,10.0,,7.0,6.0,2.0,3.0,,,2.0,,1.0,19.0,2.0,3.0,4.0,5.0,1.0,3.0,,5.0,2.0,5.0,1.0,26.0,4.0,1.0,,2.0,4.0,12.0,10.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,Forward,14,2.0,1.0,1.0,2.0,11.0,1.0,10.0,2.0,9.0,3.0,6.0,29.0,8.0,,2.0,1.0,1.0,,7.0,2.0,5.0,1.0,1.0,5.0,2.0,35.0,3.0,5.0,1.0,5.0,12.0,2.0,1.0,2.0,1.0,,,,2.0,2.0,,27.0,18.0,10.0,28.0,,2.0,,112.0,1.0,,1.0,,1.0,12.0,36.0,1.0,28.0,2.0,7.0,8.0,52.0,,,,,,8.0,,8.0,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,dled1uwb66ipkzcf6ej6vjf8,R. van Duiven,Forward,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,9vf02r3geinhsy732oxyrcacq,I. Saibari,Midfielder,34,33.0,18.0,15.0,26.0,252.0,2.0,386.0,20.0,242.0,129.0,113.0,697.0,236.0,14.0,26.0,32.0,25.0,7.0,209.0,111.0,98.0,9.0,43.0,229.0,10.0,980.0,201.0,50.0,28.0,92.0,272.0,51.0,37.0,26.0,12.0,,2.0,2.0,45.0,79.0,22.0,828.0,588.0,251.0,815.0,15.0,18.0,8.0,2126.0,75.0,10.0,8.0,25.0,21.0,335.0,989.0,74.0,837.0,33.0,170.0,152.0,1466.0,16.0,14.0,37.0,5.0,21.0,144.0,24.0,131.0,4.0,5.0,15.0,2.0,,,8.0,,15.0,13.0,2.0,3.0,,,2.0,,1.0,37.0,1.0,7.0,,20.0,,10.0,,2.0,7.0,8.0,,4.0,13.0,3.0,2.0,6.0,10.0,,2.0,5.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,Defender,2,21.0,7.0,14.0,16.0,136.0,2.0,156.0,6.0,109.0,42.0,67.0,224.0,146.0,8.0,16.0,14.0,12.0,2.0,88.0,35.0,53.0,10.0,10.0,80.0,,589.0,80.0,15.0,6.0,66.0,235.0,10.0,2.0,12.0,3.0,4.0,3.0,2.0,11.0,5.0,16.0,529.0,278.0,262.0,521.0,6.0,22.0,78.0,1047.0,16.0,,20.0,14.0,15.0,114.0,597.0,4.0,537.0,28.0,15.0,60.0,850.0,12.0,12.0,6.0,7.0,14.0,54.0,18.0,46.0,0.0,,3.0,3.0,,,,,,,1.0,,,,2.0,,,2.0,1.0,,4.0,1.0,,,1.0,3.0,,,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,Goalkeeper,24,1.0,,1.0,2.0,,,24.0,,2.0,,2.0,,38.0,,2.0,3.0,3.0,,1.0,,1.0,,,15.0,,68.0,8.0,,,18.0,24.0,,,2.0,,,,,,,11.0,53.0,6.0,55.0,50.0,,,,180.0,,,1.0,,1.0,16.0,77.0,,61.0,,,16.0,95.0,,,,10.0,16.0,13.0,3.0,,0.0,,,,,13.0,,5.0,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,5.0,4.0,1.0,,2.0,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,5lvdnoyknuoyr6kdruposgctl,J. Schouten,Midfielder,22,67.0,34.0,33.0,28.0,188.0,10.0,426.0,2.0,205.0,98.0,107.0,337.0,666.0,9.0,28.0,33.0,25.0,8.0,138.0,64.0,74.0,49.0,22.0,647.0,,1943.0,203.0,34.0,19.0,160.0,480.0,24.0,11.0,28.0,7.0,,,,16.0,49.0,56.0,1769.0,989.0,817.0,1750.0,21.0,23.0,3.0,2381.0,21.0,1.0,68.0,31.0,15.0,231.0,1981.0,17.0,1806.0,44.0,24.0,175.0,2339.0,4.0,4.0,7.0,12.0,32.0,125.0,54.0,143.0,0.0,1.0,2.0,6.0,,2.0,2.0,2.0,1.0,1.0,,,,,2.0,1.0,,6.0,2.0,2.0,,,,,1.0,2.0,0.0,1.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,Defender,25,60.0,24.0,36.0,20.0,132.0,7.0,187.0,10.0,151.0,77.0,74.0,327.0,281.0,8.0,20.0,24.0,14.0,10.0,91.0,53.0,38.0,6.0,16.0,227.0,1.0,700.0,90.0,39.0,16.0,64.0,68.0,18.0,6.0,12.0,1.0,8.0,9.0,9.0,3.0,1.0,19.0,584.0,401.0,199.0,572.0,12.0,19.0,78.0,1219.0,23.0,2.0,42.0,25.0,4.0,219.0,708.0,11.0,591.0,31.0,34.0,117.0,1060.0,27.0,27.0,11.0,4.0,23.0,108.0,36.0,94.0,0.0,2.0,4.0,1.0,,,2.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,5.0,1.0,2.0,42.0,3.0,,2.0,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,amz65a6dp1pwwql1dkonktfys,T. Smolenaars,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,21k54i5a6d9bi4f6gplgzxiw9,G. Til,Midfielder,20,67.0,35.0,32.0,28.0,182.0,1.0,183.0,15.0,192.0,108.0,84.0,475.0,118.0,9.0,28.0,30.0,21.0,9.0,125.0,73.0,52.0,2.0,39.0,164.0,8.0,632.0,108.0,50.0,16.0,57.0,175.0,43.0,19.0,24.0,12.0,4.0,6.0,6.0,3.0,59.0,1.0,526.0,379.0,160.0,532.0,16.0,13.0,1.0,2177.0,41.0,6.0,22.0,27.0,20.0,224.0,639.0,45.0,533.0,29.0,137.0,106.0,959.0,20.0,20.0,15.0,1.0,3.0,103.0,23.0,103.0,4.0,3.0,15.0,3.0,,,4.0,,13.0,13.0,1.0,2.0,,,2.0,,,26.0,,7.0,1.0,9.0,,11.0,,2.0,9.0,4.0,,,12.0,3.0,3.0,,8.0,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,d4j19ipiaeuetyij08fofgs15,J. Veerman,Midfielder,23,35.0,11.0,24.0,29.0,243.0,12.0,432.0,17.0,192.0,85.0,107.0,822.0,700.0,13.0,29.0,33.0,25.0,8.0,157.0,74.0,83.0,26.0,79.0,386.0,,1858.0,150.0,59.0,28.0,128.0,613.0,93.0,11.0,27.0,8.0,2.0,60.0,10.0,12.0,43.0,125.0,1597.0,1184.0,550.0,1549.0,20.0,37.0,8.0,2351.0,25.0,25.0,54.0,17.0,14.0,453.0,1942.0,25.0,1674.0,57.0,42.0,268.0,2484.0,130.0,27.0,11.0,22.0,88.0,350.0,48.0,180.0,2.0,11.0,9.0,3.0,,,14.0,,8.0,3.0,,,,,2.0,,2.0,14.0,4.0,16.0,1.0,1.0,,,,4.0,3.0,5.0,3.0,145.0,7.0,,1.0,2.0,7.0,44.0,83.0,2.0,,5.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,11uis2qhphq8uucd4vixva784,N. Verkooijen,Midfielder,50,2.0,1.0,1.0,3.0,1.0,,2.0,1.0,3.0,2.0,1.0,6.0,3.0,,3.0,,,,1.0,1.0,,,1.0,2.0,1.0,7.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,6.0,5.0,1.0,6.0,,,,9.0,1.0,,,,,2.0,7.0,,6.0,,2.0,1.0,8.0,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,bhyyi1zzlmc1f7xo3wnh3etxw,E. Waayers,Defender,33,,,,3.0,6.0,1.0,5.0,,5.0,2.0,3.0,10.0,1.0,2.0,3.0,1.0,1.0,,5.0,2.0,3.0,1.0,1.0,9.0,,17.0,2.0,,,1.0,1.0,2.0,,,,3.0,,,,,,16.0,10.0,6.0,16.0,1.0,1.0,6.0,44.0,,1.0,3.0,2.0,1.0,1.0,17.0,1.0,16.0,2.0,1.0,1.0,33.0,,,,,,1.0,,1.0,0.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,2yc1t7u26zctwjizi283g6q6s,P. Wanner,Midfielder,10,23.0,15.0,8.0,21.0,189.0,2.0,231.0,13.0,163.0,79.0,84.0,408.0,165.0,9.0,21.0,21.0,17.0,4.0,140.0,64.0,76.0,5.0,20.0,272.0,,785.0,93.0,29.0,16.0,69.0,194.0,23.0,12.0,18.0,7.0,3.0,8.0,4.0,14.0,40.0,16.0,702.0,491.0,254.0,721.0,14.0,27.0,3.0,1551.0,39.0,5.0,12.0,23.0,21.0,184.0,820.0,25.0,737.0,41.0,58.0,83.0,1118.0,18.0,6.0,13.0,2.0,7.0,81.0,20.0,76.0,0.0,2.0,6.0,3.0,,,3.0,,3.0,3.0,1.0,,,,1.0,,,13.0,5.0,2.0,,8.0,,3.0,,5.0,1.0,2.0,,24.0,3.0,1.0,2.0,1.0,1.0,4.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,avv12sgcucblnbfb790xovf8,R. van Bommel,Forward,7,16.0,7.0,9.0,6.0,48.0,,48.0,6.0,57.0,28.0,29.0,120.0,32.0,4.0,6.0,7.0,5.0,2.0,41.0,21.0,20.0,6.0,8.0,17.0,,143.0,23.0,10.0,1.0,19.0,48.0,8.0,,6.0,6.0,,4.0,2.0,7.0,6.0,,107.0,79.0,33.0,108.0,2.0,8.0,4.0,381.0,11.0,1.0,7.0,9.0,3.0,75.0,145.0,6.0,108.0,10.0,23.0,37.0,242.0,10.0,5.0,10.0,2.0,4.0,38.0,9.0,33.0,1.0,,2.0,,,,,,3.0,2.0,,,,,1.0,,,6.0,,,1.0,1.0,,2.0,,1.0,2.0,1.0,,6.0,3.0,,1.0,1.0,2.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,PSV Eindhoven,3c3vzihvua5ap17aa27v1ve38,J. van den Berg,Midfielder,35,1.0,1.0,,5.0,16.0,1.0,25.0,4.0,16.0,7.0,9.0,31.0,13.0,,5.0,3.0,,3.0,15.0,6.0,9.0,3.0,2.0,12.0,,64.0,17.0,4.0,2.0,6.0,23.0,2.0,,1.0,,4.0,,,3.0,4.0,1.0,53.0,28.0,25.0,52.0,3.0,3.0,,138.0,3.0,,2.0,1.0,,18.0,64.0,1.0,53.0,6.0,6.0,11.0,94.0,,,,,1.0,11.0,,10.0,0.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,buhlcdwtnxeiqgy079kas7dw4,J. Bergraaf,Forward,33,73.0,33.0,40.0,23.0,51.0,,60.0,,150.0,87.0,63.0,132.0,56.0,4.0,23.0,21.0,20.0,1.0,77.0,54.0,23.0,3.0,8.0,43.0,4.0,200.0,29.0,15.0,8.0,21.0,53.0,8.0,14.0,10.0,10.0,13.0,,,4.0,25.0,2.0,127.0,89.0,41.0,128.0,3.0,4.0,,1031.0,23.0,1.0,10.0,22.0,12.0,135.0,203.0,17.0,130.0,7.0,31.0,73.0,357.0,1.0,1.0,13.0,3.0,5.0,59.0,15.0,68.0,0.0,,2.0,,,,,,,,,,,,1.0,,,3.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,cdhqb1a4h246hu0u13pm0tqay,I. Bronkhorst,Defender,2,105.0,35.0,70.0,32.0,217.0,9.0,210.0,17.0,245.0,100.0,145.0,454.0,510.0,11.0,32.0,40.0,36.0,4.0,140.0,65.0,75.0,27.0,34.0,345.0,,1092.0,118.0,73.0,15.0,131.0,43.0,34.0,7.0,26.0,6.0,6.0,15.0,15.0,7.0,5.0,69.0,812.0,404.0,443.0,763.0,20.0,26.0,187.0,2321.0,17.0,1.0,84.0,30.0,22.0,493.0,1115.0,11.0,832.0,46.0,32.0,283.0,1800.0,60.0,60.0,9.0,41.0,72.0,259.0,84.0,211.0,0.0,,2.0,3.0,,,,,2.0,1.0,1.0,,,,3.0,,,4.0,16.0,,94.0,1.0,,1.0,,6.0,1.0,1.0,,,2.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,eu7eoxnltk5avqgtm94912n10,G. Cairo,Midfielder,24,,,,1.0,,,,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,4.0,3.0,1.0,,,4.0,,6.0,,,,,,,,,,1.0,,,,,,5.0,1.0,4.0,5.0,1.0,,,5.0,1.0,,,1.0,,2.0,6.0,,5.0,1.0,,1.0,8.0,,,1.0,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,2vfhae70oyyzm0qttlckworqi,A. Carlén,Midfielder,6,39.0,13.0,26.0,24.0,85.0,9.0,71.0,1.0,126.0,53.0,73.0,81.0,141.0,9.0,24.0,25.0,19.0,6.0,87.0,40.0,47.0,9.0,6.0,113.0,1.0,434.0,26.0,26.0,20.0,71.0,116.0,7.0,3.0,12.0,5.0,12.0,,,2.0,5.0,18.0,342.0,143.0,219.0,344.0,15.0,21.0,1.0,1220.0,6.0,,43.0,21.0,9.0,115.0,455.0,4.0,362.0,36.0,10.0,93.0,640.0,2.0,2.0,,17.0,24.0,62.0,33.0,69.0,0.0,1.0,4.0,1.0,,,1.0,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,aar8gzbrl2b48vh14hu1htxxw,N. El Hamdaoui,Midfielder,34,1.0,1.0,,1.0,2.0,,1.0,,2.0,2.0,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,4.0,1.0,,,,,,,,,1.0,,,,,,4.0,3.0,1.0,4.0,,,,17.0,,,,1.0,,1.0,4.0,,4.0,,1.0,,5.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,5v3kwio58999yd888sqphu49g,N. Groen,Forward,28,2.0,2.0,,1.0,1.0,,,,4.0,4.0,,4.0,3.0,1.0,1.0,,,,2.0,2.0,,,,,,4.0,,,,2.0,,,,,,1.0,,,,,,2.0,2.0,,2.0,,,,18.0,1.0,,,1.0,,4.0,4.0,,2.0,,,2.0,7.0,1.0,1.0,,,,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,Forward,7,3.0,2.0,1.0,12.0,58.0,,81.0,6.0,37.0,25.0,12.0,146.0,38.0,1.0,12.0,9.0,8.0,1.0,34.0,23.0,11.0,1.0,9.0,24.0,,171.0,50.0,17.0,5.0,21.0,53.0,10.0,2.0,8.0,8.0,4.0,11.0,4.0,7.0,6.0,2.0,141.0,96.0,58.0,141.0,2.0,1.0,3.0,579.0,13.0,4.0,5.0,3.0,1.0,87.0,173.0,7.0,143.0,3.0,25.0,30.0,281.0,28.0,16.0,11.0,,,48.0,10.0,30.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,5.0,,1.0,,1.0,,,,1.0,0.0,1.0,,19.0,1.0,,,1.0,1.0,7.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,Midfielder,20,41.0,19.0,22.0,20.0,134.0,10.0,188.0,,126.0,56.0,70.0,133.0,142.0,10.0,20.0,24.0,23.0,1.0,85.0,37.0,48.0,21.0,5.0,194.0,,640.0,70.0,16.0,9.0,65.0,211.0,5.0,3.0,20.0,16.0,,1.0,1.0,6.0,10.0,35.0,563.0,246.0,359.0,569.0,11.0,20.0,,1474.0,14.0,,41.0,15.0,11.0,124.0,681.0,5.0,604.0,31.0,21.0,77.0,895.0,5.0,5.0,8.0,4.0,15.0,48.0,34.0,62.0,0.0,,3.0,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,4.0,,,2.0,2.0,1.0,,1.0,1.0,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,4fcmk1x7n95o7owons6mc5a1g,S. Henderikx,Defender,5,16.0,5.0,11.0,10.0,33.0,2.0,64.0,1.0,40.0,16.0,24.0,17.0,89.0,5.0,10.0,17.0,14.0,3.0,24.0,11.0,13.0,12.0,,47.0,,264.0,31.0,7.0,4.0,19.0,106.0,,1.0,5.0,,5.0,1.0,1.0,,,16.0,221.0,72.0,161.0,216.0,4.0,5.0,8.0,528.0,,,29.0,7.0,4.0,51.0,275.0,4.0,232.0,9.0,1.0,43.0,367.0,1.0,1.0,,14.0,24.0,31.0,13.0,19.0,0.0,,,1.0,,3.0,,3.0,,,,,,,2.0,,,3.0,4.0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,1l6pokz0idh52sh8seqkznms4,T. Holla,Goalkeeper,40,,,,1.0,,,6.0,,1.0,1.0,,,30.0,1.0,1.0,4.0,4.0,,1.0,1.0,,,1.0,6.0,,33.0,1.0,,,11.0,4.0,1.0,,,,1.0,,,,,12.0,24.0,11.0,14.0,13.0,,,,60.0,,,,1.0,,15.0,40.0,,25.0,,,15.0,47.0,,,,11.0,15.0,14.0,1.0,,0.0,,,,,3.0,,4.0,,,,,,1.0,1.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,dotvgi9g50m2axfw4isamd1ck,M. Jonathans,Forward,26,13.0,7.0,6.0,16.0,52.0,1.0,77.0,4.0,65.0,37.0,28.0,129.0,44.0,3.0,16.0,12.0,11.0,1.0,52.0,30.0,22.0,,8.0,55.0,,164.0,46.0,7.0,3.0,24.0,13.0,9.0,4.0,3.0,4.0,13.0,7.0,5.0,7.0,4.0,9.0,123.0,88.0,42.0,114.0,2.0,3.0,,493.0,20.0,2.0,6.0,6.0,11.0,91.0,164.0,9.0,123.0,5.0,21.0,41.0,286.0,9.0,8.0,11.0,3.0,7.0,37.0,13.0,34.0,0.0,,6.0,,,,1.0,,2.0,2.0,,1.0,,,1.0,,,5.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,1xwmx2ydxa5zeqo12778h83ro,N. Martens,Defender,17,12.0,7.0,5.0,9.0,40.0,4.0,44.0,,43.0,24.0,19.0,56.0,77.0,3.0,9.0,8.0,7.0,1.0,31.0,17.0,14.0,5.0,,39.0,1.0,179.0,21.0,13.0,5.0,25.0,25.0,1.0,1.0,6.0,6.0,3.0,,,2.0,,13.0,134.0,61.0,75.0,123.0,2.0,10.0,26.0,481.0,9.0,,18.0,3.0,,82.0,181.0,1.0,136.0,12.0,3.0,45.0,304.0,11.0,11.0,5.0,13.0,19.0,39.0,17.0,26.0,0.0,,,,1.0,,1.0,,,,,,,,,,,,4.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,c6i4usq34m3389rtbqptahrai,R. Meissen,Defender,3,70.0,29.0,41.0,32.0,133.0,24.0,335.0,5.0,156.0,70.0,86.0,74.0,398.0,13.0,32.0,39.0,33.0,6.0,86.0,41.0,45.0,51.0,5.0,288.0,,1226.0,142.0,30.0,20.0,115.0,437.0,8.0,3.0,27.0,7.0,5.0,,,2.0,2.0,110.0,1035.0,343.0,720.0,953.0,8.0,20.0,17.0,2449.0,5.0,2.0,110.0,24.0,15.0,230.0,1256.0,8.0,1063.0,28.0,21.0,193.0,1610.0,3.0,3.0,2.0,38.0,79.0,146.0,50.0,114.0,0.0,2.0,4.0,4.0,,1.0,3.0,1.0,,,,,,1.0,3.0,,,5.0,8.0,,7.0,2.0,1.0,,,4.0,,,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
Eredivisie,2025-2026,SBV Excelsior,f314a9y83ou7l9imhnbp4f6dw,S. Middendorp,Midfielder,25,3.0,1.0,2.0,6.0,12.0,1.0,10.0,,18.0,7.0,11.0,15.0,22.0,,6.0,6.0,5.0,1.0,15.0,6.0,9.0,3.0,,16.0,,55.0,3.0,5.0,4.0,14.0,6.0,,1.0,2.0,1.0,4.0,,,2.0,2.0,2.0,40.0,16.0,25.0,39.0,1.0,4.0,1.0,198.0,4.0,,8.0,,2.0,21.0,56.0,1.0,41.0,5.0,1.0,15.0,93.0,1.0,1.0,2.0,1.0,3.0,13.0,3.0,12.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
