root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Starts,Total Clearances,PutThrough/Blocked Distribution,Duels won,Foul Attempted Tackle,Ground Duels lost,Total Losses Of Possession,Substitute Off,Forward Passes,Goal Assists,Successful Long Passes,Substitute On,Times Tackled,Successful Launches,Yellow Cards,Successful Dribbles,Aerial Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Assists (Intentional),Appearances,Throw Ins to Own Player,Goals Conceded Inside Box,Rightside Passes,Unsuccessful Crosses open play,Unsuccessful Short Passes,Interceptions,Blocked Shots,Ground Duels won,Total Tackles,Index,Open Play Passes,Time Played,Duels,Shots Off Target (inc woodwork),Unsuccessful Long Passes,Unsuccessful Launches,Shots On Target ( inc goals ),Unsuccessful Dribbles,Successful Crosses & Corners,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Total Fouls Won,Total Touches In Opposition Box,Successful Crosses open play,Aerial Duels won,Unsuccessful Passes Opposition Half,Successful Passes Opposition Half,Through balls,Total Successful Passes ( Excl Crosses & Corners ) ,Total Shots,Unsuccessful Passes Own Half,Fifty Fifty,Aerial Duels lost,Total Fouls Conceded,Successful Fifty Fifty,Penalty Goals Conceded,Touches,Successful Lay-offs,Successful Short Passes,Duels lost,Successful Passes Own Half,Games Played,Recoveries,Total Passes,Ground Duels,Leftside Passes,Successful Open Play Passes,Goals Conceded,Unsuccessful Crosses & Corners,Corners Won,Backward Passes,Tackles Won,Tackles Lost,Unsuccessful lay-offs,Home Goals,Away Goals,Winning Goal,Right Foot Goals,Hit Woodwork,Handballs conceded,Goals from Outside Box,Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Clearances Off the Line,Unsuccessful Corners into Box,Blocks,Clean Sheets,Second Goal Assists,Throw Ins to Opposition Player,Saves Made,Catches,GK Successful Distribution,Saves Made from Outside Box,Successful Corners into Box,Own Goal Scored,Offsides,Headed Goals,Goals from Inside Box,Left Foot Goals,Penalty Goals,Penalties Taken,Foul Won Penalty,Penalties Conceded,Penalties Faced,GK Unsuccessful Distribution,Punches,Saves made - caught,Saves made - parried,Drops,Crosses not Claimed,Goalkeeper Smother,Saves Made from Inside Box,Red Cards - 2nd Yellow,Total Red Cards,Straight Red Cards,Set Pieces Goals,Other Goals,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target,Goal Kicks,Overruns,Last Player Tackle
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Ingolstadt 04,FC_Ingolstadt_04,dc7mo6k3943uljntg6ikwsk45,D. Stojanovic,Goalkeeper,39,9.0,4.0,1.0,5.0,,,104.0,1.0,186.0,,83.0,,,35.0,2.0,,3.0,102.0,,9.0,,15.0,60.0,,1.0,,,3.0,2.0,51.0,181.0,765.0,6.0,,101.0,50.0,,,,1.0,1.0,2.0,1.0,,,2.0,90.0,61.0,,206.0,,12.0,1.0,1.0,,,,399.0,,123.0,1.0,145.0,9.0,87.0,308.0,3.0,62.0,131.0,17.0,,,,2.0,,,0.0,0.0,0.0,,,,,,,,,,,2.0,,,24.0,10.0,93.0,10.0,,,,,,,,,,,,28.0,2.0,1.0,3.0,1.0,,,14.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Ingolstadt 04,FC_Ingolstadt_04,bo1bkxy7bdoo6431w7sqvzget,V. Sulejmani,Forward,33,3.0,2.0,7.0,18.0,4.0,30.0,85.0,3.0,34.0,,5.0,15.0,22.0,,1.0,5.0,18.0,36.0,,18.0,3.0,12.0,31.0,8.0,31.0,2.0,3.0,14.0,3.0,76.0,112.0,460.0,62.0,6.0,5.0,1.0,6.0,9.0,,7.0,1.0,,6.0,20.0,,4.0,39.0,59.0,,82.0,12.0,6.0,9.0,14.0,8.0,3.0,,223.0,4.0,77.0,44.0,23.0,18.0,29.0,118.0,44.0,27.0,76.0,12.0,9.0,4.0,26.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Ingolstadt 04,FC_Ingolstadt_04,7ey73n8r5l3nk7v8fii4xt59l,P. Sussek,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Ingolstadt 04,FC_Ingolstadt_04,92kqwo11gmrozofi8hajn1rtg,M. Udebuluzor,Forward,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,Midfielder,38,8.0,25.0,20.0,60.0,6.0,42.0,174.0,8.0,137.0,1.0,5.0,10.0,26.0,,2.0,7.0,25.0,96.0,1.0,18.0,84.0,4.0,14.0,13.0,79.0,8.0,2.0,44.0,21.0,53.0,322.0,780.0,111.0,5.0,17.0,8.0,3.0,12.0,4.0,5.0,9.0,2.0,16.0,14.0,4.0,16.0,74.0,107.0,,238.0,8.0,35.0,22.0,9.0,11.0,16.0,,625.0,1.0,233.0,51.0,135.0,18.0,49.0,334.0,86.0,111.0,226.0,6.0,13.0,2.0,72.0,13.0,8.0,,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,4xybfmps23nlo5trvgstoftux,T. Becker,Defender,31,14.0,39.0,35.0,64.0,2.0,25.0,189.0,7.0,218.0,1.0,14.0,5.0,14.0,8.0,,9.0,41.0,124.0,1.0,19.0,63.0,14.0,27.0,15.0,98.0,11.0,4.0,41.0,21.0,13.0,363.0,1196.0,107.0,9.0,26.0,18.0,,8.0,5.0,2.0,8.0,3.0,11.0,18.0,5.0,23.0,96.0,107.0,1.0,245.0,9.0,43.0,30.0,18.0,7.0,7.0,,653.0,,231.0,43.0,143.0,19.0,97.0,369.0,66.0,85.0,243.0,17.0,15.0,6.0,39.0,12.0,9.0,,0.0,0.0,0.0,,,1.0,,,,,,,7.0,2.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,Midfielder,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,Forward,11,28.0,8.0,44.0,131.0,10.0,122.0,409.0,11.0,133.0,10.0,12.0,4.0,93.0,1.0,2.0,33.0,124.0,177.0,10.0,32.0,4.0,30.0,178.0,48.0,169.0,8.0,17.0,81.0,15.0,58.0,618.0,2472.0,327.0,30.0,8.0,1.0,34.0,55.0,11.0,29.0,14.0,5.0,33.0,159.0,11.0,50.0,198.0,326.0,2.0,447.0,64.0,27.0,58.0,74.0,22.0,34.0,,1132.0,36.0,435.0,196.0,132.0,32.0,93.0,624.0,203.0,159.0,441.0,35.0,48.0,25.0,154.0,9.0,6.0,5.0,6.0,4.0,3.0,6.0,1.0,1.0,1.0,10.0,,,,,4.0,5.0,2.0,3.0,,,,,,,7.0,2.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,dz70ci3ugpcsbat6ma2mcraax,D. Churlinov,Midfielder,7,13.0,7.0,23.0,81.0,8.0,55.0,220.0,10.0,145.0,4.0,7.0,9.0,37.0,,4.0,36.0,49.0,118.0,2.0,22.0,43.0,17.0,49.0,16.0,91.0,11.0,10.0,63.0,14.0,85.0,407.0,1273.0,167.0,18.0,27.0,15.0,11.0,18.0,9.0,22.0,11.0,3.0,13.0,81.0,8.0,18.0,112.0,194.0,4.0,294.0,29.0,23.0,38.0,31.0,12.0,15.0,,731.0,6.0,287.0,86.0,109.0,22.0,77.0,412.0,118.0,121.0,289.0,20.0,17.0,11.0,97.0,6.0,8.0,,2.0,0.0,0.0,2.0,2.0,1.0,,2.0,,,,,4.0,1.0,,8.0,,,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,2k4l8tp3k6ezim36gtiypwbth,R. Dadaşov,Forward,43,1.0,2.0,2.0,5.0,,1.0,11.0,1.0,5.0,,,1.0,,,,,7.0,10.0,,2.0,,2.0,4.0,,10.0,,,2.0,2.0,12.0,17.0,82.0,10.0,,,,,,,1.0,1.0,,,3.0,,3.0,10.0,4.0,,7.0,,,2.0,4.0,2.0,1.0,,29.0,2.0,7.0,5.0,3.0,2.0,1.0,17.0,3.0,5.0,7.0,2.0,,,3.0,1.0,1.0,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,Midfielder,24,20.0,12.0,52.0,101.0,17.0,82.0,242.0,13.0,208.0,5.0,28.0,3.0,40.0,1.0,5.0,21.0,59.0,138.0,3.0,23.0,14.0,22.0,148.0,35.0,126.0,18.0,1.0,83.0,31.0,55.0,656.0,1746.0,224.0,11.0,12.0,5.0,9.0,22.0,19.0,30.0,25.0,3.0,31.0,50.0,18.0,18.0,142.0,331.0,2.0,526.0,20.0,32.0,64.0,41.0,26.0,33.0,,1006.0,15.0,498.0,123.0,214.0,23.0,112.0,664.0,165.0,152.0,518.0,25.0,36.0,14.0,156.0,20.0,11.0,,2.0,1.0,1.0,1.0,,,,3.0,,2.0,,1.0,5.0,3.0,1.0,,,,,,1.0,,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,58jjd14yvf4d6tvqcz4xo3a7e,F. Flick,Midfielder,17,15.0,28.0,37.0,89.0,14.0,59.0,172.0,6.0,187.0,1.0,43.0,12.0,21.0,10.0,4.0,7.0,56.0,125.0,1.0,27.0,,14.0,197.0,7.0,102.0,19.0,5.0,60.0,39.0,45.0,660.0,1397.0,175.0,7.0,23.0,13.0,4.0,7.0,1.0,7.0,16.0,4.0,14.0,13.0,1.0,29.0,88.0,265.0,1.0,552.0,11.0,44.0,38.0,27.0,23.0,17.0,1.0,912.0,2.0,509.0,86.0,288.0,27.0,104.0,677.0,119.0,199.0,536.0,18.0,7.0,4.0,94.0,24.0,15.0,,0.0,0.0,0.0,,,,,,,1.0,,,10.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,dumcbdh3xsmw24l8egeila85x,M. Fraisl,Goalkeeper,30,26.0,29.0,1.0,18.0,,1.0,287.0,,557.0,,196.0,,,49.0,3.0,1.0,13.0,281.0,,26.0,,28.0,146.0,,10.0,,,6.0,,59.0,583.0,2340.0,20.0,,271.0,111.0,,,,,,4.0,6.0,,,12.0,211.0,134.0,,596.0,,71.0,1.0,1.0,,1.0,1.0,1150.0,,400.0,2.0,462.0,26.0,264.0,877.0,7.0,174.0,410.0,32.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,8.0,,,66.0,27.0,253.0,24.0,,,,,,,,,,,1.0,57.0,9.0,2.0,8.0,5.0,1.0,1.0,41.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,Goalkeeper,1,6.0,5.0,1.0,1.0,,,64.0,,127.0,,50.0,,,16.0,,,1.0,63.0,,6.0,,6.0,41.0,,1.0,,,,,66.0,129.0,540.0,1.0,,62.0,39.0,,,,,,3.0,,,,1.0,51.0,31.0,,151.0,,12.0,,,,,,278.0,,101.0,,120.0,6.0,55.0,214.0,,46.0,99.0,9.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,1.0,,,20.0,2.0,70.0,11.0,,,,,,,,,,,,15.0,3.0,,9.0,,,1.0,9.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,49smfw1u3zijecl2mwqgd16mt,M. Hanraths,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,Forward,43,,,,1.0,,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,16.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,4.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,aaliwosv6hzy43nujwkeuucix,B. Idrizi,Midfielder,36,9.0,2.0,25.0,70.0,11.0,68.0,143.0,8.0,96.0,3.0,14.0,13.0,34.0,1.0,3.0,24.0,23.0,73.0,3.0,22.0,1.0,13.0,86.0,7.0,67.0,11.0,3.0,64.0,28.0,36.0,295.0,826.0,155.0,11.0,6.0,2.0,4.0,14.0,1.0,11.0,15.0,2.0,12.0,30.0,1.0,6.0,61.0,154.0,2.0,225.0,15.0,19.0,36.0,17.0,17.0,21.0,1.0,522.0,8.0,211.0,85.0,72.0,22.0,78.0,298.0,132.0,70.0,222.0,15.0,7.0,6.0,46.0,18.0,10.0,,0.0,1.0,0.0,,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,Defender,3,30.0,92.0,37.0,135.0,14.0,45.0,223.0,6.0,463.0,,83.0,1.0,7.0,26.0,3.0,13.0,101.0,199.0,,31.0,5.0,32.0,437.0,4.0,117.0,43.0,2.0,76.0,43.0,85.0,1469.0,2671.0,222.0,8.0,82.0,48.0,6.0,3.0,,17.0,26.0,5.0,20.0,20.0,,59.0,123.0,315.0,1.0,1308.0,14.0,80.0,59.0,42.0,25.0,37.0,1.0,1851.0,3.0,1225.0,87.0,993.0,31.0,193.0,1507.0,121.0,457.0,1273.0,37.0,4.0,2.0,150.0,31.0,12.0,,3.0,1.0,0.0,3.0,,1.0,,4.0,,,,,17.0,7.0,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,bjjll8tgbxink1ly3gmw5w4ph,M. Kamiński,Defender,35,31.0,100.0,22.0,103.0,12.0,40.0,253.0,,656.0,2.0,141.0,,4.0,21.0,6.0,4.0,108.0,230.0,2.0,31.0,17.0,36.0,661.0,7.0,137.0,39.0,2.0,42.0,32.0,58.0,1676.0,2790.0,190.0,14.0,93.0,41.0,6.0,,6.0,19.0,11.0,6.0,6.0,27.0,6.0,61.0,159.0,529.0,1.0,1500.0,20.0,78.0,76.0,47.0,24.0,41.0,1.0,2034.0,2.0,1359.0,87.0,977.0,31.0,149.0,1730.0,82.0,315.0,1458.0,42.0,7.0,4.0,98.0,24.0,8.0,,1.0,1.0,1.0,,,1.0,,2.0,2.0,1.0,,,6.0,9.0,2.0,2.0,,,5.0,,1.0,,2.0,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,e6jkldz6za7ln3jqxaw50i2qy,J. Kaparos,Midfielder,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,qw2y6w8ykgg5jvwjioepyy5m,B. Krasniqi,Forward,44,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,1.0,,2.0,,,1.0,,,,,12.0,2.0,17.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,e2c8fxlkmqexeh9b9kx0to9d6,D. Kyerewaa,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,cub8yovn04qjhs35k7wuwt7th,M. Langer,Goalkeeper,34,2.0,1.0,,,,,16.0,,32.0,,11.0,,,3.0,,,,15.0,,2.0,,3.0,10.0,,,,,,,75.0,25.0,180.0,,,15.0,5.0,,,,,,,,,,,13.0,7.0,,35.0,,2.0,,,,,,73.0,,24.0,,28.0,2.0,19.0,50.0,,8.0,15.0,3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1.0,,,7.0,1.0,31.0,3.0,,,,,,,,,,,1.0,4.0,,2.0,1.0,,,,4.0,,,,,,,1.0,1.0,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,8n0dskalmx94ofiq6jewa22tx,D. Latza,Midfielder,8,9.0,9.0,17.0,46.0,10.0,39.0,98.0,9.0,103.0,,14.0,6.0,12.0,1.0,5.0,6.0,27.0,64.0,,15.0,,5.0,87.0,1.0,52.0,4.0,1.0,34.0,14.0,65.0,377.0,727.0,100.0,4.0,12.0,4.0,3.0,5.0,,8.0,11.0,,14.0,16.0,,12.0,46.0,164.0,,323.0,7.0,19.0,24.0,15.0,10.0,12.0,,510.0,3.0,309.0,54.0,159.0,15.0,52.0,387.0,73.0,114.0,314.0,5.0,1.0,1.0,83.0,9.0,5.0,,0.0,2.0,0.0,1.0,,,,2.0,,,,,3.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,4iwpumyb4tgoc8h3a3oau8huy,Lee Dong-Gyeong,Midfielder,14,,,3.0,1.0,,1.0,6.0,,3.0,,2.0,1.0,,1.0,,,,3.0,,1.0,,,3.0,2.0,2.0,,,1.0,1.0,12.0,12.0,30.0,2.0,,1.0,,,,,,1.0,,,,,,5.0,3.0,,9.0,,,3.0,,1.0,,,18.0,,7.0,1.0,6.0,1.0,3.0,12.0,2.0,5.0,9.0,,2.0,,1.0,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,17jltcnnaha4707duh52hirit,M. Lode,Defender,5,2.0,5.0,4.0,6.0,,1.0,35.0,2.0,40.0,2.0,3.0,4.0,1.0,1.0,,,5.0,21.0,2.0,6.0,14.0,3.0,8.0,4.0,11.0,2.0,,4.0,3.0,76.0,95.0,206.0,10.0,,10.0,5.0,,1.0,3.0,3.0,1.0,,1.0,2.0,3.0,2.0,19.0,34.0,,78.0,,6.0,3.0,3.0,,2.0,,147.0,,75.0,4.0,47.0,6.0,11.0,99.0,5.0,41.0,74.0,3.0,4.0,1.0,10.0,2.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,w2jovd0ta6to004lvlri5gtm,H. Matriciani,Defender,41,3.0,10.0,12.0,15.0,3.0,9.0,62.0,1.0,63.0,,7.0,9.0,3.0,3.0,1.0,3.0,14.0,39.0,,12.0,24.0,6.0,6.0,5.0,23.0,8.0,1.0,10.0,5.0,79.0,109.0,328.0,33.0,3.0,16.0,7.0,,1.0,3.0,1.0,10.0,1.0,2.0,1.0,3.0,5.0,31.0,45.0,,73.0,3.0,13.0,9.0,9.0,5.0,7.0,1.0,217.0,,66.0,18.0,31.0,12.0,23.0,112.0,19.0,27.0,71.0,7.0,5.0,1.0,16.0,4.0,1.0,,0.0,0.0,0.0,,,,,,,,,,3.0,1.0,,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,4ltvjt9dqev404usxh77w0dwq,L. Mercan,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,59tksa7nfko2vnivbva1pyvsa,Y. Mikhaylov,Midfielder,39,4.0,1.0,9.0,9.0,3.0,14.0,43.0,4.0,31.0,1.0,1.0,4.0,6.0,,1.0,1.0,6.0,23.0,,8.0,,2.0,14.0,,17.0,1.0,,9.0,4.0,33.0,88.0,281.0,29.0,2.0,6.0,2.0,,5.0,1.0,1.0,5.0,,4.0,3.0,1.0,,14.0,36.0,,65.0,2.0,9.0,7.0,6.0,6.0,4.0,,135.0,3.0,64.0,20.0,30.0,8.0,24.0,88.0,23.0,18.0,65.0,2.0,,,25.0,2.0,2.0,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,8kydif03gk6apce8xwl9w3ht5,T. Ouwejan,Defender,2,27.0,41.0,68.0,79.0,12.0,60.0,581.0,4.0,423.0,8.0,51.0,1.0,29.0,8.0,1.0,14.0,32.0,258.0,8.0,28.0,196.0,26.0,307.0,91.0,185.0,20.0,5.0,66.0,40.0,59.0,913.0,2408.0,158.0,13.0,73.0,27.0,16.0,22.0,107.0,90.0,28.0,5.0,13.0,46.0,36.0,13.0,365.0,440.0,1.0,690.0,29.0,82.0,49.0,19.0,17.0,25.0,1.0,1827.0,2.0,639.0,79.0,357.0,28.0,110.0,948.0,126.0,28.0,671.0,31.0,189.0,26.0,190.0,26.0,14.0,,3.0,0.0,1.0,1.0,3.0,1.0,,3.0,7.0,125.0,,68.0,7.0,7.0,1.0,65.0,,,,,54.0,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,dgubl900t52nssngev6atayju,M. Pieringer,Forward,21,7.0,2.0,33.0,62.0,11.0,45.0,131.0,4.0,43.0,2.0,5.0,17.0,25.0,1.0,5.0,4.0,49.0,54.0,2.0,24.0,1.0,12.0,43.0,6.0,51.0,2.0,9.0,39.0,13.0,100.0,173.0,722.0,133.0,10.0,3.0,2.0,8.0,12.0,1.0,14.0,15.0,2.0,22.0,60.0,1.0,23.0,53.0,93.0,,123.0,18.0,7.0,37.0,26.0,21.0,19.0,1.0,376.0,3.0,118.0,71.0,31.0,24.0,36.0,177.0,84.0,53.0,119.0,14.0,6.0,10.0,38.0,9.0,4.0,1.0,1.0,1.0,0.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,4braldrfw3y7g030lctguuuol,V. Pálsson,Midfielder,4,21.0,61.0,34.0,177.0,23.0,63.0,293.0,5.0,331.0,3.0,35.0,7.0,13.0,6.0,3.0,4.0,170.0,244.0,2.0,28.0,2.0,25.0,193.0,10.0,201.0,28.0,9.0,65.0,47.0,27.0,808.0,1945.0,298.0,17.0,43.0,26.0,1.0,5.0,,16.0,27.0,6.0,14.0,44.0,,112.0,176.0,272.0,1.0,578.0,18.0,78.0,56.0,58.0,40.0,29.0,,1157.0,6.0,543.0,121.0,306.0,28.0,110.0,822.0,128.0,183.0,564.0,31.0,10.0,1.0,115.0,31.0,16.0,2.0,0.0,0.0,0.0,,,2.0,,,,1.0,1.0,,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,bqg2p4lfk0ldhn0oojwva47h1,R. Ranftl,Midfielder,27,10.0,18.0,30.0,70.0,10.0,44.0,183.0,6.0,164.0,1.0,16.0,5.0,17.0,3.0,2.0,3.0,31.0,112.0,1.0,15.0,88.0,9.0,15.0,24.0,84.0,15.0,2.0,52.0,25.0,38.0,388.0,942.0,127.0,6.0,28.0,15.0,2.0,5.0,7.0,13.0,9.0,3.0,24.0,17.0,7.0,18.0,94.0,146.0,1.0,281.0,8.0,42.0,19.0,13.0,18.0,10.0,,701.0,,265.0,57.0,142.0,15.0,55.0,393.0,96.0,119.0,276.0,12.0,24.0,4.0,95.0,17.0,8.0,,0.0,0.0,0.0,,1.0,1.0,,,,,,,5.0,1.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,FC Schalke 04,FC_Schalke_04,7ng17v0bgu3val0qu9bhp63md,M. Rzatkowski,Midfielder,18,,,1.0,,,,,,,,,2.0,,,,,,,,2.0,,,1.0,,,,,,,1.0,1.0,7.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,2.0,,1.0,,,2.0,1.0,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
