liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Goals Openplay,Hit Woodwork,Left Foot Goals,Assists (Intentional),Goal Assists,Penalties Conceded,Successful Crosses open play,Successful Launches,Throw Ins to Opposition Player,Total Big Chances Created,Clearances Off the Line,Total Big Chances Saved,Foul Won Penalty,Unsuccessful lay-offs,Total Big Chances Missed,Last Player Tackle,GK Successful Distribution,Goal Kicks,Attempts from Set Pieces,Headed Goals,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Second Goal Assists,Own Goal Scored,Straight Red Cards,Total Red Cards,Goals from Outside Box,Red Cards - 2nd Yellow,Penalties Off Target,Direct Setpiece Goals,Set Pieces Goals,Crosses not Claimed,Other Goals
France_Ligue_1,2025-2026,RC Strasbourg Alsace,15nu0pkl5nko4fpoyf1j9e87o,G. Yassine,Forward,80,,,,12,65,3,,97,,5,5,97,45,52,167,46,6,12,,9,8,1,,97,45,52,1,2,7,49,1,176,1,,,1,48,13,9,25,,19,8,4,1,6,5,6,1,4,10,3,1,145,105,47,147,13,10,2,3,509,31,,1,9,19,96,179,5,148,23,29,31,336,2,15,13,19,1,3,42,4,28,,,,0,,,,1,1,,3,,,3,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,Forward,19,290,121,169,31,246,12,6,136,7,,16,486,227,259,454,94,29,31,8,48,41,7,8,196,106,90,2,13,31,216,14,744,1,,,4,52,23,13,74,2,198,40,25,17,31,3,,,2,11,80,30,514,300,226,494,7,20,1,,2733,34,5,42,63,54,361,754,42,524,27,134,230,1158,,7,7,6,6,16,195,42,214,9,7,1,3,7,3,3,6,9,,2,3,,4,,,1,23,11,,,,,3,,,,,,,,,,,,,,,,1,1,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,dtq60oy7uyxjs7hob25ldpr10,J. Bourgault,Defender,18,3,2,1,1,3,,,,,,,4,2,2,3,1,,1,,2,2,,,1,,1,,1,,,,4,,,,,,,,,,,,1,,,,1,,,1,,1,4,2,2,3,,,,3,15,,,1,,,,4,1,4,,,,11,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,e6se9kft2lf9hs92rof2pnn6c,A. Camblan,Midfielder,11,1,1,,1,,,,,,,,1,1,,5,,,1,,,,,,,,,,,1,1,,3,,,,,,,,,,2,1,,,,,1,,,,,,3,3,,3,,,,,11,,,,,,1,3,,3,,,,5,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,Defender,5,133,55,78,28,78,,40,253,9,,3,218,91,127,67,379,8,28,1,42,36,6,1,85,36,49,2,31,9,452,,1140,,,,3,155,21,14,69,,284,12,5,6,28,2,,,3,1,2,89,958,229,774,911,14,19,4,1,2457,2,1,180,27,20,211,1193,11,1000,33,31,193,1579,,4,4,1,70,120,151,46,73,5,0,1,0,,,,2,3,,3,28,,6,,,1,,1,1,16,16,,1,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,Midfielder,13,43,17,26,32,193,7,14,207,8,24,5,194,87,107,231,413,17,32,2,47,39,8,,151,70,81,,47,10,278,,1142,,,,4,103,47,32,128,2,296,11,10,8,31,6,1,7,12,4,16,80,922,451,516,875,30,36,4,1,2761,12,,89,28,12,302,1180,18,955,66,8,225,1610,14,39,22,8,33,77,206,58,148,2,2,0,0,2,,,,1,,1,8,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,btm657ozudwbxx16twjs0vp49,G. Coudert,Goalkeeper,30,11,,11,24,1,,,107,6,,1,19,2,17,,540,1,24,,39,32,7,,8,2,6,,,,89,,432,,,,3,38,1,,164,,100,,,,23,,1,,,1,,196,260,151,273,228,,,,,2101,,,22,1,8,311,730,,424,,,306,943,,,,,198,303,280,26,3,2,,,0,,,,,,1,,93,,,,11,,,,,183,178,,,14,9,72,,4,1,9,76,46,30,1,2,21,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,1ltc40nsr2fkx99i5hf7i3mga,S. Coulibaly,Defender,44,40,13,27,16,64,1,9,185,3,,,99,36,63,24,201,7,16,,28,21,7,,59,23,36,1,14,1,151,1,725,,,,1,106,7,3,73,,329,1,3,2,15,2,1,,,3,,39,652,173,499,633,3,11,,1,1339,,,75,26,20,82,745,5,672,14,12,73,923,,1,1,,16,37,55,19,36,3,,,0,,,,,,,,4,,,,,,1,,,6,6,,,,,,,,,,,,,,,,1,1,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,Midfielder,10,60,30,30,31,246,7,1,311,2,74,23,346,186,160,740,297,17,31,8,43,39,4,8,286,156,130,1,29,50,327,5,920,11,8,6,3,151,57,24,158,,124,53,12,12,31,19,,15,44,29,39,31,689,518,269,712,22,37,13,19,2579,93,7,23,28,42,580,994,24,743,59,55,251,1684,52,149,74,56,9,38,347,53,213,2,4,4,3,1,,8,3,3,,20,3,1,11,,,,5,4,,,,3,,,,,,,,,,,,,,,,,1,1,,,1,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,eja2nphte2kxb19bz108zk7is,J. Diaz,Defender,4,60,27,33,20,38,2,24,180,6,,1,115,41,74,38,225,3,20,,24,21,3,,55,14,41,,24,1,119,,627,1,,,3,106,13,5,61,,260,1,4,1,17,1,3,,1,3,,50,537,163,389,501,8,19,1,4,1560,2,,100,8,11,104,642,5,551,27,17,91,883,,,,1,22,37,58,33,54,4,,,0,,1,,,,,1,4,,,1,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,f5lfo1hz7u5bk494w53arcacq,J. Dina Ebimbe,Midfielder,7,31,22,9,27,89,10,,72,,,6,134,82,52,187,63,12,27,5,21,19,2,5,103,60,43,2,6,8,50,3,275,1,,,2,38,18,8,44,3,74,8,8,9,15,14,12,,1,3,10,7,211,121,92,205,9,16,2,4,1167,28,4,13,22,15,131,276,17,212,25,56,64,463,,4,4,14,,2,53,15,62,3,3,2,0,3,,1,,,,1,,2,2,,,,4,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,8gma3ufrjv0hj0k2nulcbodn8,S. Diop,Forward,29,2,,2,2,1,1,,,,1,,4,1,3,3,,,2,,1,1,,,2,1,1,,,,,,2,,,,,,1,,1,,1,,,,,,2,1,1,1,,,1,1,1,1,,,,,10,1,,,,,2,2,,1,,1,1,7,,,,,,,1,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,Midfielder,23,38,27,11,23,188,16,,196,1,14,10,255,147,108,335,185,15,23,5,24,22,2,5,217,120,97,3,20,23,127,2,610,2,,,1,90,48,31,107,3,142,26,11,13,21,17,2,2,4,16,31,27,499,299,234,502,30,31,11,4,1692,69,3,6,28,20,268,642,24,529,61,59,113,1044,11,16,5,37,3,14,102,27,99,6,4,1,1,3,2,,3,3,,2,1,,10,,,,3,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,9gc8fzvdf9jrpy377c6rshjpw,D. Guindo,Defender,27,18,6,12,24,122,5,8,132,4,,7,118,53,65,214,236,21,24,1,26,21,5,,100,47,53,,28,7,11,4,618,1,,,1,66,30,13,52,,261,8,10,5,18,5,6,,8,3,4,23,482,211,289,469,9,26,,122,1605,8,,44,26,15,195,630,15,492,35,10,138,1005,,27,27,5,10,34,118,47,104,4,1,0,0,1,1,1,1,1,1,7,2,10,1,,,,1,1,,,,5,,,,,,,,,,,,,,,,,1,1,1,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,vx70cbnvqmuix7jwgpvhgdn8,N. Jauny,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,54h52jq11egiqg7oal6v76v4k,I. Kanté,Forward,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,4yxo8gwnou3m7jh6ph8lkuw44,R. Labeau Lascary,Forward,14,40,29,11,26,86,6,2,137,,2,11,178,114,64,234,40,15,26,5,21,15,6,4,138,85,53,1,6,12,25,9,222,2,,,2,90,26,17,44,4,75,13,10,14,12,9,14,,4,20,6,8,177,114,71,173,6,10,,1,1169,42,3,2,28,17,148,226,24,181,16,63,45,477,,7,7,31,2,7,39,13,38,2,3,2,2,4,,1,1,1,,4,,,4,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,ef2n7d6rysar49toiz2k3obth,K. Lala,Defender,77,35,21,14,31,203,3,10,308,8,3,16,164,82,82,368,487,10,31,,51,45,6,,129,61,68,,31,20,442,,1141,2,,,4,172,59,17,125,,51,23,5,1,30,2,1,2,30,8,1,131,887,403,543,785,13,25,2,176,2702,20,,81,17,23,443,1183,6,916,38,9,267,1834,1,69,57,11,39,113,259,77,154,4,,,0,,,,3,3,2,24,9,59,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,4c1k5ro1tpdlnyxotatu7kufo,A. Lassus,Midfielder,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,boeam163ur1t3ifq01px99xwp,J. Le Cardinal,Defender,26,25,11,14,5,11,,5,35,,,,40,17,23,11,56,1,5,1,9,9,,1,15,6,9,,3,1,34,,141,1,,,1,12,7,7,7,1,43,1,3,2,3,,2,,,,,7,116,24,94,111,1,4,,,327,1,1,23,2,4,30,144,5,118,5,7,26,208,,,,1,11,14,14,12,12,1,1,0,0,,,,,,,,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,65b7kc7djr4vmbk55wumup72s,R. Le Guen,Defender,71,11,2,9,5,20,1,5,44,,,,22,8,14,5,46,2,5,,8,7,1,,11,6,5,1,10,,29,,122,,,,,22,3,2,16,,29,,2,1,3,,2,,,1,,6,104,21,85,100,3,1,,1,283,1,,28,4,,20,124,3,106,4,4,18,184,,,,,6,8,13,5,10,,,,0,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,Midfielder,20,21,10,11,23,121,11,8,199,4,,8,211,98,113,248,303,22,23,1,30,28,2,1,190,88,102,2,23,14,256,,935,1,,,3,71,38,20,121,1,290,16,13,6,21,5,2,,4,10,32,75,782,421,382,724,25,38,4,2,1876,23,,36,29,29,231,970,19,799,63,33,171,1305,,12,12,13,45,75,121,62,96,5,0,1,0,1,,,1,2,2,4,2,,3,,,,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,,1,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,Defender,2,26,19,7,20,72,,,128,3,,3,163,73,90,169,210,7,20,,22,20,2,,137,54,83,1,11,6,30,2,440,,,,3,84,27,11,62,,142,8,1,1,14,6,6,,10,12,1,28,340,171,192,325,24,29,1,95,1276,22,,30,11,18,198,454,2,353,53,9,101,826,,24,24,12,12,21,85,40,80,,,,0,,,,2,2,,10,5,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,Midfielder,8,24,11,13,32,196,8,3,255,8,,6,225,92,133,214,359,22,32,1,47,39,8,,201,81,120,4,45,16,275,,1091,1,,,4,125,40,22,162,1,284,17,8,5,31,10,1,,7,17,19,49,916,443,502,889,28,42,4,13,2680,23,,55,30,33,257,1114,13,938,70,8,176,1526,,17,17,9,32,60,139,54,116,5,0,1,1,1,,,1,1,,7,9,,2,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,Goalkeeper,1,2,,2,10,,,,42,3,,,5,2,3,,196,1,10,,15,14,1,,3,2,1,,,,56,,190,,,,1,12,,,75,,46,,,,10,,,,,,,83,134,63,139,119,,,,,865,,,5,1,1,98,298,,202,,,96,386,,,,,64,94,72,24,2,,,,0,,,,,,1,,35,,,,7,,,,,86,61,,,7,2,17,2,1,,3,26,16,10,,1,8,,,1,1,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,bph8i3bg9nouvmb5mv4bytzbo,H. Makalou,Midfielder,33,1,1,,16,23,1,1,50,,6,3,23,10,13,66,45,1,16,,8,8,,,22,9,13,,5,6,28,,135,,,,,25,6,2,22,,42,6,2,,1,1,15,2,2,4,3,3,111,71,45,111,1,5,1,,239,7,,2,1,3,43,138,2,114,6,4,24,196,4,6,2,3,1,5,29,1,19,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,Forward,17,40,20,20,18,41,12,,77,,,4,108,55,53,167,28,8,18,2,18,15,3,2,68,35,33,2,6,5,38,,161,2,,,2,45,5,3,35,,55,7,14,5,8,8,10,,1,10,3,3,115,88,29,113,6,7,2,1,711,23,2,5,12,11,98,162,19,116,13,44,46,313,,3,3,12,,8,40,9,38,,0,2,0,2,1,2,1,2,,1,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,9txq841gqsyu9i9ckjr7rrso9,H. Mbock,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,8ipqhvaekpinqwwgb4eo0g6qc,P. Mboup,Forward,99,32,22,10,27,61,3,1,140,,1,5,203,132,71,238,56,10,27,1,17,14,3,1,171,110,61,4,11,9,24,5,217,2,,,1,73,22,16,67,1,77,9,8,10,8,8,19,,2,26,13,4,169,112,60,166,4,15,2,2,966,67,1,5,33,16,182,218,18,170,19,45,48,503,,7,7,37,,4,44,11,44,6,1,0,0,1,,,,,,2,,1,2,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,Midfielder,24,37,20,17,23,34,1,2,44,,,,105,56,49,70,74,16,23,1,16,12,4,1,68,36,32,,8,4,48,,213,,,,,18,14,10,30,,59,3,4,3,8,8,15,,2,2,3,9,167,71,100,160,14,11,,,753,10,,18,20,5,74,215,7,169,25,14,46,352,,1,1,1,5,10,33,14,36,,1,0,0,1,,,,,,2,1,,2,,,1,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Brestois 29,a1jnkdabgpvq7bdrebyec3cic,L. Zogbé,Defender,12,17,11,6,9,19,1,2,30,1,,2,50,32,18,39,32,5,9,,7,5,2,,33,21,12,,3,1,34,,114,,,,,14,7,3,15,,30,1,2,,3,,6,,2,2,,12,87,27,63,76,,5,,27,285,10,,21,7,5,54,115,2,88,5,2,27,219,,9,9,5,6,9,30,6,18,,,,0,,,,,,,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,e8lpwc217b0xxh4mytrn0l7o4,A. Akabou,Goalkeeper,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,ebw1wzpx7og0de5xzu3hq3ztg,J. Ake,Defender,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,3o70kdbjt6w1aw7rkq3a4fecq,D. Alemdar,Goalkeeper,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,85n9nt673fj0927h3lwthtus4,A. Aït Boudlal,Defender,48,64,29,35,19,49,1,14,191,2,,2,132,58,74,53,279,3,19,2,25,22,3,2,68,29,39,,18,,327,,731,,,,2,112,13,6,58,1,120,1,6,4,16,2,3,,1,8,,38,646,151,536,648,8,14,,1,1312,11,2,79,12,9,122,775,10,686,22,17,89,1006,,1,1,7,17,34,52,38,55,3,2,0,0,1,,,1,1,,1,5,,1,1,1,,,2,1,14,14,,1,,,,,,,,,,,,,,,,1,1,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,86n1t4jri701yny2if44djpqs,K. Belazzoug,Goalkeeper,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,9yfnfwqog4y572aoe2iztnbv9,L. Blas,Forward,10,21,15,6,31,189,16,2,249,1,45,25,183,108,75,497,150,19,31,5,27,22,5,5,162,93,69,,16,40,181,5,603,3,2,2,1,132,35,17,80,,96,44,15,13,14,12,17,14,26,24,24,19,498,365,172,492,9,10,1,5,1462,49,3,8,24,26,257,616,28,511,19,77,105,993,26,65,34,24,3,17,143,27,88,,2,3,1,3,1,5,4,4,,8,1,,10,,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,Defender,3,62,24,38,27,130,2,23,419,7,,3,166,71,95,193,704,8,27,,35,29,6,,104,47,57,,38,12,195,,1533,1,,,3,238,27,10,126,,545,13,6,2,25,3,2,,6,7,,50,1314,536,823,1303,18,12,2,52,2252,19,,78,27,21,305,1574,8,1353,30,22,221,1968,,18,18,8,46,106,162,77,115,2,,,0,,,,1,1,,6,5,24,3,,2,,,1,2,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,36yupk7p1vks4dbguw53xhucp,M. Camara,Midfielder,45,43,19,24,31,283,6,8,312,6,,10,258,127,131,475,290,18,31,3,38,34,4,2,215,108,107,3,32,20,252,4,1093,2,,,4,183,66,33,91,2,306,21,10,11,30,7,1,,4,24,47,18,963,574,431,983,26,30,4,4,2570,59,2,41,36,28,262,1131,21,1001,56,73,130,1576,,24,24,37,8,12,112,42,118,4,1,2,2,3,1,,1,1,,4,3,,3,,,1,1,3,,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,nv4ec1g4kokm1cetnt05mkgk,D. Cissé,Midfielder,6,14,9,5,24,109,9,5,150,,21,5,119,63,56,242,161,12,24,,14,13,1,,105,54,51,,6,13,110,,499,2,,,1,76,26,11,54,,133,13,9,6,12,12,12,3,4,9,14,20,400,245,173,394,16,17,,5,982,28,,6,18,9,189,513,15,414,33,22,99,742,12,23,10,15,5,18,94,28,81,3,,,0,,,,,,,2,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,3zphe9ua3wsruu3j5vurwm39w,H. Do Marcolino,Forward,20,1,,1,1,1,,,,,,,2,,2,1,2,,1,,,,,,1,,1,,2,,,,3,,,,,,,,,,,,,,,,1,,,,,,1,,1,1,,1,,,2,,,,,,2,3,,1,1,,2,6,,,,,,,2,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,dkve6gf309h5tglwawqx8mlzp,B. Embolo,Forward,7,65,39,26,30,90,5,4,118,2,,10,264,148,116,301,80,16,30,8,33,29,4,8,199,109,90,4,4,12,89,14,344,5,,,4,55,33,12,56,3,90,15,15,16,20,11,10,,1,14,25,5,239,159,86,239,6,13,3,,1827,57,8,19,47,57,231,349,31,244,19,104,105,680,,6,6,27,3,7,96,15,98,3,4,4,1,5,,,2,3,,1,,,2,,,,5,6,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2
France_Ligue_1,2025-2026,Stade Rennais FC,5y65alckrn3nmcjifxoaor52i,M. Faye,Defender,15,1,,1,1,1,,,,,,,1,,1,1,6,,1,,,,,,,,,,,,,,9,,,,,,1,1,,,2,,,,,,1,,,,,1,7,6,1,6,,,,,7,,,,,,2,9,,7,,,2,10,,,,,,,2,,2,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,3h62hv3ksrnl7n7di2b080y51,S. Fofana,Midfielder,8,10,2,8,12,96,1,1,138,1,,2,60,24,36,160,84,1,12,1,12,11,1,1,50,22,28,,4,11,52,,357,1,,,1,69,5,3,42,,128,11,5,3,7,3,5,,1,12,8,8,325,206,123,320,1,2,1,,654,15,1,7,3,13,63,360,8,328,3,14,32,458,,6,6,8,2,5,34,4,27,,1,0,0,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,Midfielder,95,12,5,7,19,172,3,1,133,1,24,13,105,44,61,401,198,6,19,1,16,13,3,1,93,39,54,1,8,27,258,1,641,,,,1,61,46,11,52,,24,29,3,3,15,10,4,5,20,4,4,24,525,343,212,511,18,22,,95,1215,10,,35,13,10,221,652,6,535,40,24,117,1005,17,66,44,3,14,30,143,40,87,5,0,1,1,1,,,2,2,1,13,1,9,2,,,,,,,,,1,1,,,,,,,,,,,,,,2,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,1oflzbi4gq8wdjlmpa865jj6d,H. Hateboer,Midfielder,33,15,7,8,15,67,1,2,57,1,1,2,48,25,23,122,110,5,15,,9,6,3,,33,18,15,,8,1,125,1,337,,,,1,31,11,4,20,,42,1,4,1,8,4,7,,4,,4,10,292,157,146,289,3,9,,45,718,2,,22,10,3,87,344,5,299,12,9,45,499,,16,16,1,11,16,44,17,29,,,,0,,,,,,1,4,,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,cg0yobsmbeqqdzpiynwt6m0ic,J. Jacquet,Defender,97,49,12,37,19,46,3,16,270,5,,1,120,39,81,49,372,11,19,,29,27,2,,71,27,44,,19,9,386,1,999,1,,,3,155,13,10,77,,272,9,5,3,19,1,,,,4,,57,903,359,614,916,11,16,1,5,1673,5,,91,20,17,119,1076,8,973,27,12,103,1321,,,,4,18,45,70,33,58,4,,,0,,,,,,1,,7,,,,1,,,,1,25,29,,,,,4,,,,,,,,,,,,,,1,,1,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,42qiblnxr02ku269z7urh0844,J. James,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France_Ligue_1,2025-2026,Stade Rennais FC,90ibgoec1k1npb1odsqwpfx1,G. Kamara,Midfielder,4,2,,2,4,16,,,9,,,,5,1,4,6,18,,4,,3,3,,,3,1,2,,,,13,,55,1,,,1,3,2,1,6,,10,,,,,,4,,,,5,2,50,19,33,50,,,,,57,,,,,2,6,57,,52,,1,5,63,,,,,,,2,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
